"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"3","BR","BRAM",3938336,0.1,0.1,0.012,0.01,500,0.1,0.1,0.012,0.01,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"5","BR","BRBA",15203934,0.0762910798122066,0.1015625,0.0139056831922612,0.0226666666666667,1704,0.0762910798122066,0.1015625,0.0139056831922612,0.0226666666666667,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"6","BR","BRCE",8904459,0.127835051546392,0.130833333333333,0.0237113402061856,0.0335714285714286,970,0.127835051546392,0.130833333333333,0.0237113402061856,0.0335714285714286,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"7","BR","BRDF",2914830,NA,NA,NA,NA,60,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
"10","BR","BRGO",6610681,NA,NA,NA,NA,6,NA,NA,NA,NA,204453710,NA,NA,NA,NA,100,0.0557074327695782,0.0574716706978951,7923,0.00807112716831663,0.0106940517517607,7923,NA,NA,NA,NA
