"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"5","BR","BRBA",15203934,0,0,NA,NA,25,0,0,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"6","BR","BRCE",8904459,0.06,0.06,0.04,0.04,50,0.06,0.06,0.04,0.04,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"7","BR","BRDF",2914830,0.05,0.05,0,0,20,0.05,0.05,0,0,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,0.166666666666667,0.166666666666667,0,0,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"12","BR","BRMG",20869101,0.1,0.1,0,0,10,0.1,0.1,0,0,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"13","BR","BRMS",2651235,0,0,0,0,15,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"15","BR","BRPA",8175113,0.2,0.2,NA,NA,10,0.2,0.2,NA,NA,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
"16","BR","BRPB",3972202,0,0,0,0,20,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0578647664018032,0.0578647664018032,1016,0.00968227366893525,0.00968227366893525,981,0.0491699035067698,0.0491699035067698,0.00804259988926797,0.00804259988926797
