"","countrycode","regioncode","provincecode","population.x","estprop_provs","meanprop_provs","sumreach_provs","population_region","estprop_regs","meanprop_regs","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","population.y","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","ES","ESAN","ESCO",782979,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"2","ES","ESAN","ESH",521870,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"3","ES","ESAN","ESGR",914678,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"4","ES","ESAN","ESMA",1661785,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"5","ES","ESAN","ESJ",633564,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"6","ES","ESAN","ESCA",1240155,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"7","ES","ESAN","ESAL",716820,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"8","ES","ESAN","ESSE",1942389,NA,NA,0,8414240,0.0281753999611374,0.0307461207306336,15439,0,0,0,0.0307461207306336,0.0281753999611374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"9","ES","ESAR","ESTE",134137,NA,NA,0,1319291,0.0328358208955224,0.0413642763642764,3015,0,0,0,0.0413642763642764,0.0328358208955224,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"10","ES","ESAR","ESZ",964693,NA,NA,0,1319291,0.0328358208955224,0.0413642763642764,3015,0,0,0,0.0413642763642764,0.0328358208955224,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"11","ES","ESAR","ESHU",220461,NA,NA,0,1319291,0.0328358208955224,0.0413642763642764,3015,0,0,0,0.0413642763642764,0.0328358208955224,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"12","ES","ESAS","ESO",1022800,NA,NA,0,1022800,0.0214027000329272,0.0213422874435186,3037,0,0,0,0.0213422874435186,0.0214027000329272,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"13","ES","ESCB","ESS",581078,NA,NA,0,581078,0.0319066147859922,0.0308814102564103,1285,0,0,0,0.0308814102564103,0.0319066147859922,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"14","ES","ESCE",NA,NA,NA,NA,NA,84777,NA,NA,0,0,0,0,NA,NA,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"15","ES","ESCL","ESAV",157640,NA,NA,0,2399548,0.0510608935656374,0.0620798319327731,5797,0,0,0,0.0620798319327731,0.0510608935656374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"16","ES","ESCL","ESSG",153129,NA,NA,0,2399548,0.0510608935656374,0.0620798319327731,5797,0,0,0,0.0620798319327731,0.0510608935656374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"17","ES","ESCL","ESLE",460001,NA,NA,0,2399548,0.0510608935656374,0.0620798319327731,5797,0,0,0,0.0620798319327731,0.0510608935656374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
"18","ES","ESCL","ESBU",356958,NA,NA,0,2399548,0.0510608935656374,0.0620798319327731,5797,0,0,0,0.0620798319327731,0.0510608935656374,47026208,0.059902452428385,0.0517880764384567,29114,0.0403994546550384,0.0454097170917409,164423,0.0463692212383396,0.0433333136958069
