"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"6","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,8414240,0.0689655172413793,0.0988888888888889,0,0,145,0.00762907362789014,0.00762907362789014,0,0,100,80,0.0439302341338327,0.0616399847007261,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.00666666666666667,0.00666666666666667,0,0,150,0.02,0.02,0,0,50,50,0.01,0.01,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.00666666666666667,0.00666666666666667,0,0,150,0.02,0.02,0,0,50,50,0.01,0.01,0,0,47026208,0.121693121693122,0.0921666666666667,0.017636684303351,0.0125,567,0.0522556985848269,0.0559346339273774,1381,0.00351379964760055,0.00283220226347699,1261,0.0724666939146026,0.0664806106025196,0.00789436616828463,0.00583091195527597
