"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","sumreach_provs","population_region","estprop_regs","meanprop_regs","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","ES","ESAN","ESCO",782979,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"2","ES","ESAN","ESH",521870,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"3","ES","ESAN","ESGR",914678,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"4","ES","ESAN","ESMA",1661785,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"5","ES","ESAN","ESJ",633564,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"6","ES","ESAN","ESCA",1240155,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"7","ES","ESAN","ESAL",716820,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"8","ES","ESAN","ESSE",1942389,NA,NA,0,8414240,0.0283590846860943,0.0308904687152845,15339,0,0,0,0.0308904687152845,0.0283590846860943,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"9","ES","ESAR","ESTE",134137,NA,NA,0,1319291,0.0328358208955224,0.0413642763642764,3015,0,0,0,0.0413642763642764,0.0328358208955224,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"10","ES","ESAR","ESZ",964693,NA,NA,0,1319291,0.0328358208955224,0.0413642763642764,3015,0,0,0,0.0413642763642764,0.0328358208955224,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"11","ES","ESAR","ESHU",220461,NA,NA,0,1319291,0.0328358208955224,0.0413642763642764,3015,0,0,0,0.0413642763642764,0.0328358208955224,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"12","ES","ESAS","ESO",1022800,NA,NA,0,1022800,0.0214261801138266,0.0213742466683643,2987,0,0,0,0.0213742466683643,0.0214261801138266,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"13","ES","ESCB","ESS",581078,NA,NA,0,581078,0.0319066147859922,0.0308814102564103,1285,0,0,0,0.0308814102564103,0.0319066147859922,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"14","ES","ESCE",NA,NA,NA,NA,NA,84777,NA,NA,0,0,0,0,NA,NA,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"15","ES","ESCL","ESAV",157640,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"16","ES","ESCL","ESSG",153129,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"17","ES","ESCL","ESLE",460001,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"18","ES","ESCL","ESBU",356958,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"19","ES","ESCL","ESVA",519546,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"20","ES","ESCL","ESSO",88636,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"21","ES","ESCL","ESSA",330119,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"22","ES","ESCL","ESP",160980,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"23","ES","ESCL","ESZA",172539,NA,NA,0,2399548,0.0487415809996455,0.0603829604130809,5642,0,0,0,0.0603829604130809,0.0487415809996455,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"24","ES","ESCM","ESCR",495761,NA,NA,0,2032863,0.0737060655494587,0.0732949756769697,6743,0,0,0,0.0732949756769697,0.0737060655494587,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"25","ES","ESCM","ESAB",388167,NA,NA,0,2032863,0.0737060655494587,0.0732949756769697,6743,0,0,0,0.0732949756769697,0.0737060655494587,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"26","ES","ESCM","ESCU",196329,NA,NA,0,2032863,0.0737060655494587,0.0732949756769697,6743,0,0,0,0.0732949756769697,0.0737060655494587,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"27","ES","ESCM","ESGU",257762,NA,NA,0,2032863,0.0737060655494587,0.0732949756769697,6743,0,0,0,0.0732949756769697,0.0737060655494587,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"28","ES","ESCM","ESTO",694844,NA,NA,0,2032863,0.0737060655494587,0.0732949756769697,6743,0,0,0,0.0732949756769697,0.0737060655494587,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"29","ES","ESCN","ESTF",1032983,NA,NA,0,2153389,0.0244338498212157,0.0230818540433925,1678,0,0,0,0.0230818540433925,0.0244338498212157,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"30","ES","ESCN","ESGC",1120406,NA,NA,0,2153389,0.0244338498212157,0.0230818540433925,1678,0,0,0,0.0230818540433925,0.0244338498212157,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"31","ES","ESCT","ESB",5664579,NA,NA,0,7675217,0.0383704405495026,0.0508838346299324,8444,0,0,0,0.0508838346299324,0.0383704405495026,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"32","ES","ESCT","ESL",434930,NA,NA,0,7675217,0.0383704405495026,0.0508838346299324,8444,0,0,0,0.0508838346299324,0.0383704405495026,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"33","ES","ESCT","EST",804664,NA,NA,0,7675217,0.0383704405495026,0.0508838346299324,8444,0,0,0,0.0508838346299324,0.0383704405495026,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"34","ES","ESCT","ESGI",771044,NA,NA,0,7675217,0.0383704405495026,0.0508838346299324,8444,0,0,0,0.0508838346299324,0.0383704405495026,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"35","ES","ESEX","ESCC",394151,NA,NA,0,1067710,0.0309323906319046,0.02984375,2263,0,0,0,0.02984375,0.0309323906319046,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"36","ES","ESEX","ESBA",673559,NA,NA,0,1067710,0.0309323906319046,0.02984375,2263,0,0,0,0.02984375,0.0309323906319046,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"37","ES","ESGA","ESC",1119596,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"38","ES","ESGA","ESLU",329587,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"39","ES","ESGA","ESPO",942665,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"40","ES","ESGA","ESOR",307651,NA,NA,0,2699499,0.0378642470772989,0.0383481914271085,5731,0,0,0,0.0383481914271085,0.0378642470772989,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"41","ES","ESIB","ESPM",1149460,0.0319410319410319,0.0445238095238095,2035,1149460,NA,NA,0,0,0,0,NA,NA,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"42","ES","ESMC","ESMU",1493898,NA,NA,0,1493898,0.019047619047619,0.0224761904761905,2835,0,0,0,0.0224761904761905,0.019047619047619,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"43","ES","ESMD","ESM",6663394,NA,NA,0,6663394,0.0721490033765385,0.07640227458282,91810,0,0,0,0.07640227458282,0.0721490033765385,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"44","ES","ESML",NA,NA,NA,NA,NA,86487,NA,NA,0,0,0,0,NA,NA,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"45","ES","ESNC","ESNA",654214,NA,NA,0,654214,0.04296875,0.0450980392156863,1280,0,0,0,0.0450980392156863,0.04296875,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
"46","ES","ESPV","ESVI",331549,NA,NA,0,2207776,0.0506550218340611,0.0541892551892552,4580,0,0,0,0.0541892551892552,0.0506550218340611,47026208,0.0600745753348985,0.0518506126529843,28964,0.0398714426272762,0.0446302949142597,162825,0.0457207082486242,0.0429225223854666
