"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.031353919239905,0.0383250233250233,NA,NA,2105,0,0,0,0,0,0.031353919239905,0.0383250233250233,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.0191017036654621,0.0210602759622367,NA,NA,1937,0,0,0,0,0,0.0191017036654621,0.0210602759622367,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.023030303030303,0.0252214452214452,NA,NA,825,0,0,0,0,0,0.023030303030303,0.0252214452214452,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"14","ES","ESCE",NA,NA,NA,NA,NA,NA,NA,84777,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"19","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"20","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"21","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"22","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"23","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.0585501858736059,0.0698887587822014,NA,NA,4304,0,0,0,0,0,0.0585501858736059,0.0698887587822014,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"24","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,2032863,0.0694570135746606,0.070182156344947,NA,NA,4420,0,0,0,0,0,0.0694570135746606,0.070182156344947,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"25","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,2032863,0.0694570135746606,0.070182156344947,NA,NA,4420,0,0,0,0,0,0.0694570135746606,0.070182156344947,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"26","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,2032863,0.0694570135746606,0.070182156344947,NA,NA,4420,0,0,0,0,0,0.0694570135746606,0.070182156344947,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,2032863,0.0694570135746606,0.070182156344947,NA,NA,4420,0,0,0,0,0,0.0694570135746606,0.070182156344947,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"28","ES","ESCM","ESTO",694844,NA,NA,NA,NA,0,2032863,0.0694570135746606,0.070182156344947,NA,NA,4420,0,0,0,0,0,0.0694570135746606,0.070182156344947,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,2153389,0.0274599542334096,0.0270833333333333,NA,NA,1311,0,0,0,0,0,0.0274599542334096,0.0270833333333333,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,2153389,0.0274599542334096,0.0270833333333333,NA,NA,1311,0,0,0,0,0,0.0274599542334096,0.0270833333333333,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"31","ES","ESCT","ESB",5664579,NA,NA,NA,NA,0,7675217,0.0361036386804474,0.0499603174603175,NA,NA,7063,0,0,0,0,0,0.0361036386804474,0.0499603174603175,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,7675217,0.0361036386804474,0.0499603174603175,NA,NA,7063,0,0,0,0,0,0.0361036386804474,0.0499603174603175,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,7675217,0.0361036386804474,0.0499603174603175,NA,NA,7063,0,0,0,0,0,0.0361036386804474,0.0499603174603175,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,7675217,0.0361036386804474,0.0499603174603175,NA,NA,7063,0,0,0,0,0,0.0361036386804474,0.0499603174603175,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,1067710,0.0378234903782349,0.0322727272727273,NA,NA,1507,0,0,0,0,0,0.0378234903782349,0.0322727272727273,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,1067710,0.0378234903782349,0.0322727272727273,NA,NA,1507,0,0,0,0,0,0.0378234903782349,0.0322727272727273,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"37","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,2699499,0.0401146131805158,0.0395011466649359,NA,NA,4886,0,0,0,0,0,0.0401146131805158,0.0395011466649359,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"38","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,2699499,0.0401146131805158,0.0395011466649359,NA,NA,4886,0,0,0,0,0,0.0401146131805158,0.0395011466649359,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"39","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,2699499,0.0401146131805158,0.0395011466649359,NA,NA,4886,0,0,0,0,0,0.0401146131805158,0.0395011466649359,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,2699499,0.0401146131805158,0.0395011466649359,NA,NA,4886,0,0,0,0,0,0.0401146131805158,0.0395011466649359,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"41","ES","ESIB","ESPM",1149460,0.0402173913043478,0.0531135531135531,NA,NA,920,1149460,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,1493898,0.00672268907563025,0.0095,NA,NA,595,0,0,0,0,0,0.00672268907563025,0.0095,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"43","ES","ESMD","ESM",6663394,NA,NA,NA,NA,0,6663394,0.0680964217584832,0.0718459642398484,NA,NA,69196,0,0,0,0,0,0.0680964217584832,0.0718459642398484,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"44","ES","ESML",NA,NA,NA,NA,NA,NA,NA,86487,0.06,0.06,NA,NA,50,0,0,0,0,0,0.06,0.06,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"45","ES","ESNC","ESNA",654214,NA,NA,NA,NA,0,654214,0.0296875,0.0325,NA,NA,640,0,0,0,0,0,0.0296875,0.0325,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"46","ES","ESPV","ESVI",331549,NA,NA,NA,NA,0,2207776,0.0481622306717364,0.048807634164777,NA,NA,3156,0,0,0,0,0,0.0481622306717364,0.048807634164777,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"47","ES","ESPV","ESBI",1152651,NA,NA,NA,NA,0,2207776,0.0481622306717364,0.048807634164777,NA,NA,3156,0,0,0,0,0,0.0481622306717364,0.048807634164777,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"48","ES","ESPV","ESSS",723576,NA,NA,NA,NA,0,2207776,0.0481622306717364,0.048807634164777,NA,NA,3156,0,0,0,0,0,0.0481622306717364,0.048807634164777,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"49","ES","ESRI","ESLO",316798,NA,NA,NA,NA,0,316798,0.0401606425702811,0.0327777777777778,NA,NA,498,0,0,0,0,0,0.0401606425702811,0.0327777777777778,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"50","ES","ESVC","ESA",1858683,NA,NA,NA,NA,0,5003769,0.0289136720363486,0.0350293542074364,NA,NA,4842,0,0,0,0,0,0.0289136720363486,0.0350293542074364,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"51","ES","ESVC","ESCS",579962,NA,NA,NA,NA,0,5003769,0.0289136720363486,0.0350293542074364,NA,NA,4842,0,0,0,0,0,0.0289136720363486,0.0350293542074364,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
"52","ES","ESVC","ESV",2565124,NA,NA,NA,NA,0,5003769,0.0289136720363486,0.0350293542074364,NA,NA,4842,0,0,0,0,0,0.0289136720363486,0.0350293542074364,NA,NA,47026208,0.0515328192589806,0.0454549586967004,NA,NA,21268,0.0388865742232954,0.0433258835611429,0,0,119046,0.0408034202929602,0.0436485966901466,NA,NA
