"","countrycode","regioncode","provincecode","population.x","estprop_provs","meanprop_provs","sumreach_provs","population_region","estprop_regs","meanprop_regs","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","population.y","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"19","ES","ESCL","ESVA",519546,NA,NA,0,2399548,0.0446019174656107,0.0485585585585586,2399,0,0,0,0.0485585585585586,0.0446019174656107,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"20","ES","ESCL","ESSO",88636,NA,NA,0,2399548,0.0446019174656107,0.0485585585585586,2399,0,0,0,0.0485585585585586,0.0446019174656107,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"21","ES","ESCL","ESSA",330119,NA,NA,0,2399548,0.0446019174656107,0.0485585585585586,2399,0,0,0,0.0485585585585586,0.0446019174656107,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"22","ES","ESCL","ESP",160980,NA,NA,0,2399548,0.0446019174656107,0.0485585585585586,2399,0,0,0,0.0485585585585586,0.0446019174656107,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"23","ES","ESCL","ESZA",172539,NA,NA,0,2399548,0.0446019174656107,0.0485585585585586,2399,0,0,0,0.0485585585585586,0.0446019174656107,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"24","ES","ESCM","ESCR",495761,NA,NA,0,2032863,0.0468497576736672,0.0531084656084656,2476,0,0,0,0.0531084656084656,0.0468497576736672,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"25","ES","ESCM","ESAB",388167,NA,NA,0,2032863,0.0468497576736672,0.0531084656084656,2476,0,0,0,0.0531084656084656,0.0468497576736672,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"26","ES","ESCM","ESCU",196329,NA,NA,0,2032863,0.0468497576736672,0.0531084656084656,2476,0,0,0,0.0531084656084656,0.0468497576736672,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"27","ES","ESCM","ESGU",257762,NA,NA,0,2032863,0.0468497576736672,0.0531084656084656,2476,0,0,0,0.0531084656084656,0.0468497576736672,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"28","ES","ESCM","ESTO",694844,NA,NA,0,2032863,0.0468497576736672,0.0531084656084656,2476,0,0,0,0.0531084656084656,0.0468497576736672,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"29","ES","ESCN","ESTF",1032983,NA,NA,0,2153389,0.0285714285714286,0.0311904761904762,945,0,0,0,0.0311904761904762,0.0285714285714286,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"30","ES","ESCN","ESGC",1120406,NA,NA,0,2153389,0.0285714285714286,0.0311904761904762,945,0,0,0,0.0311904761904762,0.0285714285714286,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"31","ES","ESCT","ESB",5664579,NA,NA,0,7675217,0.0338479809976247,0.0464155328798186,5052,0,0,0,0.0464155328798186,0.0338479809976247,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"32","ES","ESCT","ESL",434930,NA,NA,0,7675217,0.0338479809976247,0.0464155328798186,5052,0,0,0,0.0464155328798186,0.0338479809976247,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"33","ES","ESCT","EST",804664,NA,NA,0,7675217,0.0338479809976247,0.0464155328798186,5052,0,0,0,0.0464155328798186,0.0338479809976247,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"34","ES","ESCT","ESGI",771044,NA,NA,0,7675217,0.0338479809976247,0.0464155328798186,5052,0,0,0,0.0464155328798186,0.0338479809976247,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"35","ES","ESEX","ESCC",394151,NA,NA,0,1067710,0.0346607669616519,0.03,1356,0,0,0,0.03,0.0346607669616519,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"36","ES","ESEX","ESBA",673559,NA,NA,0,1067710,0.0346607669616519,0.03,1356,0,0,0,0.03,0.0346607669616519,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"37","ES","ESGA","ESC",1119596,NA,NA,0,2699499,0.032083633741889,0.0390887786049076,2774,0,0,0,0.0390887786049076,0.032083633741889,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"38","ES","ESGA","ESLU",329587,NA,NA,0,2699499,0.032083633741889,0.0390887786049076,2774,0,0,0,0.0390887786049076,0.032083633741889,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"39","ES","ESGA","ESPO",942665,NA,NA,0,2699499,0.032083633741889,0.0390887786049076,2774,0,0,0,0.0390887786049076,0.032083633741889,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"40","ES","ESGA","ESOR",307651,NA,NA,0,2699499,0.032083633741889,0.0390887786049076,2774,0,0,0,0.0390887786049076,0.032083633741889,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"41","ES","ESIB","ESPM",1149460,0.0386666666666667,0.0411640211640212,750,1149460,NA,NA,0,0,0,0,NA,NA,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"42","ES","ESMC","ESMU",1493898,NA,NA,0,1493898,0,0,395,0,0,0,0,0,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"43","ES","ESMD","ESM",6663394,NA,NA,0,6663394,0.0620439380341047,0.06401389518728,51254,0,0,0,0.06401389518728,0.0620439380341047,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"44","ES","ESML",NA,NA,NA,NA,NA,86487,NA,NA,0,0,0,0,NA,NA,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"45","ES","ESNC","ESNA",654214,NA,NA,0,654214,0.0371428571428571,0.0425,350,0,0,0,0.0425,0.0371428571428571,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"46","ES","ESPV","ESVI",331549,NA,NA,0,2207776,0.0469401947148818,0.0473148148148148,2876,0,0,0,0.0473148148148148,0.0469401947148818,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"47","ES","ESPV","ESBI",1152651,NA,NA,0,2207776,0.0469401947148818,0.0473148148148148,2876,0,0,0,0.0473148148148148,0.0469401947148818,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"48","ES","ESPV","ESSS",723576,NA,NA,0,2207776,0.0469401947148818,0.0473148148148148,2876,0,0,0,0.0473148148148148,0.0469401947148818,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"49","ES","ESRI","ESLO",316798,NA,NA,0,316798,0.019047619047619,0.0133333333333333,105,0,0,0,0.0133333333333333,0.019047619047619,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"50","ES","ESVC","ESA",1858683,NA,NA,0,5003769,0.0306085703997119,0.0336038961038961,2777,0,0,0,0.0336038961038961,0.0306085703997119,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"51","ES","ESVC","ESCS",579962,NA,NA,0,5003769,0.0306085703997119,0.0336038961038961,2777,0,0,0,0.0336038961038961,0.0306085703997119,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
"52","ES","ESVC","ESV",2565124,NA,NA,0,5003769,0.0306085703997119,0.0336038961038961,2777,0,0,0,0.0336038961038961,0.0306085703997119,47026208,0.0485151426051161,0.0430113452418677,17005,0.0334084575497465,0.0374051022190022,82492,0.0383632633957596,0.0359903361929876
