"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"4","ES","ESAN","ESMA",1661785,0,0,0,0,20,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"6","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,8414240,0.0159574468085106,0.0122727272727273,0,0,188,0.00288556809646504,0.00288556809646504,0,0,100,0.0114186000334948,0.00901329700319177,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.05,0.05,0,0,80,0.21427118575286,0.113025230976335,0,0,102,0.142064071136218,0.085321832744979,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
"10","ES","ESAR","ESZ",964693,0.288461538461538,0.15,0,0,52,1319291,0.05,0.05,0,0,80,0.21427118575286,0.113025230976335,0,0,102,0.142064071136218,0.085321832744979,0,0,47026208,0.0624855891169011,0.0527780119492473,0.0130718954248366,0.00555555555555556,30359,0.0511538327682698,0.0507485965786106,0.000195288508584221,0.000195288508584221,1495,0.0619537571416012,0.052682765638608,0.0124675591612654,0.00530398277866028
