"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0207446808510638,0.0182595238095238,0,NA,3760,0,0,0,0,0,0.0182595238095238,0.0207446808510638,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0134328358208955,0.0243690093690094,0,NA,670,0,0,0,0,0,0.0243690093690094,0.0134328358208955,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0134328358208955,0.0243690093690094,0,NA,670,0,0,0,0,0,0.0243690093690094,0.0134328358208955,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.0134328358208955,0.0243690093690094,0,NA,670,0,0,0,0,0,0.0243690093690094,0.0134328358208955,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.00357142857142857,0.00333333333333333,0,NA,560,0,0,0,0,0,0.00333333333333333,0.00357142857142857,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.006,0.01,0,NA,500,0,0,0,0,0,0.01,0.006,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"14","ES","ESCE",NA,NA,NA,NA,NA,NA,NA,84777,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"19","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"20","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"21","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"22","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"23","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.027027027027027,0.0225,0,NA,518,0,0,0,0,0,0.0225,0.027027027027027,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"24","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,2032863,0.0346878097125867,0.0449047619047619,0,NA,1009,0,0,0,0,0,0.0449047619047619,0.0346878097125867,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"25","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,2032863,0.0346878097125867,0.0449047619047619,0,NA,1009,0,0,0,0,0,0.0449047619047619,0.0346878097125867,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"26","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,2032863,0.0346878097125867,0.0449047619047619,0,NA,1009,0,0,0,0,0,0.0449047619047619,0.0346878097125867,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,2032863,0.0346878097125867,0.0449047619047619,0,NA,1009,0,0,0,0,0,0.0449047619047619,0.0346878097125867,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"28","ES","ESCM","ESTO",694844,NA,NA,NA,NA,0,2032863,0.0346878097125867,0.0449047619047619,0,NA,1009,0,0,0,0,0,0.0449047619047619,0.0346878097125867,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,2153389,0.0436781609195402,0.0452380952380952,0,NA,435,0,0,0,0,0,0.0452380952380952,0.0436781609195402,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,2153389,0.0436781609195402,0.0452380952380952,0,NA,435,0,0,0,0,0,0.0452380952380952,0.0436781609195402,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"31","ES","ESCT","ESB",5664579,NA,NA,NA,NA,0,7675217,0.0348591549295775,0.0407857142857143,0,NA,2840,0,0,0,0,0,0.0407857142857143,0.0348591549295775,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,7675217,0.0348591549295775,0.0407857142857143,0,NA,2840,0,0,0,0,0,0.0407857142857143,0.0348591549295775,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,7675217,0.0348591549295775,0.0407857142857143,0,NA,2840,0,0,0,0,0,0.0407857142857143,0.0348591549295775,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,7675217,0.0348591549295775,0.0407857142857143,0,NA,2840,0,0,0,0,0,0.0407857142857143,0.0348591549295775,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,1067710,0.0339285714285714,0.025,0,NA,560,0,0,0,0,0,0.025,0.0339285714285714,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,1067710,0.0339285714285714,0.025,0,NA,560,0,0,0,0,0,0.025,0.0339285714285714,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"37","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,2699499,0.0152091254752852,0.0266666666666667,0,NA,1052,0,0,0,0,0,0.0266666666666667,0.0152091254752852,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"38","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,2699499,0.0152091254752852,0.0266666666666667,0,NA,1052,0,0,0,0,0,0.0266666666666667,0.0152091254752852,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"39","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,2699499,0.0152091254752852,0.0266666666666667,0,NA,1052,0,0,0,0,0,0.0266666666666667,0.0152091254752852,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,2699499,0.0152091254752852,0.0266666666666667,0,NA,1052,0,0,0,0,0,0.0266666666666667,0.0152091254752852,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"41","ES","ESIB","ESPM",1149460,0.0354838709677419,0.0386666666666667,0,NA,310,1149460,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,1493898,0,0,0,NA,325,0,0,0,0,0,0,0,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
"43","ES","ESMD","ESM",6663394,NA,NA,NA,NA,0,6663394,0.0536261748002211,0.0582549012290392,0,NA,19897,0,0,0,0,0,0.0582549012290392,0.0536261748002211,NA,0,47026208,0.0296796643127623,0.0295673756845772,0,NA,9771,0.0311400829337105,0.0323666781614396,0,0,35018,0.0317559928480496,0.0308214834931049,NA,0
