"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0283501590374775,0.0303013628098767,0,NA,14462,0,0,0,0,0,0.0303013628098767,0.0283501590374775,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0316865417376491,0.0374141056283913,0,NA,2935,0,0,0,0,0,0.0374141056283913,0.0316865417376491,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0316865417376491,0.0374141056283913,0,NA,2935,0,0,0,0,0,0.0374141056283913,0.0316865417376491,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.0316865417376491,0.0374141056283913,0,NA,2935,0,0,0,0,0,0.0374141056283913,0.0316865417376491,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.0187175043327556,0.0199429590017825,0,NA,2885,0,0,0,0,0,0.0199429590017825,0.0187175043327556,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.0319066147859922,0.0308814102564103,0,NA,1285,0,0,0,0,0,0.0308814102564103,0.0319066147859922,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"14","ES","ESCE",NA,NA,NA,NA,NA,NA,NA,84777,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.0490458355626895,0.061873897707231,0,NA,5607,0,0,0,0,0,0.061873897707231,0.0490458355626895,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.0490458355626895,0.061873897707231,0,NA,5607,0,0,0,0,0,0.061873897707231,0.0490458355626895,NA,0,47026208,0.0538966914512766,0.047265673851914,0,NA,25419,0.0390112312834835,0.0435055772096516,0,0,147381,0.0440586900369067,0.041200892811291,NA,0
