"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0285384467389213,0.0320722112274451,0,0,15593,0,0,0,0,0,0.0285384467389213,0.0320722112274451,0,0,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0327447833065811,0.0411172268780964,NA,NA,3115,0,0,0,0,0,0.0327447833065811,0.0411172268780964,NA,NA,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0327447833065811,0.0411172268780964,NA,NA,3115,0,0,0,0,0,0.0327447833065811,0.0411172268780964,NA,NA,47026208,0.0615816190221747,0.0531015667867847,0.05,0.05,29944,0.0408342933125108,0.0460324091318302,0.0008933711185989,0.0013772466025346,171906,0.0439121130848674,0.0470811029976709,0.00817823064411128,0.0085903242727536
