"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0219001610305958,0.0225759889321582,NA,NA,6210,0,0,0,0,0,0.0225759889321582,0.0219001610305958,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0136363636363636,0.0225773575773576,NA,NA,1100,0,0,0,0,0,0.0225773575773576,0.0136363636363636,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0136363636363636,0.0225773575773576,NA,NA,1100,0,0,0,0,0,0.0225773575773576,0.0136363636363636,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,0.0136363636363636,0.0225773575773576,NA,NA,1100,0,0,0,0,0,0.0225773575773576,0.0136363636363636,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.00786627335299902,0.0107142857142857,NA,NA,1017,0,0,0,0,0,0.0107142857142857,0.00786627335299902,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.0100719424460432,0.0123076923076923,NA,NA,695,0,0,0,0,0,0.0123076923076923,0.0100719424460432,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"14","ES","ESCE",NA,NA,NA,NA,NA,NA,NA,84777,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"19","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"20","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"21","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"22","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
"23","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,0,0,0,0,0,0.0461494252873563,0.0424628450106157,NA,NA,47026208,0.0431546602936156,0.0391286005915594,NA,NA,14645,0.0332423739632313,0.0377421594915293,0,0,71096,0.037978970700985,0.0349354430119767,NA,NA
