"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","sumreach_provs","population_region","estprop_regs","meanprop_regs","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","population_country","estprop_country","meanprop_country","sumreach_country","estprop_country_rhs","meanprop_country_rhs","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg"
"1","ES","ESAN","ESCO",782979,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"2","ES","ESAN","ESH",521870,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"3","ES","ESAN","ESGR",914678,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"4","ES","ESAN","ESMA",1661785,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"5","ES","ESAN","ESJ",633564,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"6","ES","ESAN","ESCA",1240155,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"7","ES","ESAN","ESAL",716820,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"8","ES","ESAN","ESSE",1942389,NA,NA,0,8414240,0.0215419501133787,0.0215193704600484,4410,0,0,0,0.0215193704600484,0.0215419501133787,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"9","ES","ESAR","ESTE",134137,NA,NA,0,1319291,0.0137931034482759,0.0229276233122387,870,0,0,0,0.0229276233122387,0.0137931034482759,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"10","ES","ESAR","ESZ",964693,NA,NA,0,1319291,0.0137931034482759,0.0229276233122387,870,0,0,0,0.0229276233122387,0.0137931034482759,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"11","ES","ESAR","ESHU",220461,NA,NA,0,1319291,0.0137931034482759,0.0229276233122387,870,0,0,0,0.0229276233122387,0.0137931034482759,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"12","ES","ESAS","ESO",1022800,NA,NA,0,1022800,0.00847457627118644,0.0171428571428571,590,0,0,0,0.0171428571428571,0.00847457627118644,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"13","ES","ESCB","ESS",581078,NA,NA,0,581078,0.00840336134453781,0.0113461538461538,595,0,0,0,0.0113461538461538,0.00840336134453781,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"14","ES","ESCE",NA,NA,NA,NA,NA,84777,NA,NA,0,0,0,0,NA,NA,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"15","ES","ESCL","ESAV",157640,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"16","ES","ESCL","ESSG",153129,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"17","ES","ESCL","ESLE",460001,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"18","ES","ESCL","ESBU",356958,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"19","ES","ESCL","ESVA",519546,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"20","ES","ESCL","ESSO",88636,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"21","ES","ESCL","ESSA",330119,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"22","ES","ESCL","ESP",160980,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"23","ES","ESCL","ESZA",172539,NA,NA,0,2399548,0.0344287949921753,0.0345454545454545,639,0,0,0,0.0345454545454545,0.0344287949921753,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"24","ES","ESCM","ESCR",495761,NA,NA,0,2032863,0.0412067696835909,0.0465037593984962,1359,0,0,0,0.0465037593984962,0.0412067696835909,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"25","ES","ESCM","ESAB",388167,NA,NA,0,2032863,0.0412067696835909,0.0465037593984962,1359,0,0,0,0.0465037593984962,0.0412067696835909,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"26","ES","ESCM","ESCU",196329,NA,NA,0,2032863,0.0412067696835909,0.0465037593984962,1359,0,0,0,0.0465037593984962,0.0412067696835909,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"27","ES","ESCM","ESGU",257762,NA,NA,0,2032863,0.0412067696835909,0.0465037593984962,1359,0,0,0,0.0465037593984962,0.0412067696835909,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"28","ES","ESCM","ESTO",694844,NA,NA,0,2032863,0.0412067696835909,0.0465037593984962,1359,0,0,0,0.0465037593984962,0.0412067696835909,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
"29","ES","ESCN","ESTF",1032983,NA,NA,0,2153389,0.0355140186915888,0.0395833333333333,535,0,0,0,0.0395833333333333,0.0355140186915888,47026208,0.0325769701534695,0.0317682563741677,10621,0.0317238480926945,0.0338719923225071,43641,0.0334602165031987,0.0318908343705223
