"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"4","ES","ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"6","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,8414240,0.0306341366062965,0.0361743837806179,0.00337268128161889,0.00608108108108108,20043,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,183,0.0305045142326765,0.0359565833712575,0.00335951464452313,0.00603797360502913,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0397088021178028,0.0561726439583582,0.000705218617771509,0.000416666666666667,4533,0.21427118575286,0.113025230976335,0,0,102,0.0435503044113898,0.0574237688506632,0.000689699243658738,0.000407497303128371,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"10","ES","ESAR","ESZ",964693,0.288461538461538,0.15,0,0,52,1319291,0.0397088021178028,0.0561726439583582,0.000705218617771509,0.000416666666666667,4533,0.21427118575286,0.113025230976335,0,0,102,0.0435503044113898,0.0574237688506632,0.000689699243658738,0.000407497303128371,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"11","ES","ESAR","ESHU",220461,0.02,0.02,0,0,50,1319291,0.0397088021178028,0.0561726439583582,0.000705218617771509,0.000416666666666667,4533,0.21427118575286,0.113025230976335,0,0,102,0.0435503044113898,0.0574237688506632,0.000689699243658738,0.000407497303128371,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,1022800,0.0229930624380575,0.0221798128342246,0.000583771161704612,0.0003125,5045,0,0,0,0,0,0.0229930624380575,0.0221798128342246,0.000583771161704612,0.0003125,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,581078,0.031,0.033474801061008,0,0,2000,0,0,0,0,0,0.031,0.033474801061008,0,0,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"14","ES","ESCE",NA,NA,NA,NA,NA,NA,NA,84777,0,0,0,0,200,0,0,0,0,0,0,0,0,0,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"16","ES","ESCL","ESSG",153129,0.05,0.05,0,0,20,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"19","ES","ESCL","ESVA",519546,0.1,0.1,0,0,20,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"20","ES","ESCL","ESSO",88636,0.0777777777777778,0.075,0.0111111111111111,0.01,90,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"21","ES","ESCL","ESSA",330119,0,0,NA,NA,5,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"22","ES","ESCL","ESP",160980,0,0,0,0,2,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"23","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.051863658656204,0.0620357063203149,0.000444642063139173,0.00072463768115942,8156,0.0277156202381078,0.0276130129507724,0.000410429149341644,0.00036938623440748,132,0.0514790615192363,0.0614874684432903,0.000444097166346066,0.000718979718928332,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"24","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,2032863,0.0708951605081951,0.0731989301131868,0,0,10311,0.0637206655506708,0.0632459355215881,0,0,460,0.0705887574183742,0.0727738648906323,0,0,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
"25","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,2032863,0.0708951605081951,0.0731989301131868,0,0,10311,0.0637206655506708,0.0632459355215881,0,0,460,0.0705887574183742,0.0727738648906323,0,0,47026208,0.062328563402624,0.0526345984453607,0.0150375939849624,0.00588235294117647,30259,0.045781952710325,0.0523362561371515,0.00182425659798261,0.00244874509291785,218072,0.0477981484045327,0.0523726089884029,0.00343429471643187,0.00286712837925929
