"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"98",NA,5903,644,47806,5865,0.000717300398552903,8.85709796397479e-05,66647112
"99",NA,3802,568,51608,6433,0.000774347131500612,5.70467329477082e-05,66647112
"100",NA,3634,1038,55242,7471,0.000828873125065044,5.45259935644323e-05,66647112
"101",NA,5491,1034,60733,8505,0.00091126229145533,8.23891663902856e-05,66647112
"102",NA,4344,1103,65077,9608,0.000976441409794321,6.51791183389912e-05,66647112
"103",NA,5195,1152,70272,10760,0.00105438927346169,7.79478636673709e-05,66647112
"104",NA,8719,839,78991,11599,0.00118521264657349,0.000130823373111801,66647112
"105",NA,5288,686,84279,12285,0.00126455591954232,7.93432729688272e-05,66647112
"106",NA,4342,744,88621,13029,0.00132970502907913,6.51491095368093e-05,66647112
"107",NA,5252,1044,93873,14073,0.00140850814360868,7.88031145295538e-05,66647112
"108",NA,4603,842,98476,14915,0.00147757340183022,6.90652582215415e-05,66647112
"109",NA,4617,1029,103093,15944,0.00154684872166704,6.92753198368145e-05,66647112
"110",NA,5599,935,108692,16879,0.00163085836337515,8.40096417081058e-05,66647112
"111",NA,5525,1115,114217,17994,0.00171375767940252,8.28993160273772e-05,66647112
"112",NA,5850,498,120067,18492,0.00180153342578445,8.77757463819287e-05,66647112
"113",NA,4676,559,124743,19051,0.00187169400528563,7.01605795011793e-05,66647112
"114",NA,4301,1172,129044,20223,0.00193622793437771,6.45339290920813e-05,66647112
"115",NA,4451,837,133495,21060,0.00200301252363343,6.67845892557205e-05,66647112
"116",NA,4583,727,138078,21787,0.00207177769383316,6.8765170199723e-05,66647112
"117",NA,5386,1005,143464,22792,0.00215259139810889,8.08137042757382e-05,66647112
"118",NA,4913,843,148377,23635,0.00222630802066862,7.37166225597292e-05,66647112
"119",NA,4463,420,152840,24055,0.00229327266273743,6.69646420688116e-05,66647112
"120",NA,4309,338,157149,24393,0.00235792662703824,6.46539643008087e-05,66647112
"121",NA,3996,909,161145,25302,0.00241788421379759,5.99575867593483e-05,66647112
"122",NA,4076,795,165221,26097,0.00247904215264421,6.11579388466225e-05,66647112
"123",NA,6032,674,171253,26771,0.00256954870002469,9.05065473804776e-05,66647112
"124",NA,6201,739,177454,27510,0.00266259099118954,9.30422911648445e-05,66647112
"125",NA,4806,621,182260,28131,0.00273470214283254,7.21111516429999e-05,66647112
"126",NA,4339,315,186599,28446,0.00279980623916607,6.51040963335366e-05,66647112
"127",NA,3985,288,190584,28734,0.00285959877751342,5.9792538347348e-05,66647112
"128",NA,4406,693,194990,29427,0.00292570816872005,6.61093912066287e-05,66647112
