"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1",NA,5,0,5,0,4.63839103491781e-05,4.63839103491781e-05,4.63839103491781e-05,107796
"2",NA,7,0,12,0,0.000111321384838027,6.49374744888493e-05,0.000111321384838027,107796
"3",NA,0,0,12,0,0.000111321384838027,0,0.000111321384838027,107796
"4",NA,3,0,15,0,0.000139151731047534,2.78303462095068e-05,0.000139151731047534,107796
"5",NA,3,0,18,0,0.000166982077257041,2.78303462095068e-05,0.000166982077257041,107796
"6",NA,0,0,18,0,0.000166982077257041,0,0.000166982077257041,107796
"7",NA,0,0,18,0,0.000166982077257041,0,0.000166982077257041,107796
"8",NA,14,1,32,1,0.00029685702623474,0.000129874948977699,0.00029685702623474,107796
"9",NA,20,0,52,1,0.000482392667631452,0.000185535641396712,0.000482392667631452,107796
"10",NA,9,0,61,1,0.000565883706259973,8.34910386285205e-05,0.000565883706259973,107796
"11",NA,2,1,63,2,0.000584437270399644,1.85535641396712e-05,0.000584437270399644,107796
"12",NA,0,0,63,2,0.000584437270399644,0,0.000584437270399644,107796
"13",NA,18,0,81,2,0.000751419347656685,0.000166982077257041,0.000705035437307507,107796
"14",NA,0,0,81,2,0.000751419347656685,0,0.000640097962818657,107796
"15",NA,0,0,81,2,0.000751419347656685,0,0.000640097962818657,107796
"16",NA,37,0,118,2,0.0010946602842406,0.000343240936583918,0.000955508553193068,107796
"17",NA,5,1,123,3,0.00114104419458978,4.63839103491781e-05,0.00097406211733274,107796
"18",NA,32,0,155,3,0.00143790122082452,0.00029685702623474,0.00127091914356748,107796
"19",NA,14,0,169,3,0.00156777616980222,0.000129874948977699,0.00140079409254518,107796
"20",NA,1,0,170,3,0.00157705295187205,9.27678206983561e-06,0.00128019592563731,107796
"21",NA,0,0,170,3,0.00157705295187205,0,0.0010946602842406,107796
"22",NA,13,0,183,3,0.00169765111877992,0.000120598166907863,0.00113176741251995,107796
"23",NA,15,1,198,4,0.00183680284982745,0.000139151731047534,0.00125236557942781,107796
"24",NA,0,0,198,4,0.00183680284982745,0,0.00125236557942781,107796
"25",NA,15,0,213,4,0.00197595458087499,0.000139151731047534,0.0012245352332183,107796
"26",NA,4,0,217,4,0.00201306170915433,3.71071282793425e-05,0.00126164236149764,107796
"27",NA,0,0,217,4,0.00201306170915433,0,0.00126164236149764,107796
"28",NA,0,2,217,6,0.00201306170915433,0,0.000918401424913726,107796
"29",NA,6,4,223,10,0.00206872240157334,5.56606924190137e-05,0.000927678206983562,107796
"30",NA,1,1,224,11,0.00207799918364318,9.27678206983561e-06,0.000640097962818657,107796
"31",NA,21,1,245,12,0.00227281160710973,0.000194812423466548,0.000705035437307507,107796
"32",NA,4,0,249,12,0.00230991873538907,3.71071282793425e-05,0.000732865783517014,107796
"33",NA,0,2,249,14,0.00230991873538907,0,0.000732865783517014,107796
"34",NA,6,0,255,14,0.00236557942780808,5.56606924190137e-05,0.000667928309028164,107796
"35",NA,0,4,255,18,0.00236557942780808,0,0.00052877657798063,107796
"36",NA,21,1,276,19,0.00256039185127463,0.000194812423466548,0.000723589001447178,107796
"37",NA,2,0,278,19,0.0025789454154143,1.85535641396712e-05,0.000602990834539315,107796
"38",NA,2,0,280,19,0.00259749897955397,1.85535641396712e-05,0.000584437270399644,107796
"39",NA,1,0,281,19,0.00260677576162381,9.27678206983561e-06,0.000593714052469479,107796
"40",NA,2,0,283,19,0.00262532932576348,1.85535641396712e-05,0.000612267616609151,107796
"41",NA,1,1,284,20,0.00263460610783331,9.27678206983561e-06,0.000565883706259973,107796
"42",NA,2,1,286,21,0.00265315967197299,1.85535641396712e-05,0.000575160488329808,107796
"43",NA,0,2,286,23,0.00265315967197299,0,0.00038034806486326,107796
"44",NA,0,1,286,24,0.00265315967197299,0,0.000343240936583918,107796
