"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/03",1,0,1,0,1,8.55086666881578e-08,8.55086666881578e-08,8.55086666881578e-08,11694721
"2","2020/03/10",1,0,2,0,2,1.71017333376316e-07,8.55086666881578e-08,1.71017333376316e-07,11694721
"3","2020/03/11",3,0,5,0,5,4.27543333440789e-07,2.56526000064474e-07,4.27543333440789e-07,11694721
"4","2020/03/12",2,0,7,0,7,5.98560666817105e-07,1.71017333376316e-07,5.98560666817105e-07,11694721
"5","2020/03/13",6,0,13,0,13,1.11161266694605e-06,5.13052000128947e-07,1.11161266694605e-06,11694721
"6","2020/03/14",3,0,16,0,16,1.36813866701053e-06,2.56526000064474e-07,1.36813866701053e-06,11694721
"7","2020/03/15",0,0,16,0,16,1.36813866701053e-06,0,1.36813866701053e-06,11694721
"8","2020/03/16",2,0,18,0,18,1.53915600038684e-06,1.71017333376316e-07,1.53915600038684e-06,11694721
"9","2020/03/17",2,0,20,0,20,1.71017333376316e-06,1.71017333376316e-07,1.71017333376316e-06,11694721
"10","2020/03/18",4,0,24,0,24,2.05220800051579e-06,3.42034666752631e-07,2.05220800051579e-06,11694721
"11","2020/03/19",5,0,29,0,29,2.47975133395658e-06,4.27543333440789e-07,2.47975133395658e-06,11694721
"12","2020/03/20",10,0,39,0,39,3.33483800083816e-06,8.55086666881578e-07,3.33483800083816e-06,11694721
"13","2020/03/21",15,1,54,1,53,4.61746800116052e-06,1.28263000032237e-06,4.53195933447237e-06,11694721
"14","2020/03/22",6,0,60,1,58,5.13052000128947e-06,5.13052000128947e-07,4.95950266791316e-06,11694721
"15","2020/03/23",15,2,75,3,70,6.41315000161184e-06,1.28263000032237e-06,5.98560666817105e-06,11694721
"16","2020/03/24",14,0,89,3,82,7.61027133524605e-06,1.19712133363421e-06,7.01171066842894e-06,11694721
"17","2020/03/25",25,0,114,3,101,9.74798800244999e-06,2.13771666720395e-06,8.63637533550394e-06,11694721
"18","2020/03/26",59,2,173,5,157,1.47929993370513e-05,5.04501133460131e-06,1.34248606700408e-05,11694721
"19","2020/03/27",0,0,173,5,157,1.47929993370513e-05,0,1.34248606700408e-05,11694721
"20","2020/03/28",54,1,227,6,209,1.94104673382118e-05,4.61746800116052e-06,1.7871311337825e-05,11694721
"21","2020/03/29",0,0,227,6,207,1.94104673382118e-05,0,1.77002940044487e-05,11694721
"22","2020/03/30",51,2,278,8,254,2.37714093393079e-05,4.36094200109605e-06,2.17192013387921e-05,11694721
"23","2020/03/31",34,0,312,8,283,2.66787040067052e-05,2.90729466739737e-06,2.41989526727487e-05,11694721
"24","2020/04/01",50,1,362,9,323,3.09541373411131e-05,4.27543333440789e-06,2.7619299340275e-05,11694721
"25","2020/04/02",32,1,394,10,340,3.36904146751342e-05,2.73627733402105e-06,2.90729466739737e-05,11694721
"26","2020/04/03",61,3,455,13,395,3.89064433431118e-05,5.21602866797763e-06,3.37759233418223e-05,11694721
"27","2020/04/04",0,0,455,13,380,3.89064433431118e-05,0,3.24932933415e-05,11694721
"28","2020/04/05",40,5,495,18,406,4.23267900106381e-05,3.42034666752631e-06,3.47165186753921e-05,11694721
"29","2020/04/06",58,1,553,19,439,4.72862926785513e-05,4.95950266791316e-06,3.75383046761013e-05,11694721
"30","2020/04/07",21,3,574,22,401,4.90819746790026e-05,1.79568200045131e-06,3.42889753419513e-05,11694721
"31","2020/04/08",22,0,596,22,423,5.09631653461421e-05,1.88119066713947e-06,3.61701660090908e-05,11694721
"32","2020/04/09",27,1,623,23,396,5.32718993467223e-05,2.30873400058026e-06,3.38614320085105e-05,11694721
"33","2020/04/10",20,2,643,25,416,5.49820726804855e-05,1.71017333376316e-06,3.55716053422737e-05,11694721
"34","2020/04/11",28,0,671,25,393,5.73763153477539e-05,2.39424266726842e-06,3.3604906008446e-05,11694721
"35","2020/04/12",14,3,685,28,373,5.85734366813881e-05,1.19712133363421e-06,3.18947326746829e-05,11694721
"36","2020/04/13",22,3,707,31,345,6.04546273485276e-05,1.88119066713947e-06,2.95004900074145e-05,11694721
"37","2020/04/14",19,3,726,34,332,6.20792920156026e-05,1.624664667075e-06,2.83888773404684e-05,11694721
"38","2020/04/15",21,0,747,34,292,6.38749740160539e-05,1.79568200045131e-06,2.49685306729421e-05,11694721
"39","2020/04/16",33,1,780,35,325,6.66967600167631e-05,2.82178600070921e-06,2.77903166736513e-05,11694721
"40","2020/04/17",42,2,822,37,327,7.02881240176658e-05,3.59136400090263e-06,2.79613340070276e-05,11694721
"41","2020/04/18",42,0,864,37,311,7.38794880185684e-05,3.59136400090263e-06,2.65931953400171e-05,11694721
"42","2020/04/19",2,0,866,37,292,7.40505053519447e-05,1.71017333376316e-07,2.49685306729421e-05,11694721
"43","2020/04/20",13,1,879,38,283,7.51621180188907e-05,1.11161266694605e-06,2.41989526727487e-05,11694721
"44","2020/04/21",5,0,884,38,261,7.55896613523315e-05,4.27543333440789e-07,2.23177620056092e-05,11694721
"45","2020/04/22",17,0,901,38,258,7.70433086860302e-05,1.45364733369868e-06,2.20612360055447e-05,11694721
"46","2020/04/23",0,0,901,38,230,7.70433086860302e-05,0,1.96669933382763e-05,11694721
"47","2020/04/24",17,0,918,38,233,7.84969560197289e-05,1.45364733369868e-06,1.99235193383408e-05,11694721
"48","2020/04/25",4,0,922,38,215,7.88389906864815e-05,3.42034666752631e-07,1.83843633379539e-05,11694721
"49","2020/04/26",17,0,939,38,213,8.02926380201802e-05,1.45364733369868e-06,1.82133460045776e-05,11694721
"50","2020/04/27",10,0,949,38,202,8.11477246870618e-05,8.55086666881578e-07,1.72727506710079e-05,11694721
