"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/23",1,0,1,0,3.29315215683519e-08,3.29315215683519e-08,3.29315215683519e-08,30366043
"2","2020/03/24",0,0,1,0,3.29315215683519e-08,0,3.29315215683519e-08,30366043
"3","2020/03/25",0,0,1,0,3.29315215683519e-08,0,3.29315215683519e-08,30366043
"4","2020/03/26",4,0,5,0,1.64657607841759e-07,1.31726086273407e-07,1.64657607841759e-07,30366043
"5","2020/03/27",2,0,7,0,2.30520650978463e-07,6.58630431367037e-08,2.30520650978463e-07,30366043
"6","2020/03/28",0,0,7,0,2.30520650978463e-07,0,2.30520650978463e-07,30366043
"7","2020/03/29",1,0,8,0,2.63452172546815e-07,3.29315215683519e-08,2.63452172546815e-07,30366043
"8","2020/03/30",0,0,8,0,2.63452172546815e-07,0,2.63452172546815e-07,30366043
"9","2020/03/31",0,0,8,0,2.63452172546815e-07,0,2.63452172546815e-07,30366043
"10","2020/04/01",0,0,8,0,2.63452172546815e-07,0,2.63452172546815e-07,30366043
"11","2020/04/02",2,0,10,0,3.29315215683519e-07,6.58630431367037e-08,3.29315215683519e-07,30366043
"12","2020/04/03",0,0,10,0,3.29315215683519e-07,0,3.29315215683519e-07,30366043
"13","2020/04/04",0,0,10,0,3.29315215683519e-07,0,2.96383694115167e-07,30366043
"14","2020/04/05",0,0,10,0,3.29315215683519e-07,0,2.96383694115167e-07,30366043
"15","2020/04/06",0,0,10,0,3.29315215683519e-07,0,2.96383694115167e-07,30366043
"16","2020/04/07",0,0,10,0,3.29315215683519e-07,0,1.64657607841759e-07,30366043
"17","2020/04/08",0,0,10,0,3.29315215683519e-07,0,9.87945647050556e-08,30366043
"18","2020/04/09",7,0,17,0,5.59835866661982e-07,2.30520650978463e-07,3.29315215683519e-07,30366043
"19","2020/04/10",0,0,17,0,5.59835866661982e-07,0,2.96383694115167e-07,30366043
"20","2020/04/11",3,0,20,0,6.58630431367037e-07,9.87945647050556e-08,3.95178258820222e-07,30366043
"21","2020/04/12",0,0,20,0,6.58630431367037e-07,0,3.95178258820222e-07,30366043
"22","2020/04/13",1,0,21,0,6.91561952935389e-07,3.29315215683519e-08,4.28109780388574e-07,30366043
"23","2020/04/14",6,0,27,0,8.891510823455e-07,1.97589129410111e-07,5.59835866661982e-07,30366043
"24","2020/04/15",1,0,28,0,9.22082603913852e-07,3.29315215683519e-08,5.92767388230333e-07,30366043
"25","2020/04/16",1,0,29,0,9.55014125482204e-07,3.29315215683519e-08,6.25698909798685e-07,30366043
"26","2020/04/17",2,0,31,0,1.02087716861891e-06,6.58630431367037e-08,6.91561952935389e-07,30366043
"27","2020/04/18",3,0,34,0,1.11967173332396e-06,9.87945647050556e-08,7.90356517640445e-07,30366043
"28","2020/04/19",1,0,35,0,1.15260325489232e-06,3.29315215683519e-08,8.23288039208797e-07,30366043
"29","2020/04/20",4,0,39,0,1.28432934116572e-06,1.31726086273407e-07,9.55014125482204e-07,30366043
"30","2020/04/21",0,0,39,0,1.28432934116572e-06,0,7.24493474503741e-07,30366043
"31","2020/04/22",0,0,39,0,1.28432934116572e-06,0,7.24493474503741e-07,30366043
