"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/12",3,0,3,0,3,2.64702363368581e-07,2.64702363368581e-07,2.64702363368581e-07,11333484
"2","2020/03/14",1,0,4,0,4,3.52936484491441e-07,8.82341211228604e-08,3.52936484491441e-07,11333484
"3","2020/03/15",0,0,4,0,4,3.52936484491441e-07,0,3.52936484491441e-07,11333484
"4","2020/03/18",3,0,7,0,7,6.17638847860023e-07,2.64702363368581e-07,6.17638847860023e-07,11333484
"5","2020/03/19",4,1,11,1,11,9.70575332351464e-07,3.52936484491441e-07,9.70575332351464e-07,11333484
"6","2020/03/20",5,0,16,1,16,1.41174593796577e-06,4.41170605614302e-07,1.41174593796577e-06,11333484
"7","2020/03/21",5,0,21,1,21,1.85291654358007e-06,4.41170605614302e-07,1.85291654358007e-06,11333484
"8","2020/03/22",4,0,25,1,25,2.20585302807151e-06,3.52936484491441e-07,2.20585302807151e-06,11333484
"9","2020/03/23",10,0,35,1,35,3.08819423930011e-06,8.82341211228604e-07,3.08819423930011e-06,11333484
"10","2020/03/24",5,0,40,1,40,3.52936484491441e-06,4.41170605614302e-07,3.52936484491441e-06,11333484
"11","2020/03/25",8,0,48,1,48,4.2352378138973e-06,7.05872968982883e-07,4.2352378138973e-06,11333484
"12","2020/03/26",9,0,57,1,57,5.02934490400304e-06,7.94107090105743e-07,5.02934490400304e-06,11333484
"13","2020/03/27",10,1,67,2,64,5.91168611523164e-06,8.82341211228604e-07,5.64698375186306e-06,11333484
"14","2020/03/28",13,0,80,2,76,7.05872968982883e-06,1.14704357459718e-06,6.70579320533739e-06,11333484
"15","2020/03/29",39,1,119,3,115,1.04998604136204e-05,3.44113072379155e-06,1.01469239291289e-05,11333484
"16","2020/03/30",20,0,139,3,132,1.22645428360776e-05,1.76468242245721e-06,1.16469039882176e-05,11333484
"17","2020/03/31",31,1,170,4,159,1.49998005908863e-05,2.73525775480867e-06,1.40292252585348e-05,11333484
"18","2020/04/01",16,2,186,6,170,1.6411546528852e-05,1.41174593796577e-06,1.49998005908863e-05,11333484
"19","2020/04/02",26,0,212,6,191,1.87056336780464e-05,2.29408714919437e-06,1.68527171344663e-05,11333484
"20","2020/04/03",21,0,233,6,208,2.05585502216265e-05,1.85291654358007e-06,1.8352697193555e-05,11333484
"21","2020/04/04",36,0,269,6,234,2.37349785820494e-05,3.17642836042297e-06,2.06467843427493e-05,11333484
"22","2020/04/05",19,0,288,6,248,2.54114268833838e-05,1.67644830133435e-06,2.18820620384694e-05,11333484
"23","2020/04/06",32,2,320,8,272,2.82349187593153e-05,2.82349187593153e-06,2.3999680945418e-05,11333484
"24","2020/04/07",30,1,350,9,293,3.08819423930011e-05,2.64702363368581e-06,2.58525974889981e-05,11333484
"25","2020/04/08",46,2,396,11,329,3.49407119646527e-05,4.05876957165158e-06,2.90290258494211e-05,11333484
"26","2020/04/09",61,1,457,12,377,4.03229933531472e-05,5.38228138849448e-06,3.32642636633184e-05,11333484
"27","2020/04/10",58,3,515,15,396,4.54405723782731e-05,5.1175790251259e-06,3.49407119646527e-05,11333484
"28","2020/04/11",49,0,564,15,425,4.97640443132932e-05,4.32347193502016e-06,3.74995014772157e-05,11333484
"29","2020/04/12",56,1,620,16,450,5.47051550961734e-05,4.94111078288018e-06,3.97053545052872e-05,11333484
"30","2020/04/13",49,2,669,18,483,5.90286270311936e-05,4.32347193502016e-06,4.26170805023416e-05,11333484
