"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/16",1,0,1,0,1.85856194884345e-07,1.85856194884345e-07,1.85856194884345e-07,5380504
"2","2020/03/17",0,0,1,0,1.85856194884345e-07,0,1.85856194884345e-07,5380504
"3","2020/03/18",0,0,1,0,1.85856194884345e-07,0,1.85856194884345e-07,5380504
"4","2020/03/19",2,0,3,0,5.57568584653036e-07,3.71712389768691e-07,5.57568584653036e-07,5380504
"5","2020/03/20",0,0,3,0,5.57568584653036e-07,0,5.57568584653036e-07,5380504
"6","2020/03/21",0,0,3,0,5.57568584653036e-07,0,5.57568584653036e-07,5380504
"7","2020/03/22",1,0,4,0,7.43424779537382e-07,1.85856194884345e-07,7.43424779537382e-07,5380504
"8","2020/03/23",0,0,4,0,7.43424779537382e-07,0,7.43424779537382e-07,5380504
"9","2020/03/24",0,0,4,0,7.43424779537382e-07,0,7.43424779537382e-07,5380504
"10","2020/03/25",0,0,4,0,7.43424779537382e-07,0,7.43424779537382e-07,5380504
"11","2020/03/26",0,0,4,0,7.43424779537382e-07,0,7.43424779537382e-07,5380504
"12","2020/03/27",0,0,4,0,7.43424779537382e-07,0,7.43424779537382e-07,5380504
"13","2020/03/28",0,0,4,0,7.43424779537382e-07,0,5.57568584653036e-07,5380504
"14","2020/03/29",15,0,19,0,3.53126770280256e-06,2.78784292326518e-06,3.34541150791822e-06,5380504
"15","2020/03/30",0,0,19,0,3.53126770280256e-06,0,3.34541150791822e-06,5380504
"16","2020/03/31",0,0,19,0,3.53126770280256e-06,0,2.97369911814953e-06,5380504
"17","2020/04/01",3,2,22,2,4.0888362874556e-06,5.57568584653036e-07,3.53126770280256e-06,5380504
"18","2020/04/02",0,0,22,2,4.0888362874556e-06,0,3.53126770280256e-06,5380504
"19","2020/04/03",19,1,41,3,7.62010399025816e-06,3.53126770280256e-06,6.87667921072078e-06,5380504
"20","2020/04/04",0,0,41,3,7.62010399025816e-06,0,6.87667921072078e-06,5380504
"21","2020/04/05",4,2,45,5,8.36352876979554e-06,7.43424779537382e-07,7.62010399025816e-06,5380504
"22","2020/04/06",0,0,45,5,8.36352876979554e-06,0,7.62010399025816e-06,5380504
"23","2020/04/07",0,0,45,5,8.36352876979554e-06,0,7.62010399025816e-06,5380504
"24","2020/04/08",0,0,45,5,8.36352876979554e-06,0,7.62010399025816e-06,5380504
"25","2020/04/09",15,0,60,5,1.11513716930607e-05,2.78784292326518e-06,1.04079469135233e-05,5380504
"26","2020/04/10",0,0,60,5,1.11513716930607e-05,0,7.62010399025816e-06,5380504
"27","2020/04/11",0,0,60,5,1.11513716930607e-05,0,7.62010399025816e-06,5380504
"28","2020/04/12",0,0,60,5,1.11513716930607e-05,0,7.62010399025816e-06,5380504
"29","2020/04/13",10,0,70,5,1.30099336419042e-05,1.85856194884345e-06,8.92109735444858e-06,5380504
"30","2020/04/14",0,0,70,5,1.30099336419042e-05,0,8.92109735444858e-06,5380504
"31","2020/04/15",4,0,74,5,1.37533584214416e-05,7.43424779537382e-07,6.1332544311834e-06,5380504
"32","2020/04/16",43,0,117,5,2.17451748014684e-05,7.99181638002685e-06,1.41250708112103e-05,5380504
"33","2020/04/17",0,0,117,5,2.17451748014684e-05,0,1.33816460316729e-05,5380504
"34","2020/04/18",26,1,143,6,2.65774358684614e-05,4.83226106699298e-06,1.82139070986659e-05,5380504
"35","2020/04/19",0,0,143,6,2.65774358684614e-05,0,1.82139070986659e-05,5380504
"36","2020/04/20",17,0,160,6,2.97369911814953e-05,3.15955531303387e-06,2.13734624116997e-05,5380504
"37","2020/04/21",0,0,160,6,2.97369911814953e-05,0,1.85856194884345e-05,5380504
"38","2020/04/22",5,0,165,6,3.0666272155917e-05,9.29280974421727e-07,1.95149004628563e-05,5380504
"39","2020/04/23",21,0,186,6,3.45692522484882e-05,3.90298009257125e-06,2.34178805554275e-05,5380504
"40","2020/04/24",0,0,186,6,3.45692522484882e-05,0,2.34178805554275e-05,5380504
"41","2020/04/25",14,0,200,6,3.71712389768691e-05,2.60198672838084e-06,2.41613053349649e-05,5380504
"42","2020/04/26",0,2,200,8,3.71712389768691e-05,0,2.41613053349649e-05,5380504
"43","2020/04/27",0,0,200,8,3.71712389768691e-05,0,2.34178805554275e-05,5380504
"44","2020/04/28",7,0,207,8,3.84722323410595e-05,1.30099336419042e-06,1.67270575395911e-05,5380504
"45","2020/04/29",0,0,207,8,3.84722323410595e-05,0,1.67270575395911e-05,5380504
"46","2020/04/30",13,1,220,9,4.0888362874556e-05,2.41613053349649e-06,1.43109270060946e-05,5380504
"47","2020/05/01",0,0,220,9,4.0888362874556e-05,0,1.43109270060946e-05,5380504
"48","2020/05/02",9,1,229,10,4.25610686285151e-05,1.67270575395911e-06,1.28240774470198e-05,5380504
"49","2020/05/03",0,0,229,10,4.25610686285151e-05,0,1.28240774470198e-05,5380504
"50","2020/05/04",0,0,229,10,4.25610686285151e-05,0,1.18947964725981e-05,5380504
"51","2020/05/05",7,0,236,10,4.38620619927055e-05,1.30099336419042e-06,9.29280974421727e-06,5380504
"52","2020/05/06",0,0,236,10,4.38620619927055e-05,0,9.29280974421727e-06,5380504
"53","2020/05/07",28,0,264,10,4.90660354494672e-05,5.20397345676167e-06,1.18947964725981e-05,5380504
"54","2020/05/08",10,0,274,10,5.09245973983106e-05,1.85856194884345e-06,1.37533584214416e-05,5380504
"55","2020/05/09",13,0,287,10,5.33407279318071e-05,2.41613053349649e-06,1.61694889549381e-05,5380504
"56","2020/05/10",0,0,287,10,5.33407279318071e-05,0,1.48684955907476e-05,5380504
"57","2020/05/11",0,0,287,10,5.33407279318071e-05,0,1.48684955907476e-05,5380504
"58","2020/05/12",46,1,333,11,6.1890112896487e-05,8.54938496467989e-06,2.1001750021931e-05,5380504
"59","2020/05/13",0,0,333,11,6.1890112896487e-05,0,2.1001750021931e-05,5380504
"60","2020/05/14",8,0,341,11,6.33769624555618e-05,1.48684955907476e-06,2.08158938270467e-05,5380504
"61","2020/05/15",50,4,391,15,7.26697721997791e-05,9.29280974421727e-06,3.0108703571264e-05,5380504
"62","2020/05/16",0,0,391,15,7.26697721997791e-05,0,3.0108703571264e-05,5380504
"63","2020/05/17",21,0,412,15,7.65727522923503e-05,3.90298009257125e-06,3.27106902996448e-05,5380504
"64","2020/05/18",0,0,412,15,7.65727522923503e-05,0,3.27106902996448e-05,5380504
"65","2020/05/19",0,0,412,15,7.65727522923503e-05,0,2.75067168428831e-05,5380504
"66","2020/05/20",8,0,420,15,7.80596018514251e-05,1.48684955907476e-06,2.71350044531144e-05,5380504
"67","2020/05/21",0,0,420,15,7.80596018514251e-05,0,2.47188739196179e-05,5380504
"68","2020/05/22",49,1,469,16,8.7166555400758e-05,9.10695354933293e-06,3.38258274689509e-05,5380504
"69","2020/05/23",0,0,469,16,8.7166555400758e-05,0,3.38258274689509e-05,5380504
"70","2020/05/24",18,0,487,16,9.05119669086762e-05,3.34541150791822e-06,2.86218540121892e-05,5380504
"71","2020/05/25",0,0,487,16,9.05119669086762e-05,0,2.86218540121892e-05,5380504
"72","2020/05/26",44,1,531,17,9.86896394835874e-05,8.1776725749112e-06,3.53126770280256e-05,5380504
"73","2020/05/27",38,2,569,19,0.000105752174889193,7.06253540560513e-06,3.30824026894135e-05,5380504
"74","2020/05/28",2,0,571,19,0.000106123887278961,3.71712389768691e-07,3.34541150791822e-05,5380504
"75","2020/05/29",0,0,571,19,0.000106123887278961,0,2.95511349866109e-05,5380504
"76","2020/05/30",16,0,587,19,0.000109097586397111,2.97369911814953e-06,3.25248341047604e-05,5380504
"77","2020/05/31",0,0,587,19,0.000109097586397111,0,3.25248341047604e-05,5380504
"78","2020/06/01",24,1,611,20,0.000113558135074335,4.46054867722429e-06,3.549853322291e-05,5380504
"79","2020/06/02",0,0,611,20,0.000113558135074335,0,3.549853322291e-05,5380504
"80","2020/06/03",0,0,611,20,0.000113558135074335,0,2.6391579673577e-05,5380504
"81","2020/06/04",7,0,618,20,0.000114859128438525,1.30099336419042e-06,2.76925730377675e-05,5380504
"82","2020/06/05",17,0,635,20,0.000118018683751559,3.15955531303387e-06,2.75067168428831e-05,5380504
"83","2020/06/06",4,0,639,20,0.000118762108531097,7.43424779537382e-07,2.82501416224205e-05,5380504
"84","2020/06/07",44,2,683,22,0.000126939781106008,8.1776725749112e-06,2.82501416224205e-05,5380504
"85","2020/06/08",0,0,683,22,0.000126939781106008,0,2.11876062168154e-05,5380504
"86","2020/06/09",0,0,683,22,0.000126939781106008,0,2.08158938270467e-05,5380504
"87","2020/06/10",45,2,728,24,0.000135303309875803,8.36352876979554e-06,2.91794225968422e-05,5380504
"88","2020/06/11",17,1,745,25,0.000138462865188837,3.15955531303387e-06,2.93652787917266e-05,5380504
"89","2020/06/12",0,0,745,25,0.000138462865188837,0,2.93652787917266e-05,5380504
"90","2020/06/13",0,0,745,25,0.000138462865188837,0,2.49047301145023e-05,5380504
"91","2020/06/14",34,0,779,25,0.000144781975814905,6.31911062606774e-06,3.122384074057e-05,5380504
"92","2020/06/15",0,0,779,25,0.000144781975814905,0,3.122384074057e-05,5380504
"93","2020/06/16",104,2,883,27,0.000164111020082877,1.93290442679719e-05,4.92518916443515e-05,5380504
"94","2020/06/17",0,0,883,27,0.000164111020082877,0,4.60923363313177e-05,5380504
"95","2020/06/18",0,0,883,27,0.000164111020082877,0,4.53489115517803e-05,5380504
"96","2020/06/19",0,0,883,27,0.000164111020082877,0,3.71712389768691e-05,5380504
"97","2020/06/20",0,0,883,27,0.000164111020082877,0,3.71712389768691e-05,5380504
"98","2020/06/21",130,1,1013,28,0.000188272325417842,2.41613053349649e-05,6.1332544311834e-05,5380504
"99","2020/06/22",0,0,1013,28,0.000188272325417842,0,5.29690155420384e-05,5380504
"100","2020/06/23",74,9,1087,37,0.000202025683839283,1.37533584214416e-05,6.35628186504461e-05,5380504
"101","2020/06/24",0,0,1087,37,0.000202025683839283,0,6.35628186504461e-05,5380504
"102","2020/06/25",0,0,1087,37,0.000202025683839283,0,6.35628186504461e-05,5380504
"103","2020/06/26",117,1,1204,38,0.000223770858640752,2.17451748014684e-05,7.89888828258468e-05,5380504
"104","2020/06/27",0,0,1204,38,0.000223770858640752,0,7.89888828258468e-05,5380504
"105","2020/06/28",41,2,1245,40,0.00023139096263101,7.62010399025816e-06,6.7279942548133e-05,5380504
"106","2020/06/29",0,0,1245,40,0.00023139096263101,0,6.7279942548133e-05,5380504
"107","2020/06/30",0,0,1245,40,0.00023139096263101,0,6.7279942548133e-05,5380504
"108","2020/07/01",0,0,1245,40,0.00023139096263101,0,6.7279942548133e-05,5380504
"109","2020/07/02",137,1,1382,41,0.000256853261330165,2.54622986991553e-05,9.27422412472884e-05,5380504
"110","2020/07/03",0,0,1382,41,0.000256853261330165,0,6.85809359123235e-05,5380504
"111","2020/07/04",175,3,1557,44,0.000289378095434926,3.25248341047604e-05,0.000101105770017084,5380504
"112","2020/07/05",0,0,1557,44,0.000289378095434926,0,8.73524115956423e-05,5380504
"113","2020/07/06",0,0,1557,44,0.000289378095434926,0,8.73524115956423e-05,5380504
"114","2020/07/07",0,0,1557,44,0.000289378095434926,0,8.73524115956423e-05,5380504
"115","2020/07/08",0,0,1557,44,0.000289378095434926,0,6.56072367941739e-05,5380504
"116","2020/07/09",264,3,1821,47,0.000338444130884393,4.90660354494672e-05,0.000114673272243641,5380504
"117","2020/07/10",0,0,1821,47,0.000338444130884393,0,0.000107053168253383,5380504
"118","2020/07/11",207,0,2028,47,0.000376916363225452,3.84722323410595e-05,0.000145525400594442,5380504
"119","2020/07/12",0,0,2028,47,0.000376916363225452,0,0.000145525400594442,5380504
"120","2020/07/13",75,0,2103,47,0.000390855577841778,1.39392146163259e-05,0.000159464615210768,5380504
"121","2020/07/14",0,0,2103,47,0.000390855577841778,0,0.000134002316511613,5380504
"122","2020/07/15",119,0,2222,47,0.000412972465033016,2.21168871912371e-05,0.00015611920370285,5380504
"123","2020/07/16",136,1,2358,48,0.000438248907537286,2.5276442504271e-05,0.000148870812102361,5380504
"124","2020/07/17",0,0,2358,48,0.000438248907537286,0,0.000148870812102361,5380504
