"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,10738957
"2","2020/01/01",0,0,0,0,0,0,0,10738957
"3","2020/01/02",0,0,0,0,0,0,0,10738957
"4","2020/01/03",0,0,0,0,0,0,0,10738957
"5","2020/01/04",0,0,0,0,0,0,0,10738957
"6","2020/01/05",0,0,0,0,0,0,0,10738957
"7","2020/01/06",0,0,0,0,0,0,0,10738957
"8","2020/01/07",0,0,0,0,0,0,0,10738957
"9","2020/01/08",0,0,0,0,0,0,0,10738957
"10","2020/01/09",0,0,0,0,0,0,0,10738957
"11","2020/01/10",0,0,0,0,0,0,0,10738957
"12","2020/01/11",0,0,0,0,0,0,0,10738957
"13","2020/01/12",0,0,0,0,0,0,0,10738957
"14","2020/01/13",0,0,0,0,0,0,0,10738957
"15","2020/01/14",0,0,0,0,0,0,0,10738957
"16","2020/01/15",0,0,0,0,0,0,0,10738957
"17","2020/01/16",0,0,0,0,0,0,0,10738957
"18","2020/01/17",0,0,0,0,0,0,0,10738957
"19","2020/01/18",0,0,0,0,0,0,0,10738957
"20","2020/01/19",0,0,0,0,0,0,0,10738957
"21","2020/01/20",0,0,0,0,0,0,0,10738957
"22","2020/01/21",0,0,0,0,0,0,0,10738957
"23","2020/01/22",0,0,0,0,0,0,0,10738957
"24","2020/01/23",0,0,0,0,0,0,0,10738957
"25","2020/01/24",0,0,0,0,0,0,0,10738957
"26","2020/01/25",0,0,0,0,0,0,0,10738957
"27","2020/01/26",0,0,0,0,0,0,0,10738957
"28","2020/01/27",0,0,0,0,0,0,0,10738957
"29","2020/01/28",0,0,0,0,0,0,0,10738957
"30","2020/01/29",0,0,0,0,0,0,0,10738957
"31","2020/01/30",0,0,0,0,0,0,0,10738957
"32","2020/01/31",0,0,0,0,0,0,0,10738957
"33","2020/02/01",0,0,0,0,0,0,0,10738957
"34","2020/02/02",0,0,0,0,0,0,0,10738957
"35","2020/02/03",0,0,0,0,0,0,0,10738957
"36","2020/02/04",0,0,0,0,0,0,0,10738957
"37","2020/02/05",0,0,0,0,0,0,0,10738957
"38","2020/02/06",0,0,0,0,0,0,0,10738957
"39","2020/02/07",0,0,0,0,0,0,0,10738957
"40","2020/02/08",0,0,0,0,0,0,0,10738957
"41","2020/02/09",0,0,0,0,0,0,0,10738957
"42","2020/02/10",0,0,0,0,0,0,0,10738957
"43","2020/02/11",0,0,0,0,0,0,0,10738957
"44","2020/02/12",0,0,0,0,0,0,0,10738957
"45","2020/02/13",0,0,0,0,0,0,0,10738957
"46","2020/02/14",0,0,0,0,0,0,0,10738957
"47","2020/02/15",0,0,0,0,0,0,0,10738957
"48","2020/02/16",0,0,0,0,0,0,0,10738957
"49","2020/02/17",0,0,0,0,0,0,0,10738957
"50","2020/02/18",0,0,0,0,0,0,0,10738957
"51","2020/02/19",0,0,0,0,0,0,0,10738957
"52","2020/02/20",0,0,0,0,0,0,0,10738957
"53","2020/02/21",0,0,0,0,0,0,0,10738957
"54","2020/02/22",0,0,0,0,0,0,0,10738957
"55","2020/02/23",0,0,0,0,0,0,0,10738957
"56","2020/02/24",0,0,0,0,0,0,0,10738957
"57","2020/02/25",0,0,0,0,0,0,0,10738957
"58","2020/02/26",0,0,0,0,0,0,0,10738957
"59","2020/02/27",0,0,0,0,0,0,0,10738957
"60","2020/02/28",0,0,0,0,0,0,0,10738957
"61","2020/02/29",0,0,0,0,0,0,0,10738957
"62","2020/03/01",0,0,0,0,0,0,0,10738957
"63","2020/03/02",1,0,1,0,9.31189127584737e-08,9.31189127584737e-08,9.31189127584737e-08,10738957
"64","2020/03/07",1,0,2,0,1.86237825516947e-07,9.31189127584737e-08,1.86237825516947e-07,10738957
"65","2020/03/10",3,0,5,0,4.65594563792368e-07,2.79356738275421e-07,4.65594563792368e-07,10738957
"66","2020/03/14",6,0,11,0,1.02430804034321e-06,5.58713476550842e-07,1.02430804034321e-06,10738957
"67","2020/03/15",0,0,11,0,1.02430804034321e-06,0,1.02430804034321e-06,10738957
"68","2020/03/16",0,0,11,0,1.02430804034321e-06,0,1.02430804034321e-06,10738957
"69","2020/03/17",0,0,11,0,1.02430804034321e-06,0,1.02430804034321e-06,10738957
"70","2020/03/18",0,0,11,0,1.02430804034321e-06,0,1.02430804034321e-06,10738957
"71","2020/03/19",10,0,21,0,1.95549716792795e-06,9.31189127584737e-07,1.95549716792795e-06,10738957
