"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/20",3,0,3,0,3,2.36281868517016e-06,2.36281868517016e-06,2.36281868517016e-06,1269670
"2","2020/03/21",9,0,12,0,12,9.45127474068065e-06,7.08845605551049e-06,9.45127474068065e-06,1269670
"3","2020/03/22",2,1,14,1,14,1.10264871974608e-05,1.57521245678011e-06,1.10264871974608e-05,1269670
"4","2020/03/23",14,1,28,2,28,2.20529743949215e-05,1.10264871974608e-05,2.20529743949215e-05,1269670
"5","2020/03/24",8,0,36,2,36,2.83538242220419e-05,6.30084982712043e-06,2.83538242220419e-05,1269670
"6","2020/03/25",6,0,42,2,42,3.30794615923823e-05,4.72563737034032e-06,3.30794615923823e-05,1269670
"7","2020/03/26",6,0,48,2,48,3.78050989627226e-05,4.72563737034032e-06,3.78050989627226e-05,1269670
"8","2020/03/27",33,0,81,2,81,6.37961044995944e-05,2.59910055368718e-05,6.37961044995944e-05,1269670
"9","2020/03/28",13,0,94,2,94,7.40349854686651e-05,1.02388809690707e-05,7.40349854686651e-05,1269670
"10","2020/03/29",8,0,102,2,102,8.03358352957855e-05,6.30084982712043e-06,8.03358352957855e-05,1269670
"11","2020/03/30",8,1,110,3,110,8.66366851229059e-05,6.30084982712043e-06,8.66366851229059e-05,1269670
"12","2020/03/31",18,0,128,3,128,0.000100813597233927,1.4176912111021e-05,0.000100813597233927,1269670
"13","2020/04/01",15,0,143,3,140,0.000112627690659778,1.18140934258508e-05,0.000110264871974608,1269670
"14","2020/04/02",11,2,154,5,142,0.000121291359172068,8.6636685122906e-06,0.000111840084431388,1269670
"15","2020/04/03",15,2,169,7,155,0.000133105452597919,1.18140934258508e-05,0.000122078965400458,1269670
"16","2020/04/04",17,0,186,7,158,0.00014649475848055,1.33893058826309e-05,0.000124441784085629,1269670
"17","2020/04/05",10,0,196,7,160,0.000154370820764451,7.87606228390054e-06,0.000126016996542409,1269670
"18","2020/04/06",31,0,227,7,185,0.000178786613844542,2.44157930800917e-05,0.00014570715225216,1269670
"19","2020/04/07",17,0,244,7,196,0.000192175919727173,1.33893058826309e-05,0.000154370820764451,1269670
"20","2020/04/08",24,0,268,7,187,0.000211078469208535,1.89025494813613e-05,0.00014728236470894,1269670
"21","2020/04/09",5,0,273,7,179,0.000215016500350485,3.93803114195027e-06,0.00014098151488182,1269670
"22","2020/04/10",41,0,314,7,212,0.000247308355714477,3.22918553639922e-05,0.000166972520418691,1269670
"23","2020/04/11",4,2,318,9,208,0.000250458780628037,3.15042491356022e-06,0.000163822095505131,1269670
"24","2020/04/12",1,0,319,9,191,0.000251246386856427,7.87606228390054e-07,0.0001504327896225,1269670
"25","2020/04/13",5,0,324,9,181,0.000255184417998378,3.93803114195027e-06,0.0001425567273386,1269670
"26","2020/04/14",0,0,324,9,170,0.000255184417998378,0,0.000133893058826309,1269670
"27","2020/04/15",0,0,324,9,155,0.000255184417998378,0,0.000122078965400458,1269670
"28","2020/04/16",0,0,324,9,138,0.000255184417998378,0,0.000108689659517827,1269670
"29","2020/04/17",0,0,324,9,128,0.000255184417998378,0,0.000100813597233927,1269670
"30","2020/04/18",0,0,324,9,97,0.000255184417998378,0,7.63978041538352e-05,1269670
"31","2020/04/19",1,0,325,9,81,0.000255972024226768,7.87606228390054e-07,6.37961044995944e-05,1269670
"32","2020/04/20",3,0,328,9,60,0.000258334842911938,2.36281868517016e-06,4.72563737034032e-05,1269670
"33","2020/04/21",0,0,328,9,55,0.000258334842911938,0,4.3318342561453e-05,1269670
"34","2020/04/22",0,0,328,9,14,0.000258334842911938,0,1.10264871974608e-05,1269670
"35","2020/04/23",1,0,329,9,11,0.000259122449140328,7.87606228390054e-07,8.6636685122906e-06,1269670
"36","2020/04/24",2,0,331,9,12,0.000260697661597108,1.57521245678011e-06,9.45127474068065e-06,1269670
"37","2020/04/25",0,0,331,9,7,0.000260697661597108,0,5.51324359873038e-06,1269670
"38","2020/04/26",0,0,331,9,7,0.000260697661597108,0,5.51324359873038e-06,1269670
"39","2020/04/27",1,0,332,9,8,0.000261485267825498,7.87606228390054e-07,6.30084982712043e-06,1269670
"40","2020/04/28",0,1,332,10,8,0.000261485267825498,0,6.30084982712043e-06,1269670
"41","2020/04/29",0,0,332,10,8,0.000261485267825498,0,6.30084982712043e-06,1269670
"42","2020/04/30",0,0,332,10,8,0.000261485267825498,0,6.30084982712043e-06,1269670
"43","2020/05/01",0,0,332,10,7,0.000261485267825498,0,5.51324359873038e-06,1269670
"44","2020/05/02",0,0,332,10,4,0.000261485267825498,0,3.15042491356022e-06,1269670
"45","2020/05/03",0,0,332,10,4,0.000261485267825498,0,3.15042491356022e-06,1269670
"46","2020/05/04",0,0,332,10,4,0.000261485267825498,0,3.15042491356022e-06,1269670
"47","2020/05/05",0,0,332,10,3,0.000261485267825498,0,2.36281868517016e-06,1269670
"48","2020/05/06",0,0,332,10,1,0.000261485267825498,0,7.87606228390054e-07,1269670
"49","2020/05/07",0,0,332,10,1,0.000261485267825498,0,7.87606228390054e-07,1269670
"50","2020/05/08",0,0,332,10,1,0.000261485267825498,0,7.87606228390054e-07,1269670
"51","2020/05/09",0,0,332,10,0,0.000261485267825498,0,0,1269670
"52","2020/05/10",0,0,332,10,0,0.000261485267825498,0,0,1269670
"53","2020/05/11",0,0,332,10,0,0.000261485267825498,0,0,1269670
"54","2020/05/12",0,0,332,10,0,0.000261485267825498,0,0,1269670
"55","2020/05/13",0,0,332,10,0,0.000261485267825498,0,0,1269670
"56","2020/05/14",0,0,332,10,0,0.000261485267825498,0,0,1269670
"57","2020/05/15",0,0,332,10,0,0.000261485267825498,0,0,1269670
"58","2020/05/16",0,0,332,10,0,0.000261485267825498,0,0,1269670
