"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/12",2,0,2,0,1.73715129076421e-07,1.73715129076421e-07,1.73715129076421e-07,11513102
"2","2020/03/13",1,0,3,0,2.60572693614631e-07,8.68575645382105e-08,2.60572693614631e-07,11513102
"3","2020/03/14",7,0,10,0,8.68575645382105e-07,6.08002951767473e-07,8.68575645382105e-07,11513102
"4","2020/03/15",0,0,10,0,8.68575645382105e-07,0,8.68575645382105e-07,11513102
"5","2020/03/17",1,0,11,0,9.55433209920315e-07,8.68575645382105e-08,9.55433209920315e-07,11513102
"6","2020/03/18",1,0,12,0,1.04229077445853e-06,8.68575645382105e-08,1.04229077445853e-06,11513102
"7","2020/03/19",0,0,12,0,1.04229077445853e-06,0,1.04229077445853e-06,11513102
"8","2020/03/20",3,0,15,0,1.30286346807316e-06,2.60572693614631e-07,1.30286346807316e-06,11513102
"9","2020/03/21",4,0,19,0,1.650293726226e-06,3.47430258152842e-07,1.650293726226e-06,11513102
"10","2020/03/22",1,0,20,0,1.73715129076421e-06,8.68575645382105e-08,1.73715129076421e-06,11513102
"11","2020/03/23",7,0,27,0,2.34515424253168e-06,6.08002951767473e-07,2.34515424253168e-06,11513102
"12","2020/03/24",1,0,28,0,2.43201180706989e-06,8.68575645382105e-08,2.43201180706989e-06,11513102
"13","2020/03/25",4,0,32,0,2.77944206522273e-06,3.47430258152842e-07,2.60572693614631e-06,11513102
"14","2020/03/26",7,0,39,0,3.38744501699021e-06,6.08002951767473e-07,3.12687232337558e-06,11513102
"15","2020/03/27",22,0,61,0,5.29831143683084e-06,1.91086641984063e-06,4.42973579144873e-06,11513102
"16","2020/03/28",13,0,74,0,6.42745977582757e-06,1.12914833899674e-06,5.55888413044547e-06,11513102
"17","2020/03/29",7,0,81,0,7.03546272759505e-06,6.08002951767473e-07,6.08002951767473e-06,11513102
"18","2020/03/30",15,3,96,3,8.3383261956682e-06,1.30286346807316e-06,7.29603542120968e-06,11513102
"19","2020/03/31",11,3,107,6,9.29375940558852e-06,9.55433209920315e-07,8.25146863112999e-06,11513102
"20","2020/04/01",8,1,115,7,9.9886199218942e-06,6.94860516305684e-07,8.68575645382105e-06,11513102
"21","2020/04/02",8,1,123,8,1.06834804381999e-05,6.94860516305684e-07,9.03318671197389e-06,11513102
"22","2020/04/03",9,1,132,9,1.14651985190438e-05,7.81718080843894e-07,9.72804722827957e-06,11513102
"23","2020/04/04",7,1,139,10,1.20732014708113e-05,6.08002951767473e-07,9.72804722827957e-06,11513102
"24","2020/04/05",18,0,157,10,1.3636637632499e-05,1.56343616168779e-06,1.12046258254291e-05,11513102
"25","2020/04/06",26,1,183,11,1.58949343104925e-05,2.25829667799347e-06,1.31154922452698e-05,11513102
"26","2020/04/07",11,3,194,14,1.68503675204128e-05,9.55433209920315e-07,1.34629225034226e-05,11513102
"27","2020/04/08",16,1,210,15,1.82400885530242e-05,1.38972103261137e-06,1.29417771161934e-05,11513102
"28","2020/04/09",54,3,264,18,2.29303970380876e-05,4.69030848506336e-06,1.650293726226e-05,11513102
"29","2020/04/10",4,1,268,19,2.32778272962404e-05,3.47430258152842e-07,1.62423645686454e-05,11513102
"30","2020/04/11",8,1,276,20,2.39726878125461e-05,6.94860516305684e-07,1.56343616168779e-05,11513102
"31","2020/04/12",24,4,300,24,2.60572693614631e-05,2.08458154891705e-06,1.67635099558746e-05,11513102
"32","2020/04/13",30,3,330,27,2.86629962976095e-05,2.60572693614631e-06,1.86743763757152e-05,11513102
"33","2020/04/14",24,1,354,28,3.07475778465265e-05,2.08458154891705e-06,2.00640974083266e-05,11513102
"34","2020/04/15",43,0,397,28,3.44824531216696e-05,3.73487527514305e-06,2.30172546026258e-05,11513102
"35","2020/04/16",44,1,441,29,3.83041859613508e-05,3.82173283968126e-06,2.62309844905396e-05,11513102
"36","2020/04/17",24,2,465,31,4.03887675102679e-05,2.08458154891705e-06,2.67521298777688e-05,11513102
"37","2020/04/18",28,0,493,31,4.28207793173378e-05,2.43201180706989e-06,2.69258450068452e-05,11513102
"38","2020/04/19",27,1,520,32,4.51659335598694e-05,2.34515424253168e-06,2.83155660394566e-05,11513102
"39","2020/04/20",44,1,564,33,4.89876663995507e-05,3.82173283968126e-06,3.07475778465265e-05,11513102
"40","2020/04/21",34,1,598,34,5.19408235938499e-05,2.95315719429916e-06,2.90104265557623e-05,11513102
"41","2020/04/22",11,3,609,37,5.28962568037702e-05,9.55433209920315e-07,2.96184295075298e-05,11513102
"42","2020/04/23",63,3,672,40,5.83682833696774e-05,5.47202656590726e-06,3.43955955571313e-05,11513102
"43","2020/04/24",31,3,703,43,6.1060867870362e-05,2.69258450068452e-06,3.50035985088988e-05,11513102
"44","2020/04/25",104,1,807,44,7.00940545823358e-05,9.03318671197389e-06,4.14310582847264e-05,11513102
"45","2020/04/26",59,2,866,46,7.52186508900903e-05,5.12459630775442e-06,4.44710730435638e-05,11513102
"46","2020/04/27",84,4,950,50,8.25146863112999e-05,7.29603542120968e-06,4.80322331896304e-05,11513102
"47","2020/04/28",64,3,1014,53,8.80735704417454e-05,5.55888413044547e-06,4.97693844803946e-05,11513102
"48","2020/04/29",39,2,1053,55,9.14610154587356e-05,3.38744501699021e-06,5.10722479484678e-05,11513102
"49","2020/04/30",57,4,1110,59,9.64118966374136e-05,4.950881178678e-06,5.35911173200759e-05,11513102
"50","2020/05/01",57,3,1167,62,0.000101362777816092,4.950881178678e-06,5.61968442562222e-05,11513102
"51","2020/05/02",62,4,1229,66,0.000106747946817461,5.38516900136905e-06,5.776028041791e-05,11513102
