"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/15",1,0,1,0,1,5.68780459615564e-08,5.68780459615564e-08,5.68780459615564e-08,17581476
"2","2020/03/16",0,1,1,1,1,5.68780459615564e-08,0,5.68780459615564e-08,17581476
"3","2020/03/17",5,0,6,1,6,3.41268275769338e-07,2.84390229807782e-07,3.41268275769338e-07,17581476
"4","2020/03/18",0,0,6,1,6,3.41268275769338e-07,0,3.41268275769338e-07,17581476
"5","2020/03/19",2,0,8,1,8,4.55024367692451e-07,1.13756091923113e-07,4.55024367692451e-07,17581476
"6","2020/03/20",1,0,9,1,9,5.11902413654007e-07,5.68780459615564e-08,5.11902413654007e-07,17581476
"7","2020/03/21",4,0,13,1,13,7.39414597500233e-07,2.27512183846225e-07,7.39414597500233e-07,17581476
"8","2020/03/22",4,0,17,1,17,9.66926781346458e-07,2.27512183846225e-07,9.66926781346458e-07,17581476
"9","2020/03/23",2,0,19,1,19,1.08068287326957e-06,1.13756091923113e-07,1.08068287326957e-06,17581476
"10","2020/03/24",1,0,20,1,20,1.13756091923113e-06,5.68780459615564e-08,1.13756091923113e-06,17581476
"11","2020/03/25",1,0,21,1,21,1.19443896519268e-06,5.68780459615564e-08,1.19443896519268e-06,17581476
"12","2020/03/26",3,0,24,1,24,1.36507310307735e-06,1.70634137884669e-07,1.36507310307735e-06,17581476
"13","2020/03/27",1,0,25,1,24,1.42195114903891e-06,5.68780459615564e-08,1.36507310307735e-06,17581476
"14","2020/03/28",7,0,32,1,31,1.8200974707698e-06,3.98146321730895e-07,1.76321942480825e-06,17581476
"15","2020/03/29",2,0,34,1,28,1.93385356269292e-06,1.13756091923113e-07,1.59258528692358e-06,17581476
"16","2020/03/30",2,0,36,1,30,2.04760965461603e-06,1.13756091923113e-07,1.70634137884669e-06,17581476
"17","2020/03/31",0,0,36,1,28,2.04760965461603e-06,0,1.59258528692358e-06,17581476
"18","2020/04/01",2,0,38,1,29,2.16136574653914e-06,1.13756091923113e-07,1.64946333288513e-06,17581476
"19","2020/04/02",8,0,46,1,33,2.61639011423159e-06,4.55024367692451e-07,1.87697551673136e-06,17581476
"20","2020/04/03",1,0,47,1,30,2.67326816019315e-06,5.68780459615564e-08,1.70634137884669e-06,17581476
