"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/06",1,0,1,0,1.31045454426322e-06,1.31045454426322e-06,1.31045454426322e-06,763094
"2","2020/03/13",0,0,1,0,1.31045454426322e-06,0,1.31045454426322e-06,763094
"3","2020/03/15",0,0,1,0,1.31045454426322e-06,0,1.31045454426322e-06,763094
"4","2020/03/17",0,0,1,0,1.31045454426322e-06,0,1.31045454426322e-06,763094
"5","2020/03/18",0,0,1,0,1.31045454426322e-06,0,1.31045454426322e-06,763094
"6","2020/03/19",0,0,1,0,1.31045454426322e-06,0,1.31045454426322e-06,763094
"7","2020/03/20",0,0,1,0,1.31045454426322e-06,0,1.31045454426322e-06,763094
"8","2020/03/21",1,0,2,0,2.62090908852645e-06,1.31045454426322e-06,2.62090908852645e-06,763094
"9","2020/03/22",0,0,2,0,2.62090908852645e-06,0,2.62090908852645e-06,763094
"10","2020/03/23",0,0,2,0,2.62090908852645e-06,0,2.62090908852645e-06,763094
"11","2020/03/24",0,0,2,0,2.62090908852645e-06,0,2.62090908852645e-06,763094
"12","2020/03/25",0,0,2,0,2.62090908852645e-06,0,2.62090908852645e-06,763094
"13","2020/03/26",1,0,3,0,3.93136363278967e-06,1.31045454426322e-06,2.62090908852645e-06,763094
"14","2020/03/27",0,0,3,0,3.93136363278967e-06,0,2.62090908852645e-06,763094
"15","2020/03/28",0,0,3,0,3.93136363278967e-06,0,2.62090908852645e-06,763094
"16","2020/03/29",1,0,4,0,5.24181817705289e-06,1.31045454426322e-06,3.93136363278967e-06,763094
"17","2020/03/30",0,0,4,0,5.24181817705289e-06,0,3.93136363278967e-06,763094
"18","2020/03/31",0,0,4,0,5.24181817705289e-06,0,3.93136363278967e-06,763094
"19","2020/04/01",0,0,4,0,5.24181817705289e-06,0,3.93136363278967e-06,763094
"20","2020/04/02",1,0,5,0,6.55227272131612e-06,1.31045454426322e-06,3.93136363278967e-06,763094
"21","2020/04/03",0,0,5,0,6.55227272131612e-06,0,3.93136363278967e-06,763094
"22","2020/04/04",0,0,5,0,6.55227272131612e-06,0,3.93136363278967e-06,763094
"23","2020/04/05",0,0,5,0,6.55227272131612e-06,0,3.93136363278967e-06,763094
"24","2020/04/06",0,0,5,0,6.55227272131612e-06,0,3.93136363278967e-06,763094
"25","2020/04/07",0,0,5,0,6.55227272131612e-06,0,2.62090908852645e-06,763094
"26","2020/04/08",0,0,5,0,6.55227272131612e-06,0,2.62090908852645e-06,763094
"27","2020/04/09",0,0,5,0,6.55227272131612e-06,0,2.62090908852645e-06,763094
"28","2020/04/10",0,0,5,0,6.55227272131612e-06,0,1.31045454426322e-06,763094
"29","2020/04/11",0,0,5,0,6.55227272131612e-06,0,1.31045454426322e-06,763094
