"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"1","2020/03/17",0,0,0,0,0,0,54045422
"2","2020/03/24",2,0,2,0,3.70059095847193e-08,3.70059095847193e-08,54045422
"3","2020/03/25",1,0,3,0,5.5508864377079e-08,1.85029547923597e-08,54045422
"4","2020/03/26",0,0,3,0,5.5508864377079e-08,0,54045422
"5","2020/03/27",2,0,5,0,9.25147739617983e-08,3.70059095847193e-08,54045422
"6","2020/03/28",0,0,5,0,9.25147739617983e-08,0,54045422
"7","2020/03/29",3,0,8,0,1.48023638338877e-07,5.5508864377079e-08,54045422
"8","2020/03/30",0,0,8,0,1.48023638338877e-07,0,54045422
"9","2020/03/31",6,0,14,0,2.59041367093035e-07,1.11017728754158e-07,54045422
"10","2020/04/01",1,1,15,1,2.77544321885395e-07,1.85029547923597e-08,54045422
"11","2020/04/02",1,0,16,1,2.96047276677754e-07,1.85029547923597e-08,54045422
"12","2020/04/03",4,0,20,1,3.70059095847193e-07,7.40118191694386e-08,54045422
"13","2020/04/04",0,0,20,1,3.70059095847193e-07,0,54045422
"14","2020/04/05",1,0,21,1,3.88562050639553e-07,1.85029547923597e-08,54045422
"15","2020/04/06",0,0,21,1,3.88562050639553e-07,0,54045422
"16","2020/04/07",1,0,22,1,4.07065005431912e-07,1.85029547923597e-08,54045422
"17","2020/04/08",0,0,22,1,4.07065005431912e-07,0,54045422
"18","2020/04/09",0,2,22,3,4.07065005431912e-07,0,54045422
"19","2020/04/10",5,0,27,3,4.99579779393711e-07,9.25147739617983e-08,54045422
"20","2020/04/11",1,0,28,3,5.1808273418607e-07,1.85029547923597e-08,54045422
"21","2020/04/12",3,0,31,3,5.73591598563149e-07,5.5508864377079e-08,54045422
"22","2020/04/13",10,1,41,4,7.58621146486746e-07,1.85029547923597e-07,54045422
"23","2020/04/14",21,0,62,4,1.1471831971263e-06,3.88562050639553e-07,54045422
"24","2020/04/15",12,0,74,4,1.36921865463461e-06,2.22035457508316e-07,54045422
"25","2020/04/16",0,0,74,4,1.36921865463461e-06,0,54045422
"26","2020/04/17",11,0,85,4,1.57275115735057e-06,2.03532502715956e-07,54045422
"27","2020/04/18",9,1,94,5,1.73927775048181e-06,1.66526593131237e-07,54045422
"28","2020/04/19",13,0,107,5,1.97981616278248e-06,2.40538412300676e-07,54045422
"29","2020/04/20",4,0,111,5,2.05382798195192e-06,7.40118191694386e-08,54045422
"30","2020/04/21",8,0,119,5,2.2018516202908e-06,1.48023638338877e-07,54045422
"31","2020/04/22",2,0,121,5,2.23885752987552e-06,3.70059095847193e-08,54045422
"32","2020/04/23",6,0,127,5,2.34987525862968e-06,1.11017728754158e-07,54045422
"33","2020/04/24",5,0,132,5,2.44239003259147e-06,9.25147739617983e-08,54045422
"34","2020/04/25",12,0,144,5,2.66442549009979e-06,2.22035457508316e-07,54045422
"35","2020/04/26",2,0,146,5,2.70143139968451e-06,3.70059095847193e-08,54045422
"36","2020/04/27",0,0,146,5,2.70143139968451e-06,0,54045422
"37","2020/04/28",0,0,146,5,2.70143139968451e-06,0,54045422
"38","2020/04/29",4,0,150,5,2.77544321885395e-06,7.40118191694386e-08,54045422
"39","2020/04/30",0,1,150,6,2.77544321885395e-06,0,54045422
"40","2020/05/01",1,0,151,6,2.79394617364631e-06,1.85029547923597e-08,54045422
"41","2020/05/02",0,0,151,6,2.79394617364631e-06,0,54045422
"42","2020/05/03",0,0,151,6,2.79394617364631e-06,0,54045422
"43","2020/05/04",4,0,155,6,2.86795799281575e-06,7.40118191694386e-08,54045422
"44","2020/05/05",6,0,161,6,2.9789757215699e-06,1.11017728754158e-07,54045422
"45","2020/05/06",0,0,161,6,2.9789757215699e-06,0,54045422
"46","2020/05/07",1,0,162,6,2.99747867636226e-06,1.85029547923597e-08,54045422
"47","2020/05/08",14,0,176,6,3.2565200434553e-06,2.59041367093035e-07,54045422
"48","2020/05/09",1,0,177,6,3.27502299824766e-06,1.85029547923597e-08,54045422
"49","2020/05/10",1,0,178,6,3.29352595304002e-06,1.85029547923597e-08,54045422
"50","2020/05/11",2,0,180,6,3.33053186262474e-06,3.70059095847193e-08,54045422
"51","2020/05/12",0,0,180,6,3.33053186262474e-06,0,54045422
"52","2020/05/13",0,0,180,6,3.33053186262474e-06,0,54045422
"53","2020/05/14",1,0,181,6,3.3490348174171e-06,1.85029547923597e-08,54045422
"54","2020/05/15",0,0,181,6,3.3490348174171e-06,0,54045422
"55","2020/05/16",1,0,182,6,3.36753777220946e-06,1.85029547923597e-08,54045422
"56","2020/05/17",0,0,182,6,3.36753777220946e-06,0,54045422
"57","2020/05/18",5,0,187,6,3.46005254617126e-06,9.25147739617983e-08,54045422
