"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,16486542
"2","2020/01/01",0,0,0,0,0,0,0,16486542
"3","2020/01/02",0,0,0,0,0,0,0,16486542
"4","2020/01/03",0,0,0,0,0,0,0,16486542
"5","2020/01/04",0,0,0,0,0,0,0,16486542
"6","2020/01/05",0,0,0,0,0,0,0,16486542
"7","2020/01/06",0,0,0,0,0,0,0,16486542
"8","2020/01/07",0,0,0,0,0,0,0,16486542
"9","2020/01/08",0,0,0,0,0,0,0,16486542
"10","2020/01/09",0,0,0,0,0,0,0,16486542
"11","2020/01/10",0,0,0,0,0,0,0,16486542
"12","2020/01/11",0,0,0,0,0,0,0,16486542
"13","2020/01/12",0,0,0,0,0,0,0,16486542
"14","2020/01/13",0,0,0,0,0,0,0,16486542
"15","2020/01/14",0,0,0,0,0,0,0,16486542
"16","2020/01/15",0,0,0,0,0,0,0,16486542
"17","2020/01/16",0,0,0,0,0,0,0,16486542
"18","2020/01/17",0,0,0,0,0,0,0,16486542
"19","2020/01/18",0,0,0,0,0,0,0,16486542
"20","2020/01/19",0,0,0,0,0,0,0,16486542
"21","2020/01/20",0,0,0,0,0,0,0,16486542
"22","2020/01/21",0,0,0,0,0,0,0,16486542
"23","2020/01/22",0,0,0,0,0,0,0,16486542
"24","2020/01/23",0,0,0,0,0,0,0,16486542
"25","2020/01/24",0,0,0,0,0,0,0,16486542
"26","2020/01/25",0,0,0,0,0,0,0,16486542
"27","2020/01/26",0,0,0,0,0,0,0,16486542
"28","2020/01/27",0,0,0,0,0,0,0,16486542
"29","2020/01/28",1,0,1,0,6.06555334648103e-08,6.06555334648103e-08,6.06555334648103e-08,16486542
"30","2020/01/29",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"31","2020/01/30",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"32","2020/01/31",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"33","2020/02/01",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"34","2020/02/02",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"35","2020/02/03",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"36","2020/02/04",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"37","2020/02/05",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"38","2020/02/06",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"39","2020/02/07",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"40","2020/02/08",0,0,1,0,6.06555334648103e-08,0,6.06555334648103e-08,16486542
"41","2020/02/09",0,0,1,0,6.06555334648103e-08,0,0,16486542
"42","2020/02/10",0,0,1,0,6.06555334648103e-08,0,0,16486542
