"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,69625581
"2","2020/01/01",0,0,0,0,0,0,0,69625581
"3","2020/01/02",0,0,0,0,0,0,0,69625581
"4","2020/01/03",0,0,0,0,0,0,0,69625581
"5","2020/01/04",0,0,0,0,0,0,0,69625581
"6","2020/01/05",0,0,0,0,0,0,0,69625581
"7","2020/01/06",0,0,0,0,0,0,0,69625581
"8","2020/01/07",0,0,0,0,0,0,0,69625581
"9","2020/01/08",0,0,0,0,0,0,0,69625581
"10","2020/01/09",0,0,0,0,0,0,0,69625581
"11","2020/01/10",0,0,0,0,0,0,0,69625581
"12","2020/01/11",0,0,0,0,0,0,0,69625581
"13","2020/01/12",0,0,0,0,0,0,0,69625581
"14","2020/01/13",1,0,1,0,1.43625372404433e-08,1.43625372404433e-08,1.43625372404433e-08,69625581
"15","2020/01/14",0,0,1,0,1.43625372404433e-08,0,1.43625372404433e-08,69625581
"16","2020/01/15",0,0,1,0,1.43625372404433e-08,0,1.43625372404433e-08,69625581
"17","2020/01/16",0,0,1,0,1.43625372404433e-08,0,1.43625372404433e-08,69625581
"18","2020/01/17",1,0,2,0,2.87250744808866e-08,1.43625372404433e-08,2.87250744808866e-08,69625581
"19","2020/01/18",0,0,2,0,2.87250744808866e-08,0,2.87250744808866e-08,69625581
"20","2020/01/19",0,0,2,0,2.87250744808866e-08,0,2.87250744808866e-08,69625581
"21","2020/01/20",0,0,2,0,2.87250744808866e-08,0,2.87250744808866e-08,69625581
"22","2020/01/21",0,0,2,0,2.87250744808866e-08,0,2.87250744808866e-08,69625581
"23","2020/01/22",2,0,4,0,5.74501489617731e-08,2.87250744808866e-08,5.74501489617731e-08,69625581
"24","2020/01/23",0,0,4,0,5.74501489617731e-08,0,5.74501489617731e-08,69625581
"25","2020/01/24",0,0,4,0,5.74501489617731e-08,0,5.74501489617731e-08,69625581
"26","2020/01/25",1,0,5,0,7.18126862022164e-08,1.43625372404433e-08,5.74501489617731e-08,69625581
"27","2020/01/26",0,0,5,0,7.18126862022164e-08,0,5.74501489617731e-08,69625581
"28","2020/01/27",3,0,8,0,1.14900297923546e-07,4.30876117213298e-08,1.00537760683103e-07,69625581
"29","2020/01/28",6,0,14,0,2.01075521366206e-07,8.61752234426597e-08,1.86712984125763e-07,69625581
"30","2020/01/29",0,0,14,0,2.01075521366206e-07,0,1.72350446885319e-07,69625581
"31","2020/01/30",0,0,14,0,2.01075521366206e-07,0,1.72350446885319e-07,69625581
"32","2020/01/31",0,0,14,0,2.01075521366206e-07,0,1.72350446885319e-07,69625581
"33","2020/02/01",5,0,19,0,2.72888207568422e-07,7.18126862022164e-08,2.44163133087536e-07,69625581
"34","2020/02/02",0,0,19,0,2.72888207568422e-07,0,2.44163133087536e-07,69625581
"35","2020/02/03",0,0,19,0,2.72888207568422e-07,0,2.15438058606649e-07,69625581
"36","2020/02/04",0,0,19,0,2.72888207568422e-07,0,2.15438058606649e-07,69625581
"37","2020/02/05",6,0,25,0,3.59063431011082e-07,8.61752234426597e-08,3.01613282049309e-07,69625581
"38","2020/02/06",0,0,25,0,3.59063431011082e-07,0,2.87250744808866e-07,69625581
"39","2020/02/07",0,0,25,0,3.59063431011082e-07,0,2.87250744808866e-07,69625581
"40","2020/02/08",7,0,32,0,4.59601191694185e-07,1.00537760683103e-07,3.44700893770639e-07,69625581
"41","2020/02/09",0,0,32,0,4.59601191694185e-07,0,2.58525670327979e-07,69625581
"42","2020/02/10",0,0,32,0,4.59601191694185e-07,0,2.58525670327979e-07,69625581
"43","2020/02/11",0,0,32,0,4.59601191694185e-07,0,2.58525670327979e-07,69625581
"44","2020/02/12",1,0,33,0,4.73963728934628e-07,1.43625372404433e-08,2.72888207568422e-07,69625581
"45","2020/02/13",0,0,33,0,4.73963728934628e-07,0,2.01075521366206e-07,69625581
"46","2020/02/14",0,0,33,0,4.73963728934628e-07,0,2.01075521366206e-07,69625581
"47","2020/02/15",1,0,34,0,4.88326266175071e-07,1.43625372404433e-08,2.15438058606649e-07,69625581
"48","2020/02/16",0,0,34,0,4.88326266175071e-07,0,2.15438058606649e-07,69625581
"49","2020/02/17",0,0,34,0,4.88326266175071e-07,0,1.2926283516399e-07,69625581
"50","2020/02/18",1,0,35,0,5.02688803415515e-07,1.43625372404433e-08,1.43625372404433e-07,69625581
"51","2020/02/19",0,0,35,0,5.02688803415515e-07,0,1.43625372404433e-07,69625581
"52","2020/02/20",0,0,35,0,5.02688803415515e-07,0,4.30876117213298e-08,69625581
"53","2020/02/21",0,0,35,0,5.02688803415515e-07,0,4.30876117213298e-08,69625581
"54","2020/02/22",0,0,35,0,5.02688803415515e-07,0,4.30876117213298e-08,69625581
"55","2020/02/23",0,0,35,0,5.02688803415515e-07,0,4.30876117213298e-08,69625581
"56","2020/02/24",0,0,35,0,5.02688803415515e-07,0,2.87250744808866e-08,69625581
"57","2020/02/25",2,0,37,0,5.31413877896401e-07,2.87250744808866e-08,5.74501489617731e-08,69625581
"58","2020/02/26",3,0,40,0,5.74501489617731e-07,4.30876117213298e-08,1.00537760683103e-07,69625581
"59","2020/02/27",0,0,40,0,5.74501489617731e-07,0,8.61752234426597e-08,69625581
"60","2020/02/28",0,0,40,0,5.74501489617731e-07,0,8.61752234426597e-08,69625581
"61","2020/02/29",2,0,42,0,6.03226564098618e-07,2.87250744808866e-08,1.14900297923546e-07,69625581
"62","2020/03/01",0,1,42,1,6.03226564098618e-07,0,1.00537760683103e-07,69625581
"63","2020/03/02",1,0,43,1,6.17589101339061e-07,1.43625372404433e-08,1.14900297923546e-07,69625581
"64","2020/03/05",4,0,47,1,6.75039250300834e-07,5.74501489617731e-08,1.72350446885319e-07,69625581
"65","2020/03/07",3,0,50,1,7.18126862022164e-07,4.30876117213298e-08,2.15438058606649e-07,69625581
"66","2020/03/11",9,0,59,1,8.47389697186153e-07,1.2926283516399e-07,3.44700893770639e-07,69625581
"67","2020/03/12",11,0,70,1,1.00537760683103e-06,1.57987909644876e-07,5.02688803415515e-07,69625581
"68","2020/03/14",12,0,82,1,1.17772805371635e-06,1.72350446885319e-07,6.75039250300834e-07,69625581
"69","2020/03/15",0,0,82,1,1.17772805371635e-06,0,6.46314175819948e-07,69625581
"70","2020/03/16",32,0,114,1,1.63732924541053e-06,4.59601191694185e-07,1.0628277557928e-06,69625581
"71","2020/03/17",63,0,177,1,2.54216909155846e-06,9.04839846147927e-07,1.96766760194073e-06,69625581
"72","2020/03/18",0,0,177,1,2.54216909155846e-06,0,1.96766760194073e-06,69625581
"73","2020/03/19",0,0,177,1,2.54216909155846e-06,0,1.93894252745984e-06,69625581
"74","2020/03/20",35,0,212,1,3.04485789497398e-06,5.02688803415515e-07,2.44163133087536e-06,69625581
