"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/20",10,0,10,0,0.0002966830831306,0.0002966830831306,0.0002966830831306,33706
"2","2020/03/21",0,0,10,0,0.0002966830831306,0,0.0002966830831306,33706
"3","2020/03/22",0,0,10,0,0.0002966830831306,0,0.0002966830831306,33706
"4","2020/03/23",5,0,15,0,0.0004450246246959,0.0001483415415653,0.0004450246246959,33706
"5","2020/03/24",0,0,15,0,0.0004450246246959,0,0.0004450246246959,33706
"6","2020/03/25",0,0,15,0,0.0004450246246959,0,0.0004450246246959,33706
"7","2020/03/26",11,0,26,0,0.00077137601613956,0.00032635139144366,0.00077137601613956,33706
"8","2020/03/27",9,0,35,0,0.0010383907909571,0.00026701477481754,0.0010383907909571,33706
"9","2020/03/28",20,0,55,0,0.0016317569572183,0.0005933661662612,0.0016317569572183,33706
"10","2020/03/29",1,0,56,0,0.00166142526553136,2.966830831306e-05,0.00166142526553136,33706
"11","2020/03/30",9,0,65,0,0.0019284400403489,0.00026701477481754,0.0019284400403489,33706
"12","2020/03/31",4,0,69,0,0.00204711327360114,0.00011867323325224,0.00204711327360114,33706
"13","2020/04/01",0,0,69,0,0.00204711327360114,0,0.00175043019047054,33706
"14","2020/04/02",0,0,69,0,0.00204711327360114,0,0.00175043019047054,33706
"15","2020/04/03",19,0,88,0,0.00261081113154928,0.00056369785794814,0.00231412804841868,33706
"16","2020/04/04",7,0,95,0,0.0028184892897407,0.00020767815819142,0.0023734646650448,33706
"17","2020/04/05",3,0,98,0,0.00290749421467988,8.900492493918e-05,0.00246246958998398,33706
"18","2020/04/06",5,0,103,0,0.00305583575624518,0.0001483415415653,0.00261081113154928,33706
"19","2020/04/07",6,0,109,0,0.00323384560612354,0.00017800984987836,0.00246246958998398,33706
"20","2020/04/08",4,0,113,0,0.00335251883937578,0.00011867323325224,0.00231412804841868,33706
"21","2020/04/09",7,0,120,0,0.0035601969975672,0.00020767815819142,0.0019284400403489,33706
"22","2020/04/10",3,0,123,0,0.00364920192250638,8.900492493918e-05,0.00198777665697502,33706
"23","2020/04/11",4,0,127,0,0.00376787515575862,0.00011867323325224,0.00183943511540972,33706
"24","2020/04/12",2,0,129,0,0.00382721177238474,5.933661662612e-05,0.0017800984987836,33706
"25","2020/04/13",0,0,129,0,0.00382721177238474,0,0.0017800984987836,33706
"26","2020/04/14",0,0,129,0,0.00382721177238474,0,0.0017800984987836,33706
"27","2020/04/15",0,0,129,0,0.00382721177238474,0,0.00121640064083546,33706
"28","2020/04/16",2,0,131,0,0.00388654838901086,5.933661662612e-05,0.00106805909927016,33706
"29","2020/04/17",2,0,133,0,0.00394588500563698,5.933661662612e-05,0.0010383907909571,33706
"30","2020/04/18",0,0,133,0,0.00394588500563698,0,0.0008900492493918,33706
"31","2020/04/19",0,0,133,0,0.00394588500563698,0,0.00071203939951344,33706
"32","2020/04/20",0,0,133,0,0.00394588500563698,0,0.0005933661662612,33706
"33","2020/04/21",0,0,133,0,0.00394588500563698,0,0.00038568800806978,33706
"34","2020/04/22",0,0,133,0,0.00394588500563698,0,0.0002966830831306,33706
"35","2020/04/23",0,0,133,0,0.00394588500563698,0,0.00017800984987836,33706
"36","2020/04/24",0,0,133,0,0.00394588500563698,0,0.00011867323325224,33706
"37","2020/04/25",0,0,133,0,0.00394588500563698,0,0.00011867323325224,33706
"38","2020/04/26",3,0,136,0,0.00403488993057616,8.900492493918e-05,0.00020767815819142,33706
