"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"1","2019/12/31",0,0,0,0,0,0,5328212
"2","2020/01/01",0,0,0,0,0,0,5328212
"3","2020/01/02",0,0,0,0,0,0,5328212
"4","2020/01/03",0,0,0,0,0,0,5328212
"5","2020/01/04",0,0,0,0,0,0,5328212
"6","2020/01/05",0,0,0,0,0,0,5328212
"7","2020/01/06",0,0,0,0,0,0,5328212
"8","2020/01/07",0,0,0,0,0,0,5328212
"9","2020/01/08",0,0,0,0,0,0,5328212
"10","2020/01/09",0,0,0,0,0,0,5328212
"11","2020/01/10",0,0,0,0,0,0,5328212
"12","2020/01/11",0,0,0,0,0,0,5328212
"13","2020/01/12",0,0,0,0,0,0,5328212
"14","2020/01/13",0,0,0,0,0,0,5328212
"15","2020/01/14",0,0,0,0,0,0,5328212
"16","2020/01/15",0,0,0,0,0,0,5328212
"17","2020/01/16",0,0,0,0,0,0,5328212
"18","2020/01/17",0,0,0,0,0,0,5328212
"19","2020/01/18",0,0,0,0,0,0,5328212
"20","2020/01/19",0,0,0,0,0,0,5328212
"21","2020/01/20",0,0,0,0,0,0,5328212
"22","2020/01/21",0,0,0,0,0,0,5328212
"23","2020/01/22",0,0,0,0,0,0,5328212
"24","2020/01/23",0,0,0,0,0,0,5328212
"25","2020/01/24",0,0,0,0,0,0,5328212
"26","2020/01/25",0,0,0,0,0,0,5328212
"27","2020/01/26",0,0,0,0,0,0,5328212
"28","2020/01/27",0,0,0,0,0,0,5328212
"29","2020/01/28",0,0,0,0,0,0,5328212
"30","2020/01/29",0,0,0,0,0,0,5328212
"31","2020/01/30",0,0,0,0,0,0,5328212
"32","2020/01/31",0,0,0,0,0,0,5328212
"33","2020/02/01",0,0,0,0,0,0,5328212
"34","2020/02/02",0,0,0,0,0,0,5328212
"35","2020/02/03",0,0,0,0,0,0,5328212
"36","2020/02/04",0,0,0,0,0,0,5328212
"37","2020/02/05",0,0,0,0,0,0,5328212
"38","2020/02/06",0,0,0,0,0,0,5328212
"39","2020/02/07",0,0,0,0,0,0,5328212
"40","2020/02/08",0,0,0,0,0,0,5328212
"41","2020/02/09",0,0,0,0,0,0,5328212
"42","2020/02/10",0,0,0,0,0,0,5328212
"43","2020/02/11",0,0,0,0,0,0,5328212
"44","2020/02/12",0,0,0,0,0,0,5328212
"45","2020/02/13",0,0,0,0,0,0,5328212
"46","2020/02/14",0,0,0,0,0,0,5328212
"47","2020/02/15",0,0,0,0,0,0,5328212
"48","2020/02/16",0,0,0,0,0,0,5328212
"49","2020/02/17",0,0,0,0,0,0,5328212
"50","2020/02/18",0,0,0,0,0,0,5328212
"51","2020/02/19",0,0,0,0,0,0,5328212
"52","2020/02/20",0,0,0,0,0,0,5328212
"53","2020/02/21",0,0,0,0,0,0,5328212
"54","2020/02/22",0,0,0,0,0,0,5328212
"55","2020/02/23",0,0,0,0,0,0,5328212
"56","2020/02/24",0,0,0,0,0,0,5328212
"57","2020/02/25",0,0,0,0,0,0,5328212
"58","2020/02/26",0,0,0,0,0,0,5328212
"59","2020/02/27",1,0,1,0,1.87680219931189e-07,1.87680219931189e-07,5328212
"60","2020/02/28",3,0,4,0,7.50720879724756e-07,5.63040659793567e-07,5328212
"61","2020/02/29",2,0,6,0,1.12608131958713e-06,3.75360439862378e-07,5328212
"62","2020/03/01",9,0,15,0,2.81520329896783e-06,1.6891219793807e-06,5328212
"63","2020/03/02",4,0,19,0,3.56592417869259e-06,7.50720879724756e-07,5328212
"64","2020/03/03",6,0,25,0,4.69200549827972e-06,1.12608131958713e-06,5328212
"65","2020/03/04",8,0,33,0,6.19344725772923e-06,1.50144175944951e-06,5328212
"66","2020/03/05",23,0,56,0,1.05100923161466e-05,4.31664505841735e-06,5328212
"67","2020/03/06",30,0,86,0,1.61404989140822e-05,5.63040659793567e-06,5328212
"68","2020/03/07",27,0,113,0,2.12078648522244e-05,5.0673659381421e-06,5328212
"69","2020/03/08",34,0,147,0,2.75889923298848e-05,6.38112747766042e-06,5328212
"70","2020/03/09",22,0,169,0,3.17179571683709e-05,4.12896483848616e-06,5328212
"71","2020/03/10",23,0,192,0,3.60346022267883e-05,4.31664505841735e-06,5328212
"72","2020/03/11",85,0,277,0,5.19874209209393e-05,1.59528186941511e-05,5328212
"73","2020/03/12",212,0,489,0,9.17756275463514e-05,3.97882066254121e-05,5328212
"74","2020/03/13",132,1,621,1,0.000116549416577268,2.47737890309169e-05,5328212
"75","2020/03/14",0,0,621,1,0.000116549416577268,0,5328212
"76","2020/03/15",286,0,907,1,0.000170225959477588,5.367654290032e-05,5328212
"77","2020/03/16",170,0,1077,1,0.00020213159686589,3.19056373883021e-05,5328212
"78","2020/03/17",92,2,1169,3,0.00021939817709956,1.72665802336694e-05,5328212
"79","2020/03/18",139,0,1308,3,0.000245485727669995,2.60875505704353e-05,5328212
"80","2020/03/19",115,0,1423,3,0.000267068952962082,2.15832252920867e-05,5328212
"81","2020/03/20",129,3,1552,6,0.000291279701333205,2.42107483711234e-05,5328212
"82","2020/03/21",190,1,1742,7,0.000326938943120131,3.56592417869259e-05,5328212
"83","2020/03/22",184,0,1926,7,0.00036147210358747,3.45331604673388e-05,5328212
"84","2020/03/23",206,0,2132,7,0.000400134228893295,3.86621253058249e-05,5328212
"85","2020/03/24",239,1,2371,8,0.000444989801456849,4.48555725635542e-05,5328212
"86","2020/03/25",195,2,2566,10,0.000481587444343431,3.65976428865818e-05,5328212
"87","2020/03/26",350,2,2916,12,0.000547275521319347,6.56880769759161e-05,5328212
"88","2020/03/27",240,2,3156,14,0.000592318774102832,4.50432527834853e-05,5328212
"89","2020/03/28",425,2,3581,16,0.000672082867573588,7.97640934707553e-05,5328212
"90","2020/03/29",264,4,3845,20,0.000721630445635421,4.95475780618339e-05,5328212
"91","2020/03/30",257,2,4102,22,0.000769864262157737,4.82338165223156e-05,5328212
"92","2020/03/31",124,4,4226,26,0.000793136609429204,2.32723472714674e-05,5328212
"93","2020/04/01",221,2,4447,28,0.000834613938033997,4.14773286047928e-05,5328212
"94","2020/04/02",218,4,4665,32,0.000875528225978996,4.09142879449992e-05,5328212
"95","2020/04/03",270,10,4935,42,0.000926201885360417,5.0673659381421e-05,5328212
"96","2020/04/04",273,2,5208,44,0.000977438585401632,5.12367000412146e-05,5328212
"97","2020/04/05",302,6,5510,50,0.00103411801182085,5.66794264192191e-05,5328212
"98","2020/04/06",130,8,5640,58,0.00105851644041191,2.43984285910546e-05,5328212
"99","2020/04/07",115,1,5755,59,0.00108009966570399,2.15832252920867e-05,5328212
"100","2020/04/08",108,10,5863,69,0.00110036912945656,2.02694637525684e-05,5328212
"101","2020/04/09",147,11,6010,80,0.00112795812178645,2.75889923298848e-05,5328212
"102","2020/04/10",150,8,6160,88,0.00115611015477612,2.81520329896783e-05,5328212
"103","2020/04/11",84,4,6244,92,0.00117187529325034,1.57651384742199e-05,5328212
"104","2020/04/12",76,6,6320,98,0.00118613898996511,1.42636967147704e-05,5328212
"105","2020/04/13",95,5,6415,103,0.00120396861085858,1.78296208934629e-05,5328212
"106","2020/04/14",73,11,6488,114,0.00121766926691355,1.37006560549768e-05,5328212
"107","2020/04/15",78,13,6566,127,0.00123230832406819,1.46390571546327e-05,5328212
"108","2020/04/16",111,3,6677,130,0.00125314082848055,2.0832504412362e-05,5328212
"109","2020/04/17",114,6,6791,136,0.0012745363735527,2.13955450721555e-05,5328212
"110","2020/04/18",0,0,6791,136,0.0012745363735527,0,5328212
"111","2020/04/19",193,12,6984,148,0.00131075865599942,3.62222824467195e-05,5328212
"112","2020/04/20",84,6,7068,154,0.00132652379447364,1.57651384742199e-05,5328212
"113","2020/04/21",45,0,7113,154,0.00133496940437055,8.4456098969035e-06,5328212
"114","2020/04/22",53,9,7166,163,0.0013449164560269,9.94705165635301e-06,5328212
"115","2020/04/23",84,6,7250,169,0.00136068159450112,1.57651384742199e-05,5328212
"116","2020/04/24",95,11,7345,180,0.00137851121539458,1.78296208934629e-05,5328212
"117","2020/04/25",63,11,7408,191,0.00139033506925025,1.18238538556649e-05,5328212
"118","2020/04/26",59,2,7467,193,0.00140140820222619,1.10731329759401e-05,5328212
"119","2020/04/27",38,0,7505,193,0.00140854005058357,7.13184835738518e-06,5328212
"120","2020/04/28",28,0,7533,193,0.00141379509674165,5.25504615807329e-06,5328212
"121","2020/04/29",72,2,7605,195,0.00142730807257669,1.35129758350456e-05,5328212
"122","2020/04/30",62,7,7667,202,0.00143894424621243,1.16361736357337e-05,5328212
"123","2020/05/01",43,2,7710,204,0.00144701449566947,8.07024945704112e-06,5328212
"124","2020/05/02",49,0,7759,204,0.00145621082644609,9.19633077662826e-06,5328212
"125","2020/05/03",0,0,7759,204,0.00145621082644609,0,5328212
"126","2020/05/04",50,4,7809,208,0.00146559483744265,9.38401099655945e-06,5328212
"127","2020/05/05",38,0,7847,208,0.00147272668580004,7.13184835738518e-06,5328212
"128","2020/05/06",56,1,7903,209,0.00148323677811619,1.05100923161466e-05,5328212
"129","2020/05/07",50,0,7953,209,0.00149262078911275,9.38401099655945e-06,5328212
"130","2020/05/08",42,0,7995,209,0.00150050335834986,7.88256923710993e-06,5328212
"131","2020/05/09",39,4,8034,213,0.00150782288692717,7.31952857731637e-06,5328212
"132","2020/05/10",35,0,8069,213,0.00151439169462476,6.56880769759161e-06,5328212
"133","2020/05/11",30,4,8099,217,0.0015200221012227,5.63040659793567e-06,5328212
"134","2020/05/12",7,7,8106,224,0.00152133586276222,1.31376153951832e-06,5328212
"135","2020/05/13",29,4,8135,228,0.00152677858914022,5.44272637800448e-06,5328212
"136","2020/05/14",23,1,8158,229,0.00153109523419864,4.31664505841735e-06,5328212
"137","2020/05/15",17,3,8175,232,0.00153428579793747,3.19056373883021e-06,5328212
"138","2020/05/16",22,0,8197,232,0.00153841476277596,4.12896483848616e-06,5328212
"139","2020/05/17",0,0,8197,232,0.00153841476277596,0,5328212
"140","2020/05/18",0,0,8197,232,0.00153841476277596,0,5328212
"141","2020/05/19",52,1,8249,233,0.00154817413421238,9.75937143642182e-06,5328212
"142","2020/05/20",8,0,8257,233,0.00154967557597183,1.50144175944951e-06,5328212
"143","2020/05/21",11,1,8268,234,0.00155174005839107,2.06448241924308e-06,5328212
"144","2020/05/22",0,0,8268,234,0.00155174005839107,0,5328212
"145","2020/05/23",41,1,8309,235,0.00155943494740825,7.69488901717875e-06,5328212
"146","2020/05/24",0,0,8309,235,0.00155943494740825,0,5328212
"147","2020/05/25",0,0,8309,235,0.00155943494740825,0,5328212
"148","2020/05/26",43,0,8352,235,0.00156750519686529,8.07024945704112e-06,5328212
"149","2020/05/27",12,0,8364,235,0.00156975735950446,2.25216263917427e-06,5328212
"150","2020/05/28",19,0,8383,235,0.00157332328368316,3.56592417869259e-06,5328212
"151","2020/05/29",18,1,8401,236,0.00157670152764192,3.3782439587614e-06,5328212
"152","2020/05/30",10,0,8411,236,0.00157857832984123,1.87680219931189e-06,5328212
"153","2020/05/31",0,0,8411,236,0.00157857832984123,0,5328212
"154","2020/06/01",0,0,8411,236,0.00157857832984123,0,5328212
"155","2020/06/02",0,0,8411,236,0.00157857832984123,0,5328212
"156","2020/06/03",35,1,8446,237,0.00158514713753882,6.56880769759161e-06,5328212
"157","2020/06/04",0,0,8446,237,0.00158514713753882,0,5328212
"158","2020/06/05",31,1,8477,238,0.00159096522435669,5.81808681786686e-06,5328212
"159","2020/06/06",27,0,8504,238,0.00159603259029483,5.0673659381421e-06,5328212
"160","2020/06/07",0,0,8504,238,0.00159603259029483,0,5328212
"161","2020/06/08",0,0,8504,238,0.00159603259029483,0,5328212
"162","2020/06/09",43,1,8547,239,0.00160410283975187,8.07024945704112e-06,5328212
"163","2020/06/10",16,0,8563,239,0.00160710572327077,3.00288351889902e-06,5328212
"164","2020/06/11",13,0,8576,239,0.00160954556612988,2.43984285910546e-06,5328212
"165","2020/06/12",18,3,8594,242,0.00161292381008864,3.3782439587614e-06,5328212
"166","2020/06/13",12,0,8606,242,0.00161517597272781,2.25216263917427e-06,5328212
"167","2020/06/14",0,0,8606,242,0.00161517597272781,0,5328212
"168","2020/06/15",0,0,8606,242,0.00161517597272781,0,5328212
"169","2020/06/16",25,0,8631,242,0.00161986797822609,4.69200549827972e-06,5328212
"170","2020/06/17",0,0,8631,242,0.00161986797822609,0,5328212
"171","2020/06/18",29,1,8660,243,0.0016253107046041,5.44272637800448e-06,5328212
"172","2020/06/19",32,1,8692,244,0.00163131647164189,6.00576703779805e-06,5328212
"173","2020/06/20",0,0,8692,244,0.00163131647164189,0,5328212
"174","2020/06/21",16,0,8708,244,0.00163431935516079,3.00288351889902e-06,5328212
"175","2020/06/22",0,0,8708,244,0.00163431935516079,0,5328212
"176","2020/06/23",37,4,8745,248,0.00164126352329825,6.94416813745399e-06,5328212
"177","2020/06/24",6,0,8751,248,0.00164238960461783,1.12608131958713e-06,5328212
"178","2020/06/25",26,1,8777,249,0.00164726929033605,4.87968571821091e-06,5328212
"179","2020/06/26",16,0,8793,249,0.00165027217385494,3.00288351889902e-06,5328212
"180","2020/06/27",22,0,8815,249,0.00165440113869343,4.12896483848616e-06,5328212
