"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/15",1,0,1,0,1,8.70979233242142e-07,8.70979233242142e-07,8.70979233242142e-07,1148133
"2","2020/03/16",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"3","2020/03/17",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"4","2020/03/18",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"5","2020/03/19",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"6","2020/03/20",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"7","2020/03/21",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"8","2020/03/22",0,0,1,0,1,8.70979233242142e-07,0,8.70979233242142e-07,1148133
"9","2020/03/23",3,0,4,0,4,3.48391693296857e-06,2.61293769972643e-06,3.48391693296857e-06,1148133
"10","2020/03/24",0,0,4,0,4,3.48391693296857e-06,0,3.48391693296857e-06,1148133
"11","2020/03/25",0,0,4,0,4,3.48391693296857e-06,0,3.48391693296857e-06,1148133
"12","2020/03/26",0,0,4,0,4,3.48391693296857e-06,0,3.48391693296857e-06,1148133
"13","2020/03/27",2,0,6,0,5,5.22587539945285e-06,1.74195846648428e-06,4.35489616621071e-06,1148133
"14","2020/03/28",3,0,9,0,8,7.83881309917928e-06,2.61293769972643e-06,6.96783386593713e-06,1148133
"15","2020/03/29",0,0,9,0,8,7.83881309917928e-06,0,6.96783386593713e-06,1148133
"16","2020/03/30",0,0,9,0,8,7.83881309917928e-06,0,6.96783386593713e-06,1148133
"17","2020/03/31",0,0,9,0,8,7.83881309917928e-06,0,6.96783386593713e-06,1148133
"18","2020/04/01",0,0,9,0,8,7.83881309917928e-06,0,6.96783386593713e-06,1148133
"19","2020/04/02",0,0,9,0,8,7.83881309917928e-06,0,6.96783386593713e-06,1148133
"20","2020/04/03",0,0,9,0,8,7.83881309917928e-06,0,6.96783386593713e-06,1148133
"21","2020/04/04",0,0,9,0,5,7.83881309917928e-06,0,4.35489616621071e-06,1148133
"22","2020/04/05",0,0,9,0,5,7.83881309917928e-06,0,4.35489616621071e-06,1148133
"23","2020/04/06",0,0,9,0,5,7.83881309917928e-06,0,4.35489616621071e-06,1148133
"24","2020/04/07",1,0,10,0,6,8.70979233242142e-06,8.70979233242142e-07,5.22587539945285e-06,1148133
"25","2020/04/08",0,0,10,0,4,8.70979233242142e-06,0,3.48391693296857e-06,1148133
"26","2020/04/09",2,0,12,0,3,1.04517507989057e-05,1.74195846648428e-06,2.61293769972643e-06,1148133
"27","2020/04/10",0,0,12,0,3,1.04517507989057e-05,0,2.61293769972643e-06,1148133
"28","2020/04/11",0,0,12,0,3,1.04517507989057e-05,0,2.61293769972643e-06,1148133
"29","2020/04/12",2,0,14,0,5,1.219370926539e-05,1.74195846648428e-06,4.35489616621071e-06,1148133
"30","2020/04/13",0,0,14,0,5,1.219370926539e-05,0,4.35489616621071e-06,1148133
"31","2020/04/14",1,0,15,0,6,1.30646884986321e-05,8.70979233242142e-07,5.22587539945285e-06,1148133
"32","2020/04/15",0,0,15,0,6,1.30646884986321e-05,0,5.22587539945285e-06,1148133
"33","2020/04/16",1,0,16,0,7,1.39356677318743e-05,8.70979233242142e-07,6.09685463269499e-06,1148133
"34","2020/04/17",0,0,16,0,7,1.39356677318743e-05,0,6.09685463269499e-06,1148133
