"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/06",1,0,1,0,1,1.70770081020328e-08,1.70770081020328e-08,1.70770081020328e-08,58558267
"2","2020/03/08",1,0,2,0,2,3.41540162040656e-08,1.70770081020328e-08,3.41540162040656e-08,58558267
"3","2020/03/09",1,0,3,0,3,5.12310243060984e-08,1.70770081020328e-08,5.12310243060984e-08,58558267
"4","2020/03/10",4,0,7,0,7,1.1953905671423e-07,6.83080324081312e-08,1.1953905671423e-07,58558267
"5","2020/03/12",6,0,13,0,13,2.22001105326426e-07,1.02462048612197e-07,2.22001105326426e-07,58558267
"6","2020/03/13",4,0,17,0,17,2.90309137734558e-07,6.83080324081312e-08,2.90309137734558e-07,58558267
"7","2020/03/14",7,0,24,0,24,4.09848194448787e-07,1.1953905671423e-07,4.09848194448787e-07,58558267
"8","2020/03/15",0,0,24,0,24,4.09848194448787e-07,0,4.09848194448787e-07,58558267
"9","2020/03/16",27,0,51,0,51,8.70927413203673e-07,4.61079218754886e-07,8.70927413203673e-07,58558267
"10","2020/03/17",11,0,62,0,62,1.05877450232603e-06,1.87847089122361e-07,1.05877450232603e-06,58558267
"11","2020/03/18",23,0,85,0,85,1.45154568867279e-06,3.92771186346754e-07,1.45154568867279e-06,58558267
"12","2020/03/19",31,0,116,0,116,1.9809329398358e-06,5.29387251163017e-07,1.9809329398358e-06,58558267
"13","2020/03/20",34,0,150,0,149,2.56155121530492e-06,5.80618275469115e-07,2.54447420720289e-06,58558267
"14","2020/03/21",55,0,205,0,203,3.50078666091672e-06,9.39235445611804e-07,3.46663264471266e-06,58558267
"15","2020/03/22",35,0,240,0,237,4.09848194448787e-06,5.97695283571148e-07,4.04725092018177e-06,58558267
"16","2020/03/23",34,0,274,0,267,4.67910021995699e-06,5.80618275469115e-07,4.55956116324276e-06,58558267
"17","2020/03/24",128,0,402,0,389,6.86495725701719e-06,2.1858570370602e-06,6.64295615169076e-06,58558267
"18","2020/03/25",155,0,557,0,540,9.51189351283227e-06,2.64693625581508e-06,9.22158437509771e-06,58558267
"19","2020/03/26",152,0,709,0,685,1.21075987443413e-05,2.59570523150899e-06,1.16977505498925e-05,58558267
"20","2020/03/27",218,2,927,2,903,1.58303865105844e-05,3.72278776624315e-06,1.54205383161356e-05,58558267
"21","2020/03/28",243,0,1170,2,1119,1.99800994793784e-05,4.14971296879397e-06,1.91091720661747e-05,58558267
"22","2020/03/29",17,0,1187,2,1125,2.02704086171129e-05,2.90309137734558e-07,1.92116341147869e-05,58558267
"23","2020/03/30",93,0,1280,2,1195,2.1858570370602e-05,1.58816175348905e-06,2.04070246819292e-05,58558267
"24","2020/03/31",46,1,1326,3,1210,2.26441127432955e-05,7.85542372693509e-07,2.06631798034597e-05,58558267
