"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,211049519
"2","2020/01/01",0,0,0,0,0,0,0,211049519
"3","2020/01/02",0,0,0,0,0,0,0,211049519
"4","2020/01/03",0,0,0,0,0,0,0,211049519
"5","2020/01/04",0,0,0,0,0,0,0,211049519
"6","2020/01/05",0,0,0,0,0,0,0,211049519
"7","2020/01/06",0,0,0,0,0,0,0,211049519
"8","2020/01/07",0,0,0,0,0,0,0,211049519
"9","2020/01/08",0,0,0,0,0,0,0,211049519
"10","2020/01/09",0,0,0,0,0,0,0,211049519
"11","2020/01/10",0,0,0,0,0,0,0,211049519
"12","2020/01/11",0,0,0,0,0,0,0,211049519
"13","2020/01/12",0,0,0,0,0,0,0,211049519
"14","2020/01/13",0,0,0,0,0,0,0,211049519
"15","2020/01/14",0,0,0,0,0,0,0,211049519
"16","2020/01/15",0,0,0,0,0,0,0,211049519
"17","2020/01/16",0,0,0,0,0,0,0,211049519
"18","2020/01/17",0,0,0,0,0,0,0,211049519
"19","2020/01/18",0,0,0,0,0,0,0,211049519
"20","2020/01/19",0,0,0,0,0,0,0,211049519
"21","2020/01/20",0,0,0,0,0,0,0,211049519
"22","2020/01/21",0,0,0,0,0,0,0,211049519
"23","2020/01/22",0,0,0,0,0,0,0,211049519
"24","2020/01/23",0,0,0,0,0,0,0,211049519
"25","2020/01/24",0,0,0,0,0,0,0,211049519
"26","2020/01/25",0,0,0,0,0,0,0,211049519
"27","2020/01/26",0,0,0,0,0,0,0,211049519
"28","2020/01/27",0,0,0,0,0,0,0,211049519
"29","2020/01/28",0,0,0,0,0,0,0,211049519
"30","2020/01/29",0,0,0,0,0,0,0,211049519
"31","2020/01/30",0,0,0,0,0,0,0,211049519
"32","2020/01/31",0,0,0,0,0,0,0,211049519
"33","2020/02/01",0,0,0,0,0,0,0,211049519
"34","2020/02/02",0,0,0,0,0,0,0,211049519
"35","2020/02/03",0,0,0,0,0,0,0,211049519
"36","2020/02/04",0,0,0,0,0,0,0,211049519
"37","2020/02/05",0,0,0,0,0,0,0,211049519
"38","2020/02/06",0,0,0,0,0,0,0,211049519
"39","2020/02/07",0,0,0,0,0,0,0,211049519
"40","2020/02/08",0,0,0,0,0,0,0,211049519
"41","2020/02/09",0,0,0,0,0,0,0,211049519
"42","2020/02/10",0,0,0,0,0,0,0,211049519
"43","2020/02/11",0,0,0,0,0,0,0,211049519
"44","2020/02/12",0,0,0,0,0,0,0,211049519
"45","2020/02/13",0,0,0,0,0,0,0,211049519
"46","2020/02/14",0,0,0,0,0,0,0,211049519
"47","2020/02/15",0,0,0,0,0,0,0,211049519
"48","2020/02/16",0,0,0,0,0,0,0,211049519
"49","2020/02/17",0,0,0,0,0,0,0,211049519
"50","2020/02/18",0,0,0,0,0,0,0,211049519
"51","2020/02/19",0,0,0,0,0,0,0,211049519
"52","2020/02/20",0,0,0,0,0,0,0,211049519
"53","2020/02/21",0,0,0,0,0,0,0,211049519
"54","2020/02/22",0,0,0,0,0,0,0,211049519
"55","2020/02/23",0,0,0,0,0,0,0,211049519
"56","2020/02/24",0,0,0,0,0,0,0,211049519
"57","2020/02/25",0,0,0,0,0,0,0,211049519
"58","2020/02/26",1,0,1,0,4.73822449223398e-09,4.73822449223398e-09,4.73822449223398e-09,211049519
"59","2020/02/27",0,0,1,0,4.73822449223398e-09,0,4.73822449223398e-09,211049519
"60","2020/02/28",0,0,1,0,4.73822449223398e-09,0,4.73822449223398e-09,211049519
"61","2020/02/29",0,0,1,0,4.73822449223398e-09,0,4.73822449223398e-09,211049519
"62","2020/03/01",1,0,2,0,9.47644898446795e-09,4.73822449223398e-09,9.47644898446795e-09,211049519
"63","2020/03/02",0,0,2,0,9.47644898446795e-09,0,9.47644898446795e-09,211049519
"64","2020/03/03",0,0,2,0,9.47644898446795e-09,0,9.47644898446795e-09,211049519
"65","2020/03/04",0,0,2,0,9.47644898446795e-09,0,9.47644898446795e-09,211049519
"66","2020/03/05",1,0,3,0,1.42146734767019e-08,4.73822449223398e-09,1.42146734767019e-08,211049519
"67","2020/03/06",5,0,8,0,3.79057959378718e-08,2.36911224611699e-08,3.79057959378718e-08,211049519
"68","2020/03/07",5,0,13,0,6.15969183990417e-08,2.36911224611699e-08,6.15969183990417e-08,211049519
"69","2020/03/08",0,0,13,0,6.15969183990417e-08,0,6.15969183990417e-08,211049519
"70","2020/03/09",12,0,25,0,1.18455612305849e-07,5.68586939068077e-08,1.13717387813615e-07,211049519
"71","2020/03/10",0,0,25,0,1.18455612305849e-07,0,1.13717387813615e-07,211049519
"72","2020/03/11",9,0,34,0,1.61099632735955e-07,4.26440204301058e-08,1.56361408243721e-07,211049519
"73","2020/03/12",18,0,52,0,2.46387673596167e-07,8.52880408602116e-08,2.41649449103933e-07,211049519
"74","2020/03/13",25,0,77,0,3.64843285902016e-07,1.18455612305849e-07,3.55366836917548e-07,211049519
"75","2020/03/14",21,0,98,0,4.6434600023893e-07,9.95027143369135e-08,4.54869551254462e-07,211049519
"76","2020/03/15",23,0,121,0,5.73325163560311e-07,1.08979163321381e-07,5.63848714575843e-07,211049519
"77","2020/03/16",79,0,200,0,9.47644898446795e-07,3.74319734886484e-07,9.38168449462327e-07,211049519
"78","2020/03/17",34,0,234,0,1.10874453118275e-06,1.61099632735955e-07,1.09452985770605e-06,211049519
"79","2020/03/18",57,1,291,1,1.37882332724009e-06,2.70078796057337e-07,1.34091753130222e-06,211049519
"80","2020/03/19",137,3,428,4,2.02796008267614e-06,6.49136755436055e-07,1.9663631642771e-06,211049519
"81","2020/03/20",193,2,621,6,2.9424374096773e-06,9.14477327001157e-07,2.88084049127826e-06,211049519
"82","2020/03/21",283,5,904,11,4.28335494097951e-06,1.34091753130222e-06,4.16489932867367e-06,211049519
"83","2020/03/22",224,7,1128,18,5.34471722723993e-06,1.06136228626041e-06,5.22626161493408e-06,211049519
"84","2020/03/23",418,7,1546,25,7.32529506499373e-06,1.9805778377538e-06,7.16419543225777e-06,211049519
"85","2020/03/24",345,9,1891,34,8.95998251481445e-06,1.63468744982072e-06,8.71359484121828e-06,211049519
"86","2020/03/25",310,12,2201,46,1.0428832107407e-05,1.46884959259253e-06,1.0063988821505e-05,211049519
"87","2020/03/26",232,11,2433,57,1.15281001896053e-05,1.09926808219828e-06,1.10637541893663e-05,211049519
"88","2020/03/27",482,20,2915,77,1.3811924394862e-05,2.28382420525678e-06,1.32385992313017e-05,211049519
"89","2020/03/28",502,15,3417,92,1.61905130899635e-05,2.37858869510146e-06,1.52428681915167e-05,211049519
"90","2020/03/29",487,22,3904,114,1.84980284176814e-05,2.30751532771795e-06,1.73892838864987e-05,211049519
"91","2020/03/30",352,22,4256,136,2.01658834389478e-05,1.66785502126636e-06,1.87870601117077e-05,211049519
"92","2020/03/31",323,23,4579,159,2.16963299499394e-05,1.53044651099157e-06,1.96683698672632e-05,211049519
"93","2020/04/01",1138,42,5717,201,2.70884294221016e-05,5.39209947216227e-06,2.41459920124243e-05,211049519
"94","2020/04/02",1119,40,6836,241,3.23905026289115e-05,5.30207320680982e-06,2.81071476879319e-05,211049519
"95","2020/04/03",1074,58,7910,299,3.74793557335708e-05,5.08885310465929e-06,3.21346385063308e-05,211049519
