"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/15",1,0,1,0,1,7.37472916307149e-07,7.37472916307149e-07,7.37472916307149e-07,1355982
"2","2020/03/16",0,0,1,0,1,7.37472916307149e-07,0,7.37472916307149e-07,1355982
"3","2020/03/17",0,0,1,0,1,7.37472916307149e-07,0,7.37472916307149e-07,1355982
"4","2020/03/18",0,0,1,0,1,7.37472916307149e-07,0,7.37472916307149e-07,1355982
"5","2020/03/19",2,0,3,0,3,2.21241874892145e-06,1.4749458326143e-06,2.21241874892145e-06,1355982
"6","2020/03/20",1,0,4,0,4,2.94989166522859e-06,7.37472916307149e-07,2.94989166522859e-06,1355982
"7","2020/03/21",0,0,4,0,4,2.94989166522859e-06,0,2.94989166522859e-06,1355982
"8","2020/03/22",2,0,6,0,6,4.42483749784289e-06,1.4749458326143e-06,4.42483749784289e-06,1355982
"9","2020/03/23",0,0,6,0,6,4.42483749784289e-06,0,4.42483749784289e-06,1355982
"10","2020/03/24",3,0,9,0,9,6.63725624676434e-06,2.21241874892145e-06,6.63725624676434e-06,1355982
"11","2020/03/25",0,0,9,0,9,6.63725624676434e-06,0,6.63725624676434e-06,1355982
"12","2020/03/26",2,0,11,0,11,8.11220207937863e-06,1.4749458326143e-06,8.11220207937863e-06,1355982
"13","2020/03/27",1,0,12,0,11,8.84967499568578e-06,7.37472916307149e-07,8.11220207937863e-06,1355982
"14","2020/03/28",1,0,13,0,12,9.58714791199293e-06,7.37472916307149e-07,8.84967499568578e-06,1355982
"15","2020/03/29",0,0,13,0,12,9.58714791199293e-06,0,8.84967499568578e-06,1355982
"16","2020/03/30",1,0,14,0,13,1.03246208283001e-05,7.37472916307149e-07,9.58714791199293e-06,1355982
"17","2020/03/31",0,0,14,0,11,1.03246208283001e-05,0,8.11220207937863e-06,1355982
"18","2020/04/01",1,0,15,0,11,1.10620937446072e-05,7.37472916307149e-07,8.11220207937863e-06,1355982
"19","2020/04/02",0,0,15,0,11,1.10620937446072e-05,0,8.11220207937863e-06,1355982
"20","2020/04/03",0,0,15,0,9,1.10620937446072e-05,0,6.63725624676434e-06,1355982
"21","2020/04/04",1,0,16,0,10,1.17995666609144e-05,7.37472916307149e-07,7.37472916307149e-06,1355982
"22","2020/04/05",0,0,16,0,7,1.17995666609144e-05,0,5.16231041415004e-06,1355982
"23","2020/04/06",0,0,16,0,7,1.17995666609144e-05,0,5.16231041415004e-06,1355982
"24","2020/04/07",0,0,16,0,5,1.17995666609144e-05,0,3.68736458153574e-06,1355982
"25","2020/04/08",0,0,16,0,4,1.17995666609144e-05,0,2.94989166522859e-06,1355982
"26","2020/04/09",2,0,18,0,5,1.32745124935287e-05,1.4749458326143e-06,3.68736458153574e-06,1355982
"27","2020/04/10",0,0,18,0,5,1.32745124935287e-05,0,3.68736458153574e-06,1355982
"28","2020/04/11",0,0,18,0,4,1.32745124935287e-05,0,2.94989166522859e-06,1355982
"29","2020/04/12",0,0,18,0,4,1.32745124935287e-05,0,2.94989166522859e-06,1355982
"30","2020/04/13",3,0,21,0,6,1.54869312424501e-05,2.21241874892145e-06,4.42483749784289e-06,1355982
"31","2020/04/14",0,0,21,0,6,1.54869312424501e-05,0,4.42483749784289e-06,1355982
"32","2020/04/15",20,0,41,0,26,3.02363895685931e-05,1.4749458326143e-05,1.91742958239859e-05,1355982
"33","2020/04/16",10,0,51,0,35,3.76111187316646e-05,7.37472916307149e-06,2.58115520707502e-05,1355982
"34","2020/04/17",0,0,51,0,35,3.76111187316646e-05,0,2.58115520707502e-05,1355982
"35","2020/04/18",28,0,79,0,63,5.82603603882647e-05,2.06492416566002e-05,4.64607937273504e-05,1355982
"36","2020/04/19",0,0,79,0,63,5.82603603882647e-05,0,4.64607937273504e-05,1355982
"37","2020/04/20",0,0,79,0,63,5.82603603882647e-05,0,4.64607937273504e-05,1355982
"38","2020/04/21",0,0,79,0,61,5.82603603882647e-05,0,4.49858478947361e-05,1355982
"39","2020/04/22",0,0,79,0,61,5.82603603882647e-05,0,4.49858478947361e-05,1355982
"40","2020/04/23",4,0,83,0,65,6.12102520534933e-05,2.94989166522859e-06,4.79357395599647e-05,1355982
"41","2020/04/24",1,1,84,1,66,6.19477249698005e-05,7.37472916307149e-07,4.86732124762718e-05,1355982
"42","2020/04/25",128,0,212,1,191,0.000156344258257116,9.4396533287315e-05,0.000140857327014665,1355982
"43","2020/04/26",2,0,214,1,193,0.00015781920408973,1.4749458326143e-06,0.00014233227284728,1355982
"44","2020/04/27",44,0,258,1,217,0.000190268012407244,3.24488083175145e-05,0.000160031622838651,1355982
"45","2020/04/28",0,0,258,1,207,0.000190268012407244,0,0.00015265689367558,1355982
"46","2020/04/29",57,0,315,1,264,0.000232303968636752,4.20359562295075e-05,0.000194692849905087,1355982
"47","2020/04/30",0,0,315,1,236,0.000232303968636752,0,0.000174043608248487,1355982
"48","2020/05/01",0,0,315,1,236,0.000232303968636752,0,0.000174043608248487,1355982
"49","2020/05/02",0,0,315,1,236,0.000232303968636752,0,0.000174043608248487,1355982
"50","2020/05/03",0,0,315,1,236,0.000232303968636752,0,0.000174043608248487,1355982
"51","2020/05/04",0,0,315,1,236,0.000232303968636752,0,0.000174043608248487,1355982
"52","2020/05/05",0,1,315,2,232,0.000232303968636752,0,0.000171093716583258,1355982
"53","2020/05/06",124,2,439,4,355,0.000323750610258838,9.14466416220864e-05,0.000261802885289038,1355982
"54","2020/05/07",0,0,439,4,227,0.000323750610258838,0,0.000167406352001723,1355982
"55","2020/05/08",0,0,439,4,225,0.000323750610258838,0,0.000165931406169108,1355982
"56","2020/05/09",0,0,439,4,181,0.000323750610258838,0,0.000133482597851594,1355982
"57","2020/05/10",0,0,439,4,181,0.000323750610258838,0,0.000133482597851594,1355982
"58","2020/05/11",0,0,439,4,124,0.000323750610258838,0,9.14466416220864e-05,1355982
"59","2020/05/12",0,0,439,4,124,0.000323750610258838,0,9.14466416220864e-05,1355982
"60","2020/05/13",0,0,439,4,124,0.000323750610258838,0,9.14466416220864e-05,1355982
"61","2020/05/14",83,2,522,6,207,0.000384960862312332,6.12102520534933e-05,0.00015265689367558,1355982
"62","2020/05/15",72,1,594,7,279,0.000438058912286446,5.30980499741147e-05,0.000205754943649694,1355982
"63","2020/05/16",0,0,594,7,279,0.000438058912286446,0,0.000205754943649694,1355982
"64","2020/05/17",0,0,594,7,279,0.000438058912286446,0,0.000205754943649694,1355982
"65","2020/05/18",0,0,594,7,155,0.000438058912286446,0,0.000114308302027608,1355982
"66","2020/05/19",125,0,719,7,280,0.00053024302682484,9.21841145383936e-05,0.000206492416566002,1355982
"67","2020/05/20",171,0,890,7,451,0.000656350895513362,0.000126107868688522,0.000332600285254524,1355982
"68","2020/05/21",0,0,890,7,451,0.000656350895513362,0,0.000332600285254524,1355982
"69","2020/05/22",13,3,903,10,464,0.000665938043425355,9.58714791199293e-06,0.000342187433166517,1355982
"70","2020/05/23",0,0,903,10,464,0.000665938043425355,0,0.000342187433166517,1355982
"71","2020/05/24",140,2,1043,12,604,0.000769184251708356,0.000103246208283001,0.000445433641449518,1355982
"72","2020/05/25",0,0,1043,12,604,0.000769184251708356,0,0.000445433641449518,1355982
"73","2020/05/26",0,0,1043,12,521,0.000769184251708356,0,0.000384223389396024,1355982
"74","2020/05/27",0,0,1043,12,449,0.000769184251708356,0,0.00033112533942191,1355982
"75","2020/05/28",0,0,1043,12,449,0.000769184251708356,0,0.00033112533942191,1355982
"76","2020/05/29",0,0,1043,12,449,0.000769184251708356,0,0.00033112533942191,1355982
"77","2020/05/30",0,0,1043,12,449,0.000769184251708356,0,0.00033112533942191,1355982
"78","2020/05/31",263,0,1306,12,587,0.000963139628697136,0.00019395537698878,0.000432896601872296,1355982
