"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,0,5517919
"2","2020/01/01",0,0,0,0,0,0,0,0,5517919
"3","2020/01/02",0,0,0,0,0,0,0,0,5517919
"4","2020/01/03",0,0,0,0,0,0,0,0,5517919
"5","2020/01/04",0,0,0,0,0,0,0,0,5517919
"6","2020/01/05",0,0,0,0,0,0,0,0,5517919
"7","2020/01/06",0,0,0,0,0,0,0,0,5517919
"8","2020/01/07",0,0,0,0,0,0,0,0,5517919
"9","2020/01/08",0,0,0,0,0,0,0,0,5517919
"10","2020/01/09",0,0,0,0,0,0,0,0,5517919
"11","2020/01/10",0,0,0,0,0,0,0,0,5517919
"12","2020/01/11",0,0,0,0,0,0,0,0,5517919
"13","2020/01/12",0,0,0,0,0,0,0,0,5517919
"14","2020/01/13",0,0,0,0,0,0,0,0,5517919
"15","2020/01/14",0,0,0,0,0,0,0,0,5517919
"16","2020/01/15",0,0,0,0,0,0,0,0,5517919
"17","2020/01/16",0,0,0,0,0,0,0,0,5517919
"18","2020/01/17",0,0,0,0,0,0,0,0,5517919
"19","2020/01/18",0,0,0,0,0,0,0,0,5517919
"20","2020/01/19",0,0,0,0,0,0,0,0,5517919
"21","2020/01/20",0,0,0,0,0,0,0,0,5517919
"22","2020/01/21",0,0,0,0,0,0,0,0,5517919
"23","2020/01/22",0,0,0,0,0,0,0,0,5517919
"24","2020/01/23",0,0,0,0,0,0,0,0,5517919
"25","2020/01/24",0,0,0,0,0,0,0,0,5517919
"26","2020/01/25",0,0,0,0,0,0,0,0,5517919
"27","2020/01/26",0,0,0,0,0,0,0,0,5517919
"28","2020/01/27",0,0,0,0,0,0,0,0,5517919
"29","2020/01/28",0,0,0,0,0,0,0,0,5517919
"30","2020/01/29",0,0,0,0,0,0,0,0,5517919
"31","2020/01/30",1,0,1,0,1,1.81227741835282e-07,1.81227741835282e-07,1.81227741835282e-07,5517919
"32","2020/01/31",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"33","2020/02/01",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"34","2020/02/02",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"35","2020/02/03",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"36","2020/02/04",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"37","2020/02/05",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"38","2020/02/06",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"39","2020/02/07",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"40","2020/02/08",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"41","2020/02/09",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"42","2020/02/10",0,0,1,0,1,1.81227741835282e-07,0,1.81227741835282e-07,5517919
"43","2020/02/11",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"44","2020/02/12",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"45","2020/02/13",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"46","2020/02/14",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"47","2020/02/15",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"48","2020/02/16",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"49","2020/02/17",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"50","2020/02/18",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"51","2020/02/19",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"52","2020/02/20",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"53","2020/02/21",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"54","2020/02/22",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"55","2020/02/23",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"56","2020/02/24",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"57","2020/02/25",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"58","2020/02/26",0,0,1,0,0,1.81227741835282e-07,0,0,5517919
"59","2020/02/27",1,0,2,0,1,3.62455483670565e-07,1.81227741835282e-07,1.81227741835282e-07,5517919
"60","2020/02/28",0,0,2,0,1,3.62455483670565e-07,0,1.81227741835282e-07,5517919
"61","2020/02/29",1,0,3,0,2,5.43683225505847e-07,1.81227741835282e-07,3.62455483670565e-07,5517919
"62","2020/03/01",0,0,3,0,2,5.43683225505847e-07,0,3.62455483670565e-07,5517919
"63","2020/03/02",3,0,6,0,5,1.08736645101169e-06,5.43683225505847e-07,9.06138709176412e-07,5517919
"64","2020/03/04",1,0,7,0,6,1.26859419284698e-06,1.81227741835282e-07,1.08736645101169e-06,5517919
"65","2020/03/06",5,0,12,0,11,2.17473290202339e-06,9.06138709176412e-07,1.99350516018811e-06,5517919
"66","2020/03/07",7,0,19,0,18,3.44332709487037e-06,1.26859419284698e-06,3.26209935303508e-06,5517919
"67","2020/03/09",11,0,30,0,29,5.43683225505847e-06,1.99350516018811e-06,5.25560451322319e-06,5517919
"68","2020/03/10",10,0,40,0,39,7.2491096734113e-06,1.81227741835282e-06,7.06788193157602e-06,5517919
"69","2020/03/12",19,0,59,0,58,1.06924367682817e-05,3.44332709487037e-06,1.05112090264464e-05,5517919
"70","2020/03/13",96,0,155,0,154,2.80902999844688e-05,1.73978632161871e-05,2.79090722426335e-05,5517919
"71","2020/03/14",28,0,183,0,181,3.31646767558567e-05,5.07437677138791e-06,3.28022212721861e-05,5517919
"72","2020/03/15",27,0,210,0,208,3.80578257854093e-05,4.89314902955263e-06,3.76953703017388e-05,5517919
"73","2020/03/16",57,0,267,0,264,4.83878070700204e-05,1.03299812846111e-05,4.78441238445146e-05,5517919
"74","2020/03/17",5,0,272,0,269,4.92939457791968e-05,9.06138709176412e-07,4.8750262553691e-05,5517919
"75","2020/03/18",47,0,319,0,313,5.78116496454551e-05,8.51770386625828e-06,5.67242831944434e-05,5517919
"76","2020/03/19",50,0,369,0,362,6.68730367372192e-05,9.06138709176412e-06,6.56044425443723e-05,5517919
"77","2020/03/20",31,0,400,0,388,7.2491096734113e-05,5.61805999689376e-06,7.03163638320896e-05,5517919
"78","2020/03/21",50,0,450,0,431,8.15524838258771e-05,9.06138709176412e-06,7.81091567310067e-05,5517919
"79","2020/03/22",71,1,521,1,491,9.44196534961822e-05,1.28671696703051e-05,8.89828212411237e-05,5517919
"80","2020/03/23",105,0,626,1,586,0.000113448566388887,1.90289128927047e-05,0.000106199456715476,5517919
"81","2020/03/24",74,0,700,1,641,0.000126859419284698,1.34108528958109e-05,0.000116166982516416,5517919
"82","2020/03/25",92,0,792,1,637,0.000143532371533544,1.6672952248846e-05,0.000115442071549075,5517919
"83","2020/03/26",88,2,880,3,697,0.000159480412815049,1.59480412815049e-05,0.000126315736059192,5517919
"84","2020/03/27",78,1,958,4,748,0.000173616176678201,1.4135763863152e-05,0.000135558350892791,5517919
"85","2020/03/28",67,3,1025,7,758,0.000185758435381165,1.21422587029639e-05,0.000137370628311144,5517919
"86","2020/03/29",193,2,1218,9,946,0.000220735389555374,3.49769541742095e-05,0.000171441443776177,5517919
"87","2020/03/30",0,2,1218,11,899,0.000220735389555374,0,0.000162923739909919,5517919
"88","2020/03/31",95,2,1313,13,944,0.000237952025029726,1.72166354743518e-05,0.000171078988292507,5517919
"89","2020/04/01",71,4,1384,17,984,0.000250819194700031,1.28671696703051e-05,0.000178328097965918,5517919
"90","2020/04/02",62,0,1446,17,996,0.000262055314693818,1.12361199937875e-05,0.000180502830867941,5517919
"91","2020/04/03",72,2,1518,19,997,0.000275103712105959,1.30483974121403e-05,0.000180684058609777,5517919
"92","2020/04/04",97,1,1615,20,989,0.000292682803063981,1.75790909580224e-05,0.000179234236675094,5517919
"93","2020/04/05",267,5,1882,25,1182,0.000341070610134002,4.83878070700204e-05,0.000214211190849304,5517919
"94","2020/04/06",45,2,1927,27,1135,0.000349225858516589,8.15524838258771e-06,0.000205693486983046,5517919
"95","2020/04/07",249,0,2176,27,1296,0.000394351566233575,4.51257077169853e-05,0.000234871153418526,5517919
"96","2020/04/08",132,7,2308,34,1350,0.000418273628155832,2.39220619222573e-05,0.000244657451477631,5517919
"97","2020/04/09",179,6,2487,40,1462,0.000450713393944348,3.24397657885156e-05,0.000264954958563183,5517919
"98","2020/04/10",118,2,2605,42,1387,0.000472098267480911,2.13848735365633e-05,0.000251362877925537,5517919
"99","2020/04/11",164,6,2769,48,1551,0.000501819617141897,2.97213496609863e-05,0.000281084227586523,5517919
"100","2020/04/12",136,1,2905,49,1592,0.000526466590031496,2.46469728895984e-05,0.00028851456500177,5517919
"101","2020/04/13",69,7,2974,56,1590,0.00053897130421813,1.25047141866345e-05,0.000288152109518099,5517919
"102","2020/04/14",90,3,3064,59,1618,0.000555281800983306,1.63104967651754e-05,0.000293226486289487,5517919
"103","2020/04/15",97,5,3161,64,1643,0.000572860891941328,1.75790909580224e-05,0.000297757179835369,5517919
"104","2020/04/16",76,8,3237,72,1622,0.000586634200320809,1.37733083794815e-05,0.000293951397256828,5517919
"105","2020/04/17",132,3,3369,75,1487,0.000610556262243067,2.39220619222573e-05,0.000269485652109065,5517919
"106","2020/04/18",120,7,3489,82,1562,0.000632303591263301,2.17473290202339e-05,0.000283077732746711,5517919
"107","2020/04/19",192,8,3681,90,1505,0.000667099317695675,3.47957264323742e-05,0.0002727477514621,5517919
"108","2020/04/20",102,4,3783,94,1475,0.000685584547362874,1.84852296671988e-05,0.000267310919207042,5517919
"109","2020/04/21",85,4,3868,98,1381,0.000700988905418873,1.5404358055999e-05,0.000250275511474525,5517919
"110","2020/04/22",146,43,4014,141,1409,0.000727448155726824,2.64592503079512e-05,0.000255349888245913,5517919
"111","2020/04/23",115,8,4129,149,1360,0.000748289346037881,2.08411903110575e-05,0.000246469728895984,5517919
"112","2020/04/24",155,23,4284,172,1379,0.00077637964602235,2.80902999844688e-05,0.000249913055990855,5517919
"113","2020/04/25",111,5,4395,177,1421,0.000796495925366066,2.01162793437164e-05,0.000257524621147936,5517919
"114","2020/04/26",80,9,4475,186,1411,0.000810994144712889,1.44982193468226e-05,0.000255712343729584,5517919
"115","2020/04/27",101,4,4576,190,1415,0.000829298146638253,1.83040019253635e-05,0.000256437254696925,5517919
"116","2020/04/28",119,3,4695,193,1458,0.000850864247916651,2.15661012783986e-05,0.000264230047595842,5517919
"117","2020/04/29",45,6,4740,199,1371,0.000859019496299239,8.15524838258771e-06,0.000248463234056172,5517919
