"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/21",1,0,1,0,1.18218680915958e-05,1.18218680915958e-05,1.18218680915958e-05,84589
"2","2020/03/22",1,0,2,0,2.36437361831917e-05,1.18218680915958e-05,2.36437361831917e-05,84589
"3","2020/03/23",0,0,2,0,2.36437361831917e-05,0,2.36437361831917e-05,84589
"4","2020/03/24",11,0,13,0,0.000153684285190746,0.000130040549007554,0.000153684285190746,84589
"5","2020/03/25",10,0,23,0,0.000271902966106704,0.000118218680915958,0.000271902966106704,84589
"6","2020/03/26",0,0,23,0,0.000271902966106704,0,0.000271902966106704,84589
"7","2020/03/27",3,0,26,0,0.000307368570381492,3.54656042747875e-05,0.000307368570381492,84589
"8","2020/03/28",3,0,29,0,0.000342834174656279,3.54656042747875e-05,0.000342834174656279,84589
"9","2020/03/29",3,0,32,0,0.000378299778931067,3.54656042747875e-05,0.000378299778931067,84589
"10","2020/03/30",10,0,42,0,0.000496518459847025,0.000118218680915958,0.000496518459847025,84589
"11","2020/03/31",0,0,42,0,0.000496518459847025,0,0.000496518459847025,84589
"12","2020/04/01",10,0,52,0,0.000614737140762983,0.000118218680915958,0.000614737140762983,84589
"13","2020/04/02",13,0,65,0,0.000768421425953729,0.000153684285190746,0.000756599557862133,84589
"14","2020/04/03",6,1,71,1,0.000839352634503304,7.0931208549575e-05,0.000815708898320113,84589
"15","2020/04/04",43,0,114,1,0.00134769296244193,0.000508340327938621,0.00132404922625873,84589
"16","2020/04/05",12,0,126,1,0.00148955537954108,0.00014186241709915,0.00133587109435033,84589
"17","2020/04/06",1,0,127,1,0.00150137724763267,1.18218680915958e-05,0.00122947428152597,84589
"18","2020/04/07",12,0,139,1,0.00164323966473182,0.00014186241709915,0.00137133669862512,84589
"19","2020/04/08",11,0,150,1,0.00177328021373938,0.000130040549007554,0.00146591164335788,84589
"20","2020/04/09",8,0,158,1,0.00186785515847214,9.45749447327667e-05,0.00152502098381586,84589
"21","2020/04/10",32,0,190,1,0.00224615493740321,0.000378299778931067,0.00186785515847214,84589
"22","2020/04/11",11,0,201,1,0.00237619548641076,0.000130040549007554,0.00187967702656374,84589
"23","2020/04/12",25,0,226,1,0.00267174218870066,0.000295546702289896,0.00217522372885363,84589
"24","2020/04/13",2,1,228,2,0.00269538592488385,2.36437361831917e-05,0.00208064878412087,84589
"25","2020/04/14",14,0,242,2,0.00286089207816619,0.000165506153282342,0.00209247065221246,84589
"26","2020/04/15",0,0,242,2,0.00286089207816619,0,0.00202153944366289,84589
"27","2020/04/16",12,0,254,2,0.00300275449526534,0.00014186241709915,0.00165506153282342,84589
"28","2020/04/17",30,2,284,4,0.00335741053801322,0.000354656042747875,0.00186785515847214,84589
"29","2020/04/18",5,0,289,4,0.0034165198784712,5.91093404579792e-05,0.00191514263083853,84589
"30","2020/04/19",8,2,297,6,0.00351109482320396,9.45749447327667e-05,0.00186785515847214,84589
"31","2020/04/20",1,0,298,6,0.00352291669129556,1.18218680915958e-05,0.00174963647755618,84589
"32","2020/04/21",2,3,300,9,0.00354656042747875,2.36437361831917e-05,0.00167870526900661,84589
"33","2020/04/22",7,1,307,10,0.00362931350411992,8.27530766411708e-05,0.00138315856671671,84589
"34","2020/04/23",0,5,307,15,0.00362931350411992,0,0.00125311801770916,84589
"35","2020/04/24",0,1,307,16,0.00362931350411992,0,0.000957571315419263,84589
"36","2020/04/25",1,2,308,18,0.00364113537221152,1.18218680915958e-05,0.000945749447327667,84589
"37","2020/04/26",0,0,308,18,0.00364113537221152,0,0.000780243294045325,84589
"38","2020/04/27",0,0,308,18,0.00364113537221152,0,0.000780243294045325,84589
"39","2020/04/28",0,0,308,18,0.00364113537221152,0,0.000638380876946175,84589
"40","2020/04/29",1,3,309,21,0.00365295724030311,1.18218680915958e-05,0.000295546702289896,84589
"41","2020/04/30",4,0,313,21,0.0037002447126695,4.72874723663833e-05,0.0002837248341983,84589
"42","2020/05/01",2,0,315,21,0.00372388844885269,2.36437361831917e-05,0.000212793625648725,84589
"43","2020/05/02",1,1,316,22,0.00373571031694428,1.18218680915958e-05,0.000212793625648725,84589
"44","2020/05/03",4,0,320,22,0.00378299778931067,4.72874723663833e-05,0.000236437361831917,84589
"45","2020/05/04",1,0,321,22,0.00379481965740226,1.18218680915958e-05,0.000165506153282342,84589
"46","2020/05/05",4,1,325,23,0.00384210712976865,4.72874723663833e-05,0.000212793625648725,84589
"47","2020/05/06",1,0,326,23,0.00385392899786024,1.18218680915958e-05,0.000224615493740321,84589
"48","2020/05/07",1,0,327,23,0.00386575086595184,1.18218680915958e-05,0.000224615493740321,84589
"49","2020/05/08",2,0,329,23,0.00388939460213503,2.36437361831917e-05,0.000248259229923512,84589
"50","2020/05/09",0,0,329,23,0.00388939460213503,0,0.000248259229923512,84589
"51","2020/05/10",1,0,330,23,0.00390121647022663,1.18218680915958e-05,0.000260081098015108,84589
"52","2020/05/11",0,0,330,23,0.00390121647022663,0,0.000248259229923512,84589
"53","2020/05/12",0,0,330,23,0.00390121647022663,0,0.000200971757557129,84589
"54","2020/05/13",1,0,331,23,0.00391303833831822,1.18218680915958e-05,0.000189149889465533,84589
"55","2020/05/14",1,0,332,23,0.00392486020640982,1.18218680915958e-05,0.000189149889465533,84589
"56","2020/05/15",0,0,332,23,0.00392486020640982,0,0.00014186241709915,84589
"57","2020/05/16",2,1,334,24,0.00394850394259301,2.36437361831917e-05,0.000153684285190746,84589
"58","2020/05/17",1,0,335,24,0.0039603258106846,1.18218680915958e-05,0.000118218680915958,84589
"59","2020/05/18",0,0,335,24,0.0039603258106846,0,0.000106396812824363,84589
"60","2020/05/19",0,0,335,24,0.0039603258106846,0,9.45749447327667e-05,84589
"61","2020/05/20",0,0,335,24,0.0039603258106846,0,7.0931208549575e-05,84589
"62","2020/05/21",1,0,336,24,0.0039721476787762,1.18218680915958e-05,8.27530766411708e-05,84589
"63","2020/05/22",0,0,336,24,0.0039721476787762,0,7.0931208549575e-05,84589
"64","2020/05/23",0,0,336,24,0.0039721476787762,0,7.0931208549575e-05,84589
"65","2020/05/24",0,0,336,24,0.0039721476787762,0,7.0931208549575e-05,84589
"66","2020/05/25",0,0,336,24,0.0039721476787762,0,5.91093404579792e-05,84589
"67","2020/05/26",0,0,336,24,0.0039721476787762,0,4.72874723663833e-05,84589
"68","2020/05/27",0,0,336,24,0.0039721476787762,0,4.72874723663833e-05,84589
"69","2020/05/28",0,0,336,24,0.0039721476787762,0,2.36437361831917e-05,84589
"70","2020/05/29",0,0,336,24,0.0039721476787762,0,1.18218680915958e-05,84589
"71","2020/05/30",0,0,336,24,0.0039721476787762,0,1.18218680915958e-05,84589
"72","2020/05/31",0,0,336,24,0.0039721476787762,0,1.18218680915958e-05,84589
"73","2020/06/01",0,0,336,24,0.0039721476787762,0,1.18218680915958e-05,84589
"74","2020/06/02",0,0,336,24,0.0039721476787762,0,0,84589
"75","2020/06/03",0,0,336,24,0.0039721476787762,0,0,84589
"76","2020/06/04",0,0,336,24,0.0039721476787762,0,0,84589
"77","2020/06/05",0,0,336,24,0.0039721476787762,0,0,84589
"78","2020/06/06",0,0,336,24,0.0039721476787762,0,0,84589
"79","2020/06/07",0,0,336,24,0.0039721476787762,0,0,84589
"80","2020/06/08",0,0,336,24,0.0039721476787762,0,0,84589
"81","2020/06/09",0,0,336,24,0.0039721476787762,0,0,84589
"82","2020/06/10",0,0,336,24,0.0039721476787762,0,0,84589
"83","2020/06/11",0,0,336,24,0.0039721476787762,0,0,84589
"84","2020/06/12",0,0,336,24,0.0039721476787762,0,0,84589
"85","2020/06/13",0,0,336,24,0.0039721476787762,0,0,84589
"86","2020/06/14",0,0,336,24,0.0039721476787762,0,0,84589
"87","2020/06/15",0,0,336,24,0.0039721476787762,0,0,84589
"88","2020/06/16",0,0,336,24,0.0039721476787762,0,0,84589
"89","2020/06/17",0,0,336,24,0.0039721476787762,0,0,84589
"90","2020/06/18",0,0,336,24,0.0039721476787762,0,0,84589
"91","2020/06/19",0,0,336,24,0.0039721476787762,0,0,84589
"92","2020/06/20",0,0,336,24,0.0039721476787762,0,0,84589
"93","2020/06/21",0,0,336,24,0.0039721476787762,0,0,84589
"94","2020/06/22",0,0,336,24,0.0039721476787762,0,0,84589
"95","2020/06/23",0,0,336,24,0.0039721476787762,0,0,84589
"96","2020/06/24",0,0,336,24,0.0039721476787762,0,0,84589
"97","2020/06/25",0,0,336,24,0.0039721476787762,0,0,84589
"98","2020/06/26",0,0,336,24,0.0039721476787762,0,0,84589
"99","2020/06/27",0,0,336,24,0.0039721476787762,0,0,84589
"100","2020/06/28",0,0,336,24,0.0039721476787762,0,0,84589
"101","2020/06/29",0,0,336,24,0.0039721476787762,0,0,84589
"102","2020/06/30",0,0,336,24,0.0039721476787762,0,0,84589
"103","2020/07/01",0,0,336,24,0.0039721476787762,0,0,84589
"104","2020/07/02",0,0,336,24,0.0039721476787762,0,0,84589
"105","2020/07/03",0,0,336,24,0.0039721476787762,0,0,84589
"106","2020/07/04",0,0,336,24,0.0039721476787762,0,0,84589
"107","2020/07/05",0,0,336,24,0.0039721476787762,0,0,84589
"108","2020/07/06",0,0,336,24,0.0039721476787762,0,0,84589
"109","2020/07/07",0,0,336,24,0.0039721476787762,0,0,84589
"110","2020/07/08",0,0,336,24,0.0039721476787762,0,0,84589
"111","2020/07/09",0,0,336,24,0.0039721476787762,0,0,84589
"112","2020/07/10",0,0,336,24,0.0039721476787762,0,0,84589
"113","2020/07/11",0,0,336,24,0.0039721476787762,0,0,84589
"114","2020/07/12",0,0,336,24,0.0039721476787762,0,0,84589
"115","2020/07/13",0,0,336,24,0.0039721476787762,0,0,84589
"116","2020/07/14",0,0,336,24,0.0039721476787762,0,0,84589
"117","2020/07/15",0,0,336,24,0.0039721476787762,0,0,84589
"118","2020/07/16",0,0,336,24,0.0039721476787762,0,0,84589
"119","2020/07/17",0,0,336,24,0.0039721476787762,0,0,84589
"120","2020/07/18",0,0,336,24,0.0039721476787762,0,0,84589
"121","2020/07/19",0,0,336,24,0.0039721476787762,0,0,84589
"122","2020/07/20",0,0,336,24,0.0039721476787762,0,0,84589
"123","2020/07/21",0,0,336,24,0.0039721476787762,0,0,84589
"124","2020/07/22",0,0,336,24,0.0039721476787762,0,0,84589
"125","2020/07/23",0,0,336,24,0.0039721476787762,0,0,84589
