"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/15",6,0,6,0,6,1.73323692684382e-06,1.73323692684382e-06,1.73323692684382e-06,3461731
"2","2020/03/16",2,0,8,0,8,2.3109825691251e-06,5.77745642281275e-07,2.3109825691251e-06,3461731
"3","2020/03/17",21,0,29,0,29,8.37731181307849e-06,6.06632924395339e-06,8.37731181307849e-06,3461731
"4","2020/03/18",21,0,50,0,50,1.44436410570319e-05,6.06632924395339e-06,1.44436410570319e-05,3461731
"5","2020/03/19",29,0,79,0,79,2.28209528701104e-05,8.37731181307849e-06,2.28209528701104e-05,3461731
"6","2020/03/20",15,0,94,0,94,2.71540451872199e-05,4.33309231710956e-06,2.71540451872199e-05,3461731
"7","2020/03/21",16,0,110,0,110,3.17760103254701e-05,4.6219651382502e-06,3.17760103254701e-05,3461731
"8","2020/03/22",25,0,135,0,135,3.89978308539861e-05,7.22182052851594e-06,3.89978308539861e-05,3461731
"9","2020/03/23",23,0,158,0,158,4.56419057402207e-05,6.64407488623466e-06,4.56419057402207e-05,3461731
"10","2020/03/24",4,0,162,0,162,4.67973970247833e-05,1.15549128456255e-06,4.67973970247833e-05,3461731
"11","2020/03/25",27,0,189,0,189,5.45969631955805e-05,7.79956617079721e-06,5.45969631955805e-05,3461731
"12","2020/03/26",28,0,217,0,217,6.26854021875183e-05,8.08843899193785e-06,6.26854021875183e-05,3461731
"13","2020/03/27",21,0,238,0,232,6.87517314314717e-05,6.06632924395339e-06,6.70184945046279e-05,3461731
"14","2020/03/28",0,0,238,0,230,6.87517314314717e-05,0,6.64407488623466e-05,3461731
"15","2020/03/29",21,0,259,0,230,7.48180606754251e-05,6.06632924395339e-06,6.64407488623466e-05,3461731
"16","2020/03/30",36,1,295,1,245,8.5217482236488e-05,1.03994215610629e-05,7.07738411794562e-05,3461731
"17","2020/03/31",29,0,324,1,245,9.35947940495665e-05,8.37731181307849e-06,7.07738411794562e-05,3461731
"18","2020/04/01",6,0,330,1,236,9.53280309764104e-05,1.73323692684382e-06,6.81739857891904e-05,3461731
"19","2020/04/02",11,1,341,2,231,9.85056320089574e-05,3.17760103254701e-06,6.67296216834872e-05,3461731
"20","2020/04/03",18,2,359,4,224,0.000103705342789489,5.19971078053147e-06,6.47075119355028e-05,3461731
"21","2020/04/04",12,0,371,4,213,0.000107171816643176,3.46647385368765e-06,6.15299109029558e-05,3461731
"22","2020/04/05",19,1,390,5,228,0.000112660400244849,5.48858360167211e-06,6.58630032200653e-05,3461731
"23","2020/04/06",17,1,407,6,218,0.000117571238204239,4.91083795939084e-06,6.2974275008659e-05,3461731
"24","2020/04/07",4,0,411,6,194,0.000118726729488802,1.15549128456255e-06,5.60413273012837e-05,3461731
"25","2020/04/08",6,1,417,7,179,0.000120459966415646,1.73323692684382e-06,5.17082349841741e-05,3461731
"26","2020/04/09",9,0,426,7,188,0.000123059821805912,2.59985539026574e-06,5.43080903744398e-05,3461731
"27","2020/04/10",7,0,433,7,174,0.000125081931553896,2.02210974798446e-06,5.02638708784709e-05,3461731
"28","2020/04/11",13,0,446,7,151,0.000128837278228724,3.75534667482829e-06,4.36197959922363e-05,3461731
"29","2020/04/12",7,0,453,7,129,0.000130859387976709,2.02210974798446e-06,3.72645939271422e-05,3461731
"30","2020/04/13",12,1,465,8,135,0.000134325861830396,3.46647385368765e-06,3.89978308539861e-05,3461731
