"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/14",1,0,1,0,1,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"2","2020/03/15",0,0,1,0,1,7.83008956213043e-08,0,7.83008956213043e-08,12771246
"3","2020/03/17",0,0,1,0,1,7.83008956213043e-08,0,7.83008956213043e-08,12771246
"4","2020/03/18",0,0,1,0,1,7.83008956213043e-08,0,7.83008956213043e-08,12771246
"5","2020/03/19",0,0,1,0,1,7.83008956213043e-08,0,7.83008956213043e-08,12771246
"6","2020/03/20",0,0,1,0,1,7.83008956213043e-08,0,7.83008956213043e-08,12771246
"7","2020/03/21",1,0,2,0,2,1.56601791242609e-07,7.83008956213043e-08,1.56601791242609e-07,12771246
"8","2020/03/22",0,0,2,0,2,1.56601791242609e-07,0,1.56601791242609e-07,12771246
"9","2020/03/23",0,0,2,0,2,1.56601791242609e-07,0,1.56601791242609e-07,12771246
"10","2020/03/24",0,0,2,0,2,1.56601791242609e-07,0,1.56601791242609e-07,12771246
"11","2020/03/25",2,0,4,0,4,3.13203582485217e-07,1.56601791242609e-07,3.13203582485217e-07,12771246
"12","2020/03/26",0,0,4,0,4,3.13203582485217e-07,0,3.13203582485217e-07,12771246
"13","2020/03/27",1,0,5,0,4,3.91504478106521e-07,7.83008956213043e-08,3.13203582485217e-07,12771246
"14","2020/03/28",0,0,5,0,4,3.91504478106521e-07,0,3.13203582485217e-07,12771246
"15","2020/03/29",3,0,8,0,7,6.26407164970434e-07,2.34902686863913e-07,5.4810626934913e-07,12771246
"16","2020/03/30",0,0,8,0,7,6.26407164970434e-07,0,5.4810626934913e-07,12771246
"17","2020/03/31",8,0,16,0,15,1.25281432994087e-06,6.26407164970434e-07,1.17451343431956e-06,12771246
"18","2020/04/01",0,0,16,0,15,1.25281432994087e-06,0,1.17451343431956e-06,12771246
"19","2020/04/02",14,0,30,0,28,2.34902686863913e-06,1.09621253869826e-06,2.19242507739652e-06,12771246
"20","2020/04/03",22,0,52,0,50,4.07164657230782e-06,1.72261970366869e-06,3.91504478106522e-06,12771246
