"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,270625567
"2","2020/01/01",0,0,0,0,0,0,0,270625567
"3","2020/01/02",0,0,0,0,0,0,0,270625567
"4","2020/01/03",0,0,0,0,0,0,0,270625567
"5","2020/01/04",0,0,0,0,0,0,0,270625567
"6","2020/01/05",0,0,0,0,0,0,0,270625567
"7","2020/01/06",0,0,0,0,0,0,0,270625567
"8","2020/01/07",0,0,0,0,0,0,0,270625567
"9","2020/01/08",0,0,0,0,0,0,0,270625567
"10","2020/01/09",0,0,0,0,0,0,0,270625567
"11","2020/01/10",0,0,0,0,0,0,0,270625567
"12","2020/01/11",0,0,0,0,0,0,0,270625567
"13","2020/01/12",0,0,0,0,0,0,0,270625567
"14","2020/01/13",0,0,0,0,0,0,0,270625567
"15","2020/01/14",0,0,0,0,0,0,0,270625567
"16","2020/01/15",0,0,0,0,0,0,0,270625567
"17","2020/01/16",0,0,0,0,0,0,0,270625567
"18","2020/01/17",0,0,0,0,0,0,0,270625567
"19","2020/01/18",0,0,0,0,0,0,0,270625567
"20","2020/01/19",0,0,0,0,0,0,0,270625567
"21","2020/01/20",0,0,0,0,0,0,0,270625567
"22","2020/01/21",0,0,0,0,0,0,0,270625567
"23","2020/01/22",0,0,0,0,0,0,0,270625567
"24","2020/01/23",0,0,0,0,0,0,0,270625567
"25","2020/01/24",0,0,0,0,0,0,0,270625567
"26","2020/01/25",0,0,0,0,0,0,0,270625567
"27","2020/01/26",0,0,0,0,0,0,0,270625567
"28","2020/01/27",0,0,0,0,0,0,0,270625567
"29","2020/01/28",0,0,0,0,0,0,0,270625567
"30","2020/01/29",0,0,0,0,0,0,0,270625567
"31","2020/01/30",0,0,0,0,0,0,0,270625567
"32","2020/01/31",0,0,0,0,0,0,0,270625567
"33","2020/02/01",0,0,0,0,0,0,0,270625567
"34","2020/02/02",0,0,0,0,0,0,0,270625567
"35","2020/02/03",0,0,0,0,0,0,0,270625567
"36","2020/02/04",0,0,0,0,0,0,0,270625567
"37","2020/02/05",0,0,0,0,0,0,0,270625567
"38","2020/02/06",0,0,0,0,0,0,0,270625567
"39","2020/02/07",0,0,0,0,0,0,0,270625567
"40","2020/02/08",0,0,0,0,0,0,0,270625567
"41","2020/02/09",0,0,0,0,0,0,0,270625567
"42","2020/02/10",0,0,0,0,0,0,0,270625567
"43","2020/02/11",0,0,0,0,0,0,0,270625567
"44","2020/02/12",0,0,0,0,0,0,0,270625567
"45","2020/02/13",0,0,0,0,0,0,0,270625567
"46","2020/02/14",0,0,0,0,0,0,0,270625567
"47","2020/02/15",0,0,0,0,0,0,0,270625567
"48","2020/02/16",0,0,0,0,0,0,0,270625567
"49","2020/02/17",0,0,0,0,0,0,0,270625567
"50","2020/02/18",0,0,0,0,0,0,0,270625567
"51","2020/02/19",0,0,0,0,0,0,0,270625567
"52","2020/02/20",0,0,0,0,0,0,0,270625567
"53","2020/02/21",0,0,0,0,0,0,0,270625567
"54","2020/02/22",0,0,0,0,0,0,0,270625567
"55","2020/02/23",0,0,0,0,0,0,0,270625567
"56","2020/02/24",0,0,0,0,0,0,0,270625567
"57","2020/02/25",0,0,0,0,0,0,0,270625567
"58","2020/02/26",0,0,0,0,0,0,0,270625567
"59","2020/02/27",0,0,0,0,0,0,0,270625567
"60","2020/02/28",0,0,0,0,0,0,0,270625567
"61","2020/02/29",0,0,0,0,0,0,0,270625567
"62","2020/03/01",0,0,0,0,0,0,0,270625567
"63","2020/03/02",2,0,2,0,7.39028474719094e-09,7.39028474719094e-09,7.39028474719094e-09,270625567
"64","2020/03/07",2,0,4,0,1.47805694943819e-08,7.39028474719094e-09,1.47805694943819e-08,270625567
"65","2020/03/09",2,0,6,0,2.21708542415728e-08,7.39028474719094e-09,2.21708542415728e-08,270625567
"66","2020/03/11",13,0,19,0,7.02077050983139e-08,4.80368508567411e-08,7.02077050983139e-08,270625567
"67","2020/03/12",15,1,34,1,1.25634840702246e-07,5.54271356039321e-08,1.25634840702246e-07,270625567
"68","2020/03/14",35,3,69,4,2.54964823778087e-07,1.29329983075841e-07,2.54964823778087e-07,270625567
"69","2020/03/15",27,0,96,4,3.54733667865165e-07,9.97688440870777e-08,3.54733667865165e-07,270625567
"70","2020/03/16",21,1,117,5,4.3233165771067e-07,7.75979898455049e-08,4.3233165771067e-07,270625567
"71","2020/03/17",17,0,134,5,4.95149078061793e-07,6.2817420351123e-08,4.95149078061793e-07,270625567
"72","2020/03/18",38,0,172,5,6.35564488258421e-07,1.40415410196628e-07,6.35564488258421e-07,270625567
"73","2020/03/19",0,0,172,5,6.35564488258421e-07,0,6.35564488258421e-07,270625567
"74","2020/03/20",55,14,227,19,8.38797318806172e-07,2.03232830547751e-07,8.38797318806172e-07,270625567
"75","2020/03/21",82,6,309,25,1.141798993441e-06,3.03001674634829e-07,1.13440870869381e-06,270625567
"76","2020/03/22",141,13,450,38,1.66281406811796e-06,5.21015074676961e-07,1.64803349862358e-06,270625567
"77","2020/03/23",64,10,514,48,1.89930318002807e-06,2.3648911191011e-07,1.8771323257865e-06,270625567
"78","2020/03/24",65,1,579,49,2.13948743431178e-06,2.40184254283706e-07,2.06927972921346e-06,270625567
"79","2020/03/25",107,6,686,55,2.53486766828649e-06,3.95380233974715e-07,2.40923282758425e-06,270625567
"80","2020/03/26",104,3,790,58,2.91916247514042e-06,3.84294806853929e-07,2.66419765136233e-06,270625567
"81","2020/03/27",103,20,893,78,3.29976213962076e-06,3.80599664480333e-07,2.94502847175559e-06,270625567
"82","2020/03/28",153,9,1046,87,3.86511892278086e-06,5.65356783160107e-07,3.43278726507019e-06,270625567
"83","2020/03/29",109,15,1155,102,4.26788944150277e-06,4.02770518721906e-07,3.77274036344098e-06,270625567
"84","2020/03/30",130,12,1285,114,4.74825795007018e-06,4.80368508567411e-07,4.11269346181176e-06,270625567
"85","2020/03/31",129,8,1414,122,5.224931316264e-06,4.76673366193816e-07,4.58936682800557e-06,270625567
"86","2020/04/01",114,14,1528,136,5.64617754685388e-06,4.21246230589884e-07,4.80738022804771e-06,270625567
"87","2020/04/02",149,21,1677,157,6.1967537605196e-06,5.50576213665725e-07,5.0549547670786e-06,270625567
"88","2020/04/03",113,13,1790,170,6.61430484873589e-06,4.17551088216288e-07,4.95149078061793e-06,270625567
"89","2020/04/04",196,11,1986,181,7.3385527539606e-06,7.24247905224712e-07,5.43924957393253e-06,270625567
"90","2020/04/05",106,10,2092,191,7.73023784556172e-06,3.9168509160112e-07,5.59075041124995e-06,270625567
"91","2020/04/06",181,7,2273,198,8.3990586151825e-06,6.6882076962078e-07,5.86419094689601e-06,270625567
"92","2020/04/07",218,11,2491,209,9.20459965262632e-06,8.05541037443812e-07,6.2854371774859e-06,270625567
"93","2020/04/08",247,12,2738,221,1.01172998189044e-05,9.12700166278081e-07,6.81753767928364e-06,270625567
"94","2020/04/09",218,19,2956,240,1.09228408563482e-05,8.05541037443812e-07,7.05772193356735e-06,270625567
"95","2020/04/10",337,40,3293,280,1.21681038362499e-05,1.24526297990167e-06,7.90021439474712e-06,270625567
"96","2020/04/11",219,26,3512,306,1.29773400160673e-05,8.09236179817408e-07,8.22908206599711e-06,270625567
"97","2020/04/12",330,21,3842,327,1.41967369993538e-05,1.21939698328651e-06,8.9718056830898e-06,270625567
"98","2020/04/13",399,46,4241,373,1.56710988064184e-05,1.47436180706459e-06,1.00249212595645e-05,270625567
"99","2020/04/14",316,26,4557,399,1.68387637964746e-05,1.16766499005617e-06,1.0642010035955e-05,270625567
"100","2020/04/15",282,60,4839,459,1.78807939458285e-05,1.04203014935392e-06,1.12664890970926e-05,270625567
"101","2020/04/16",297,10,5136,469,1.89782512307863e-05,1.09745728495785e-06,1.16396984768257e-05,270625567
"102","2020/04/17",380,27,5516,496,2.03824053327526e-05,1.40415410196628e-06,1.26521674871909e-05,270625567
"103","2020/04/18",407,24,5923,520,2.1886328278806e-05,1.50392294605336e-06,1.34872696636235e-05,270625567
"104","2020/04/19",325,15,6248,535,2.30872495502245e-05,1.20092127141853e-06,1.38826498975982e-05,270625567
"105","2020/04/20",327,47,6575,582,2.42955611063902e-05,1.20831155616572e-06,1.41782612874858e-05,270625567
"106","2020/04/21",185,8,6760,590,2.49791624455054e-05,6.83601339115162e-07,1.40563215891572e-05,270625567
"107","2020/04/22",375,26,7135,616,2.63648408356037e-05,1.3856783900983e-06,1.41967369993538e-05,270625567
"108","2020/04/23",283,19,7418,635,2.74105661273312e-05,1.04572529172752e-06,1.44332261112639e-05,270625567
"109","2020/04/24",357,12,7775,647,2.87297319547048e-05,1.31916582737358e-06,1.4532994955351e-05,270625567
"110","2020/04/25",436,42,8211,689,3.03408140295924e-05,1.61108207488762e-06,1.4669715223174e-05,270625567
"111","2020/04/26",396,31,8607,720,3.18040904095362e-05,1.46327637994381e-06,1.49653266130617e-05,270625567
"112","2020/04/27",275,23,8882,743,3.2820254562275e-05,1.01616415273875e-06,1.49394606164465e-05,270625567
