"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/21",2,0,2,0,2,3.6367868261034e-06,3.6367868261034e-06,3.6367868261034e-06,549936
"2","2020/03/22",1,0,3,0,3,5.4551802391551e-06,1.8183934130517e-06,5.4551802391551e-06,549936
"3","2020/03/23",0,0,3,0,3,5.4551802391551e-06,0,5.4551802391551e-06,549936
"4","2020/03/24",0,0,3,0,3,5.4551802391551e-06,0,5.4551802391551e-06,549936
"5","2020/03/25",0,1,3,1,3,5.4551802391551e-06,0,5.4551802391551e-06,549936
"6","2020/03/26",1,0,4,1,4,7.2735736522068e-06,1.8183934130517e-06,7.2735736522068e-06,549936
"7","2020/03/27",1,0,5,1,5,9.0919670652585e-06,1.8183934130517e-06,9.0919670652585e-06,549936
"8","2020/03/28",0,0,5,1,5,9.0919670652585e-06,0,9.0919670652585e-06,549936
"9","2020/03/29",0,0,5,1,5,9.0919670652585e-06,0,9.0919670652585e-06,549936
"10","2020/03/30",0,0,5,1,5,9.0919670652585e-06,0,9.0919670652585e-06,549936
"11","2020/03/31",0,0,5,1,5,9.0919670652585e-06,0,9.0919670652585e-06,549936
"12","2020/04/01",1,0,6,1,6,1.09103604783102e-05,1.8183934130517e-06,1.09103604783102e-05,549936
"13","2020/04/02",0,0,6,1,4,1.09103604783102e-05,0,7.2735736522068e-06,549936
"14","2020/04/03",0,0,6,1,3,1.09103604783102e-05,0,5.4551802391551e-06,549936
"15","2020/04/04",0,0,6,1,3,1.09103604783102e-05,0,5.4551802391551e-06,549936
"16","2020/04/05",1,0,7,1,4,1.27287538913619e-05,1.8183934130517e-06,7.2735736522068e-06,549936
"17","2020/04/06",0,0,7,1,4,1.27287538913619e-05,0,7.2735736522068e-06,549936
"18","2020/04/07",0,0,7,1,3,1.27287538913619e-05,0,5.4551802391551e-06,549936
"19","2020/04/08",0,0,7,1,2,1.27287538913619e-05,0,3.6367868261034e-06,549936
"20","2020/04/09",0,0,7,1,2,1.27287538913619e-05,0,3.6367868261034e-06,549936
"21","2020/04/10",0,0,7,1,2,1.27287538913619e-05,0,3.6367868261034e-06,549936
"22","2020/04/11",0,0,7,1,2,1.27287538913619e-05,0,3.6367868261034e-06,549936
"23","2020/04/12",1,0,8,1,3,1.45471473044136e-05,1.8183934130517e-06,5.4551802391551e-06,549936
"24","2020/04/13",2,0,10,1,4,1.8183934130517e-05,3.6367868261034e-06,7.2735736522068e-06,549936
"25","2020/04/14",0,0,10,1,4,1.8183934130517e-05,0,7.2735736522068e-06,549936
"26","2020/04/15",1,0,11,1,5,2.00023275435687e-05,1.8183934130517e-06,9.0919670652585e-06,549936
"27","2020/04/16",44,0,55,1,49,0.000100011637717844,8.00093101742748e-05,8.91012772395333e-05,549936
"28","2020/04/17",0,0,55,1,48,0.000100011637717844,0,8.72828838264816e-05,549936
"29","2020/04/18",1,0,56,1,49,0.000101830031130895,1.8183934130517e-06,8.91012772395333e-05,549936
"30","2020/04/19",2,0,58,1,51,0.000105466817956999,3.6367868261034e-06,9.27380640656367e-05,549936
"31","2020/04/20",3,0,61,1,54,0.000110921998196154,5.4551802391551e-06,9.81932443047918e-05,549936
"32","2020/04/21",6,0,67,1,60,0.000121832358674464,1.09103604783102e-05,0.000109103604783102,549936
"33","2020/04/22",0,0,67,1,60,0.000121832358674464,0,0.000109103604783102,549936
"34","2020/04/23",6,0,73,1,66,0.000132742719152774,1.09103604783102e-05,0.000120013965261412,549936
"35","2020/04/24",9,0,82,1,74,0.000149108259870239,1.63655407174653e-05,0.000134561112565826,549936
"36","2020/04/25",6,0,88,1,78,0.00016001862034855,1.09103604783102e-05,0.000141834686218033,549936
"37","2020/04/26",2,0,90,1,80,0.000163655407174653,3.6367868261034e-06,0.000145471473044136,549936
"38","2020/04/27",16,0,106,1,95,0.00019274970178348,2.90942946088272e-05,0.000172747374239912,549936
"39","2020/04/28",3,0,109,1,54,0.000198204882022635,5.4551802391551e-06,9.81932443047918e-05,549936
"40","2020/04/29",4,0,113,1,58,0.000205478455674842,7.2735736522068e-06,0.000105466817956999,549936
"41","2020/04/30",0,0,113,1,57,0.000205478455674842,0,0.000103648424543947,549936
"42","2020/05/01",8,0,121,1,63,0.000220025602979256,1.45471473044136e-05,0.000114558785022257,549936
"43","2020/05/02",2,1,123,2,62,0.000223662389805359,3.6367868261034e-06,0.000112740391609205,549936
"44","2020/05/03",29,0,152,2,85,0.000276395798783858,5.27334089784993e-05,0.000154563440109395,549936
"45","2020/05/04",13,0,165,2,98,0.000300034913153531,2.36391143696721e-05,0.000178202554479067,549936
"46","2020/05/05",10,0,175,2,102,0.000318218847284048,1.8183934130517e-05,0.000185476128131273,549936
"47","2020/05/06",11,0,186,2,104,0.000338221174827616,2.00023275435687e-05,0.000189112914957377,549936
"48","2020/05/07",5,0,191,2,103,0.000347313141892875,9.0919670652585e-06,0.000187294521544325,549936
"49","2020/05/08",27,0,218,2,128,0.000396409764045271,4.90966221523959e-05,0.000232754356870618,549936
"50","2020/05/09",12,0,230,2,124,0.000418230485001891,2.18207209566204e-05,0.000225480783218411,549936
"51","2020/05/10",6,0,236,2,127,0.000429140845480201,1.09103604783102e-05,0.000230935963457566,549936
"52","2020/05/11",10,0,246,2,133,0.000447324779610718,1.8183934130517e-05,0.000241846323935876,549936
"53","2020/05/12",14,0,260,2,147,0.000472782287393442,2.54575077827238e-05,0.0002673038317186,549936
"54","2020/05/13",10,0,270,2,149,0.000490966221523959,1.8183934130517e-05,0.000270940618544703,549936
"55","2020/05/14",19,0,289,2,166,0.000525515696371942,3.45494748479823e-05,0.000301853306566582,549936
"56","2020/05/15",26,0,315,2,163,0.000572793925111286,4.72782287393442e-05,0.000296398126327427,549936
"57","2020/05/16",11,0,326,2,161,0.000592796252654854,2.00023275435687e-05,0.000292761339501324,549936
"58","2020/05/17",2,1,328,3,153,0.000596433039480958,3.6367868261034e-06,0.00027821419219691,549936
"59","2020/05/18",0,0,328,3,142,0.000596433039480958,0,0.000258211864653341,549936
"60","2020/05/19",0,0,328,3,137,0.000596433039480958,0,0.000249119897588083,549936
"61","2020/05/20",7,0,335,3,117,0.00060916179337232,1.27287538913619e-05,0.000212752029327049,549936
"62","2020/05/21",14,0,349,3,119,0.000634619301155044,2.54575077827238e-05,0.000216388816153152,549936
"63","2020/05/22",7,0,356,3,120,0.000647348055046405,1.27287538913619e-05,0.000218207209566204,549936
"64","2020/05/23",6,0,362,3,116,0.000658258415524716,1.09103604783102e-05,0.000210933635913997,549936
"65","2020/05/24",9,0,371,3,111,0.000674623956242181,1.63655407174653e-05,0.000201841668848739,549936
"66","2020/05/25",9,0,380,3,110,0.000690989496959646,1.63655407174653e-05,0.000200023275435687,549936
"67","2020/05/26",10,0,390,3,101,0.000709173431090163,1.8183934130517e-05,0.000183657734718222,549936
"68","2020/05/27",0,1,390,4,75,0.000709173431090163,0,0.000136379505978878,549936
"69","2020/05/28",0,0,390,4,64,0.000709173431090163,0,0.000116377178435309,549936
"70","2020/05/29",0,0,390,4,62,0.000709173431090163,0,0.000112740391609205,549936
"71","2020/05/30",15,0,405,4,77,0.000736449332285939,2.72759011957755e-05,0.000140016292804981,549936
"72","2020/05/31",16,0,421,4,93,0.000765543626894766,2.90942946088272e-05,0.000169110587413808,549936
