"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/13",1,0,1,0,1,7.1686180839861e-07,7.1686180839861e-07,7.1686180839861e-07,1394969
"2","2020/03/14",1,0,2,0,2,1.43372361679722e-06,7.1686180839861e-07,1.43372361679722e-06,1394969
"3","2020/03/15",0,0,2,0,2,1.43372361679722e-06,0,1.43372361679722e-06,1394969
"4","2020/03/16",2,0,4,0,4,2.86744723359444e-06,1.43372361679722e-06,2.86744723359444e-06,1394969
"5","2020/03/17",1,0,5,0,5,3.58430904199305e-06,7.1686180839861e-07,3.58430904199305e-06,1394969
"6","2020/03/18",2,0,7,0,7,5.01803265879027e-06,1.43372361679722e-06,5.01803265879027e-06,1394969
"7","2020/03/19",2,0,9,0,9,6.45175627558749e-06,1.43372361679722e-06,6.45175627558749e-06,1394969
"8","2020/03/20",0,0,9,0,9,6.45175627558749e-06,0,6.45175627558749e-06,1394969
"9","2020/03/21",0,0,9,0,9,6.45175627558749e-06,0,6.45175627558749e-06,1394969
"10","2020/03/22",40,0,49,0,49,3.51262286115319e-05,2.86744723359444e-05,3.51262286115319e-05,1394969
"11","2020/03/23",1,0,50,0,50,3.58430904199305e-05,7.1686180839861e-07,3.58430904199305e-05,1394969
"12","2020/03/24",1,0,51,0,51,3.65599522283291e-05,7.1686180839861e-07,3.65599522283291e-05,1394969
"13","2020/03/25",6,0,57,0,56,4.08611230787207e-05,4.30117085039166e-06,4.01442612703221e-05,1394969
"14","2020/03/26",3,1,60,1,58,4.30117085039166e-05,2.15058542519583e-06,4.15779848871194e-05,1394969
"15","2020/03/27",5,0,65,1,63,4.65960175459096e-05,3.58430904199305e-06,4.51622939291124e-05,1394969
"16","2020/03/28",1,1,66,2,62,4.73128793543082e-05,7.1686180839861e-07,4.44454321207138e-05,1394969
"17","2020/03/29",8,0,74,2,69,5.30477738214971e-05,5.73489446718888e-06,4.94634647795041e-05,1394969
"18","2020/03/30",4,1,78,3,71,5.59152210550915e-05,2.86744723359444e-06,5.08971883963013e-05,1394969
"19","2020/03/31",7,0,85,3,76,6.09332537138818e-05,5.01803265879027e-06,5.44814974382943e-05,1394969
"20","2020/04/01",2,0,87,3,78,6.2366977330679e-05,1.43372361679722e-06,5.59152210550915e-05,1394969
"21","2020/04/02",2,2,89,5,80,6.38007009474763e-05,1.43372361679722e-06,5.73489446718888e-05,1394969
"22","2020/04/03",8,1,97,6,48,6.95355954146651e-05,5.73489446718888e-06,3.44093668031333e-05,1394969
"23","2020/04/04",3,0,100,6,50,7.1686180839861e-05,2.15058542519583e-06,3.58430904199305e-05,1394969
"24","2020/04/05",3,0,103,6,52,7.38367662650568e-05,2.15058542519583e-06,3.72768140367277e-05,1394969
"25","2020/04/06",1,1,104,7,47,7.45536280734554e-05,7.1686180839861e-07,3.36925049947347e-05,1394969
"26","2020/04/07",1,1,105,8,45,7.5270489881854e-05,7.1686180839861e-07,3.22587813779374e-05,1394969
"27","2020/04/08",2,0,107,8,42,7.67042134986512e-05,1.43372361679722e-06,3.01081959527416e-05,1394969
"28","2020/04/09",0,0,107,8,41,7.67042134986512e-05,0,2.9391334144343e-05,1394969
"29","2020/04/10",2,0,109,8,35,7.81379371154484e-05,1.43372361679722e-06,2.50901632939513e-05,1394969
"30","2020/04/11",0,0,109,8,31,7.81379371154484e-05,0,2.22227160603569e-05,1394969
"31","2020/04/12",3,0,112,8,27,8.02885225406443e-05,2.15058542519583e-06,1.93552688267625e-05,1394969
"32","2020/04/13",1,0,113,8,26,8.10053843490429e-05,7.1686180839861e-07,1.86384070183639e-05,1394969
"33","2020/04/14",0,0,113,8,24,8.10053843490429e-05,0,1.72046834015666e-05,1394969
"34","2020/04/15",0,0,113,8,16,8.10053843490429e-05,0,1.14697889343778e-05,1394969
"35","2020/04/16",1,0,114,8,14,8.17222461574415e-05,7.1686180839861e-07,1.00360653175805e-05,1394969
"36","2020/04/17",0,0,114,8,11,8.17222461574415e-05,0,7.88547989238471e-06,1394969
"37","2020/04/18",0,0,114,8,10,8.17222461574415e-05,0,7.1686180839861e-06,1394969
"38","2020/04/19",0,0,114,8,9,8.17222461574415e-05,0,6.45175627558749e-06,1394969
"39","2020/04/20",0,0,114,8,7,8.17222461574415e-05,0,5.01803265879027e-06,1394969
"40","2020/04/21",0,0,114,8,7,8.17222461574415e-05,0,5.01803265879027e-06,1394969
"41","2020/04/22",1,0,115,8,6,8.24391079658401e-05,7.1686180839861e-07,4.30117085039166e-06,1394969
"42","2020/04/23",0,0,115,8,6,8.24391079658401e-05,0,4.30117085039166e-06,1394969
"43","2020/04/24",0,0,115,8,3,8.24391079658401e-05,0,2.15058542519583e-06,1394969
"44","2020/04/25",0,0,115,8,2,8.24391079658401e-05,0,1.43372361679722e-06,1394969
"45","2020/04/26",0,0,115,8,2,8.24391079658401e-05,0,1.43372361679722e-06,1394969
"46","2020/04/27",1,0,116,8,3,8.31559697742387e-05,7.1686180839861e-07,2.15058542519583e-06,1394969
"47","2020/04/28",0,0,116,8,2,8.31559697742387e-05,0,1.43372361679722e-06,1394969
"48","2020/04/29",0,0,116,8,2,8.31559697742387e-05,0,1.43372361679722e-06,1394969
"49","2020/04/30",0,0,116,8,2,8.31559697742387e-05,0,1.43372361679722e-06,1394969
"50","2020/05/01",0,0,116,8,2,8.31559697742387e-05,0,1.43372361679722e-06,1394969
"51","2020/05/02",0,0,116,8,2,8.31559697742387e-05,0,1.43372361679722e-06,1394969
"52","2020/05/03",0,0,116,8,2,8.31559697742387e-05,0,1.43372361679722e-06,1394969
"53","2020/05/04",0,0,116,8,1,8.31559697742387e-05,0,7.1686180839861e-07,1394969
"54","2020/05/05",0,0,116,8,1,8.31559697742387e-05,0,7.1686180839861e-07,1394969
"55","2020/05/06",0,0,116,8,1,8.31559697742387e-05,0,7.1686180839861e-07,1394969
"56","2020/05/07",0,0,116,8,1,8.31559697742387e-05,0,7.1686180839861e-07,1394969
"57","2020/05/08",0,0,116,8,1,8.31559697742387e-05,0,7.1686180839861e-07,1394969
"58","2020/05/09",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"59","2020/05/10",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"60","2020/05/11",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"61","2020/05/12",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"62","2020/05/13",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"63","2020/05/14",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"64","2020/05/15",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"65","2020/05/16",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"66","2020/05/17",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"67","2020/05/18",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"68","2020/05/19",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"69","2020/05/20",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"70","2020/05/21",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"71","2020/05/22",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"72","2020/05/23",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"73","2020/05/24",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"74","2020/05/25",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"75","2020/05/26",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"76","2020/05/27",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"77","2020/05/28",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"78","2020/05/29",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"79","2020/05/30",0,0,116,8,0,8.31559697742387e-05,0,0,1394969
"80","2020/05/31",1,0,117,8,1,8.38728315826373e-05,7.1686180839861e-07,7.1686180839861e-07,1394969
"81","2020/06/01",0,0,117,8,1,8.38728315826373e-05,0,7.1686180839861e-07,1394969
