"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/21",1,0,1,0,1,4.28987196834212e-08,4.28987196834212e-08,4.28987196834212e-08,23310719
"2","2020/03/22",0,0,1,0,1,4.28987196834212e-08,0,4.28987196834212e-08,23310719
"3","2020/03/23",0,0,1,0,1,4.28987196834212e-08,0,4.28987196834212e-08,23310719
"4","2020/03/24",1,0,2,0,2,8.57974393668423e-08,4.28987196834212e-08,8.57974393668423e-08,23310719
"5","2020/03/25",5,1,7,1,7,3.00291037783948e-07,2.14493598417106e-07,3.00291037783948e-07,23310719
"6","2020/03/26",0,0,7,1,7,3.00291037783948e-07,0,3.00291037783948e-07,23310719
"7","2020/03/27",3,0,10,1,10,4.28987196834212e-07,1.28696159050264e-07,4.28987196834212e-07,23310719
"8","2020/03/28",0,0,10,1,10,4.28987196834212e-07,0,4.28987196834212e-07,23310719
"9","2020/03/29",0,0,10,1,10,4.28987196834212e-07,0,4.28987196834212e-07,23310719
"10","2020/03/30",0,0,10,1,10,4.28987196834212e-07,0,4.28987196834212e-07,23310719
"11","2020/03/31",10,2,20,3,20,8.57974393668424e-07,4.28987196834212e-07,8.57974393668424e-07,23310719
"12","2020/04/01",0,0,20,3,20,8.57974393668424e-07,0,8.57974393668424e-07,23310719
"13","2020/04/02",54,2,74,5,73,3.17450525657317e-06,2.31653086290474e-06,3.13160653688975e-06,23310719
"14","2020/04/03",0,0,74,5,73,3.17450525657317e-06,0,3.13160653688975e-06,23310719
"15","2020/04/04",24,0,98,5,97,4.20407452897528e-06,1.02956927240211e-06,4.16117580929185e-06,23310719
"16","2020/04/05",22,0,120,5,118,5.14784636201054e-06,9.43771833035266e-07,5.0620489226437e-06,23310719
"17","2020/04/06",64,5,184,10,177,7.8933644217495e-06,2.74551805973896e-06,7.59307338396555e-06,23310719
"18","2020/04/07",69,0,253,10,246,1.08533760799056e-05,2.96001165815606e-06,1.05530850421216e-05,23310719
"19","2020/04/08",25,1,278,11,268,1.19258440719911e-05,1.07246799208553e-06,1.14968568751569e-05,23310719
"20","2020/04/09",64,0,342,11,332,1.467136213173e-05,2.74551805973896e-06,1.42423749348958e-05,23310719
"21","2020/04/10",68,0,410,11,400,1.75884750702027e-05,2.91711293847264e-06,1.71594878733685e-05,23310719
"22","2020/04/11",28,0,438,11,428,1.87896392213385e-05,1.20116415113579e-06,1.83606520245043e-05,23310719
"23","2020/04/12",53,0,491,11,471,2.10632713645598e-05,2.27363214322132e-06,2.02052969708914e-05,23310719
"24","2020/04/13",38,1,529,12,509,2.26934227125298e-05,1.63015134797e-06,2.18354483188614e-05,23310719
"25","2020/04/14",19,1,548,13,474,2.35084983865148e-05,8.15075673985002e-07,2.03339931299416e-05,23310719
"26","2020/04/15",22,1,570,14,496,2.44522702195501e-05,9.43771833035266e-07,2.12777649629769e-05,23310719
"27","2020/04/16",14,0,584,14,486,2.5052852295118e-05,6.00582075567896e-07,2.08487777661427e-05,23310719
"28","2020/04/17",25,1,609,15,489,2.61253202872035e-05,1.07246799208553e-06,2.0977473925193e-05,23310719
"29","2020/04/18",18,3,627,18,443,2.68974972415051e-05,7.72176954301581e-07,1.90041328197556e-05,23310719
"30","2020/04/19",12,1,639,19,386,2.74122818777061e-05,5.14784636201054e-07,1.65589057978006e-05,23310719
"31","2020/04/20",9,1,648,20,370,2.77983703548569e-05,3.86088477150791e-07,1.58725262828658e-05,23310719
"32","2020/04/21",7,0,655,20,313,2.80986613926409e-05,3.00291037783948e-07,1.34272992609108e-05,23310719
"33","2020/04/22",0,0,655,20,245,2.80986613926409e-05,0,1.05101863224382e-05,23310719
"34","2020/04/23",7,2,662,22,224,2.83989524304248e-05,3.00291037783948e-07,9.60931320908634e-06,23310719
"35","2020/04/24",9,2,671,24,180,2.87850409075756e-05,3.86088477150791e-07,7.72176954301581e-06,23310719
"36","2020/04/25",10,0,681,24,152,2.92140281044098e-05,4.28987196834212e-07,6.52060539188002e-06,23310719
