"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,2832071
"2","2020/01/01",0,0,0,0,0,0,0,2832071
"3","2020/01/02",0,0,0,0,0,0,0,2832071
"4","2020/01/03",0,0,0,0,0,0,0,2832071
"5","2020/01/04",0,0,0,0,0,0,0,2832071
"6","2020/01/05",0,0,0,0,0,0,0,2832071
"7","2020/01/06",0,0,0,0,0,0,0,2832071
"8","2020/01/07",0,0,0,0,0,0,0,2832071
"9","2020/01/08",0,0,0,0,0,0,0,2832071
"10","2020/01/09",0,0,0,0,0,0,0,2832071
"11","2020/01/10",0,0,0,0,0,0,0,2832071
"12","2020/01/11",0,0,0,0,0,0,0,2832071
"13","2020/01/12",0,0,0,0,0,0,0,2832071
"14","2020/01/13",0,0,0,0,0,0,0,2832071
"15","2020/01/14",0,0,0,0,0,0,0,2832071
"16","2020/01/15",0,0,0,0,0,0,0,2832071
"17","2020/01/16",0,0,0,0,0,0,0,2832071
"18","2020/01/17",0,0,0,0,0,0,0,2832071
"19","2020/01/18",0,0,0,0,0,0,0,2832071
"20","2020/01/19",0,0,0,0,0,0,0,2832071
"21","2020/01/20",0,0,0,0,0,0,0,2832071
"22","2020/01/21",0,0,0,0,0,0,0,2832071
"23","2020/01/22",0,0,0,0,0,0,0,2832071
"24","2020/01/23",0,0,0,0,0,0,0,2832071
"25","2020/01/24",0,0,0,0,0,0,0,2832071
"26","2020/01/25",0,0,0,0,0,0,0,2832071
"27","2020/01/26",0,0,0,0,0,0,0,2832071
"28","2020/01/27",0,0,0,0,0,0,0,2832071
"29","2020/01/28",0,0,0,0,0,0,0,2832071
"30","2020/01/29",0,0,0,0,0,0,0,2832071
"31","2020/01/30",0,0,0,0,0,0,0,2832071
"32","2020/01/31",0,0,0,0,0,0,0,2832071
"33","2020/02/01",0,0,0,0,0,0,0,2832071
"34","2020/02/02",0,0,0,0,0,0,0,2832071
"35","2020/02/03",0,0,0,0,0,0,0,2832071
"36","2020/02/04",0,0,0,0,0,0,0,2832071
"37","2020/02/05",0,0,0,0,0,0,0,2832071
"38","2020/02/06",0,0,0,0,0,0,0,2832071
"39","2020/02/07",0,0,0,0,0,0,0,2832071
"40","2020/02/08",0,0,0,0,0,0,0,2832071
"41","2020/02/09",0,0,0,0,0,0,0,2832071
"42","2020/02/10",0,0,0,0,0,0,0,2832071
"43","2020/02/11",0,0,0,0,0,0,0,2832071
"44","2020/02/12",0,0,0,0,0,0,0,2832071
"45","2020/02/13",0,0,0,0,0,0,0,2832071
"46","2020/02/14",0,0,0,0,0,0,0,2832071
"47","2020/02/15",0,0,0,0,0,0,0,2832071
"48","2020/02/16",0,0,0,0,0,0,0,2832071
"49","2020/02/17",0,0,0,0,0,0,0,2832071
"50","2020/02/18",0,0,0,0,0,0,0,2832071
"51","2020/02/19",0,0,0,0,0,0,0,2832071
"52","2020/02/20",0,0,0,0,0,0,0,2832071
"53","2020/02/21",0,0,0,0,0,0,0,2832071
"54","2020/02/22",0,0,0,0,0,0,0,2832071
"55","2020/02/23",0,0,0,0,0,0,0,2832071
