"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/04",1,0,1,0,1,2.23310613339348e-08,2.23310613339348e-08,2.23310613339348e-08,44780675
"2","2020/03/06",1,0,2,0,2,4.46621226678696e-08,2.23310613339348e-08,4.46621226678696e-08,44780675
"3","2020/03/07",6,0,8,0,8,1.78648490671478e-07,1.33986368003609e-07,1.78648490671478e-07,44780675
"4","2020/03/08",1,1,9,1,9,2.00979552005413e-07,2.23310613339348e-08,2.00979552005413e-07,44780675
"5","2020/03/09",3,0,12,1,12,2.67972736007217e-07,6.69931840018044e-08,2.67972736007217e-07,44780675
"6","2020/03/11",7,0,19,1,19,4.24290165344761e-07,1.56317429337543e-07,4.24290165344761e-07,44780675
"7","2020/03/13",12,0,31,1,31,6.92262901351978e-07,2.67972736007217e-07,6.92262901351978e-07,44780675
"8","2020/03/14",3,1,34,2,34,7.59256085353783e-07,6.69931840018044e-08,7.59256085353783e-07,44780675
"9","2020/03/15",11,0,45,2,45,1.00489776002707e-06,2.45641674673283e-07,1.00489776002707e-06,44780675
"10","2020/03/16",11,0,56,2,56,1.25053943470035e-06,2.45641674673283e-07,1.25053943470035e-06,44780675
"11","2020/03/17",9,0,65,2,65,1.45151898670576e-06,2.00979552005413e-07,1.45151898670576e-06,44780675
"12","2020/03/18",14,0,79,2,79,1.76415384538085e-06,3.12634858675087e-07,1.76415384538085e-06,44780675
"13","2020/03/19",18,0,97,2,96,2.16611294939167e-06,4.01959104010826e-07,2.14378188805774e-06,44780675
"14","2020/03/20",31,1,128,3,126,2.85837585074365e-06,6.92262901351978e-07,2.81371372807578e-06,44780675
"15","2020/03/21",30,0,158,3,150,3.5283076907617e-06,6.69931840018044e-07,3.34965920009022e-06,44780675
"16","2020/03/22",67,1,225,4,216,5.02448880013533e-06,1.49618110937363e-06,4.82350924812991e-06,44780675
"17","2020/03/23",41,0,266,4,254,5.94006231482665e-06,9.15573514691326e-07,5.67208957881944e-06,44780675
"18","2020/03/24",35,0,301,4,282,6.72164946151437e-06,7.81587146687717e-07,6.29735929616961e-06,44780675
"19","2020/03/25",86,2,387,6,356,8.64212073623276e-06,1.92047127471839e-06,7.94985783488078e-06,44780675
"20","2020/03/26",115,2,502,8,468,1.12101927896353e-05,2.5680720534025e-06,1.04509367042815e-05,44780675
