"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"1",NA,1,0,1,0,3.48406562586013e-06,3.48406562586013e-06,287021
"2",NA,0,0,1,0,3.48406562586013e-06,0,287021
"3",NA,1,0,2,0,6.96813125172026e-06,3.48406562586013e-06,287021
"4",NA,4,0,6,0,2.09043937551608e-05,1.39362625034405e-05,287021
"5",NA,8,0,14,0,4.87769187620418e-05,2.7872525006881e-05,287021
"6",NA,3,0,17,0,5.92291156396222e-05,1.04521968775804e-05,287021
"7",NA,0,0,17,0,5.92291156396222e-05,0,287021
"8",NA,1,0,18,0,6.27131812654823e-05,3.48406562586013e-06,287021
"9",NA,0,0,18,0,6.27131812654823e-05,0,287021
"10",NA,6,0,24,0,8.36175750206431e-05,2.09043937551608e-05,287021
"11",NA,0,0,24,0,8.36175750206431e-05,0,287021
"12",NA,2,0,26,0,9.05857062723633e-05,6.96813125172026e-06,287021
"13",NA,7,0,33,0,0.000114974165653384,2.43884593810209e-05,287021
"14",NA,1,0,34,0,0.000118458231279244,3.48406562586013e-06,287021
"15",NA,0,0,34,0,0.000118458231279244,0,287021
"16",NA,11,0,45,0,0.000156782953163706,3.83247218844614e-05,287021
"17",NA,0,0,45,0,0.000156782953163706,0,287021
"18",NA,0,0,45,0,0.000156782953163706,0,287021
"19",NA,6,0,51,0,0.000177687346918867,2.09043937551608e-05,287021
"20",NA,5,1,56,1,0.000195107675048167,1.74203281293006e-05,287021
"21",NA,4,1,60,2,0.000209043937551608,1.39362625034405e-05,287021
"22",NA,3,1,63,3,0.000219496134429188,1.04521968775804e-05,287021
"23",NA,0,0,63,3,0.000219496134429188,0,287021
"24",NA,3,0,66,3,0.000229948331306769,1.04521968775804e-05,287021
"25",NA,1,1,67,4,0.000233432396932629,3.48406562586013e-06,287021
"26",NA,1,0,68,4,0.000236916462558489,3.48406562586013e-06,287021
"27",NA,3,0,71,4,0.000247368659436069,1.04521968775804e-05,287021
"28",NA,1,0,72,4,0.000250852725061929,3.48406562586013e-06,287021
"29",NA,1,1,73,5,0.000254336790687789,3.48406562586013e-06,287021
"30",NA,2,0,75,5,0.00026130492193951,6.96813125172026e-06,287021
"31",NA,0,0,75,5,0.00026130492193951,0,287021
"32",NA,0,0,75,5,0.00026130492193951,0,287021
"33",NA,0,0,75,5,0.00026130492193951,0,287021
"34",NA,0,0,75,5,0.00026130492193951,0,287021
"35",NA,0,0,75,5,0.00026130492193951,0,287021
"36",NA,0,0,75,5,0.00026130492193951,0,287021
"37",NA,1,1,76,6,0.00026478898756537,3.48406562586013e-06,287021
"38",NA,0,0,76,6,0.00026478898756537,0,287021
"39",NA,0,0,76,6,0.00026478898756537,0,287021
"40",NA,3,0,79,6,0.00027524118444295,1.04521968775804e-05,287021
"41",NA,0,0,79,6,0.00027524118444295,0,287021
"42",NA,1,0,80,6,0.00027872525006881,3.48406562586013e-06,287021
"43",NA,0,0,80,6,0.00027872525006881,0,287021
"44",NA,0,1,80,7,0.00027872525006881,0,287021
"45",NA,1,0,81,7,0.00028220931569467,3.48406562586013e-06,287021
"46",NA,0,0,81,7,0.00028220931569467,0,287021
"47",NA,0,0,81,7,0.00028220931569467,0,287021
"48",NA,1,0,82,7,0.000285693381320531,3.48406562586013e-06,287021
"49",NA,0,0,82,7,0.000285693381320531,0,287021
"50",NA,0,0,82,7,0.000285693381320531,0,287021
"51",NA,0,0,82,7,0.000285693381320531,0,287021
"52",NA,0,0,82,7,0.000285693381320531,0,287021
"53",NA,1,0,83,7,0.000289177446946391,3.48406562586013e-06,287021
"54",NA,1,0,84,7,0.000292661512572251,3.48406562586013e-06,287021
"55",NA,0,0,84,7,0.000292661512572251,0,287021
"56",NA,0,0,84,7,0.000292661512572251,0,287021
"57",NA,1,0,85,7,0.000296145578198111,3.48406562586013e-06,287021
"58",NA,0,0,85,7,0.000296145578198111,0,287021
"59",NA,0,0,85,7,0.000296145578198111,0,287021
"60",NA,0,0,85,7,0.000296145578198111,0,287021
"61",NA,1,0,86,7,0.000299629643823971,3.48406562586013e-06,287021
"62",NA,2,0,88,7,0.000306597775075691,6.96813125172026e-06,287021
"63",NA,0,0,88,7,0.000306597775075691,0,287021
"64",NA,2,0,90,7,0.000313565906327412,6.96813125172026e-06,287021
"65",NA,0,0,90,7,0.000313565906327412,0,287021
"66",NA,0,0,90,7,0.000313565906327412,0,287021
"67",NA,0,0,90,7,0.000313565906327412,0,287021
