"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/17",1,0,1,0,1,2.02536814104016e-07,2.02536814104016e-07,2.02536814104016e-07,4937374
"2","2020/03/18",1,0,2,0,2,4.05073628208031e-07,2.02536814104016e-07,4.05073628208031e-07,4937374
"3","2020/03/19",0,0,2,0,2,4.05073628208031e-07,0,4.05073628208031e-07,4937374
"4","2020/03/20",0,0,2,0,2,4.05073628208031e-07,0,4.05073628208031e-07,4937374
"5","2020/03/21",0,0,2,0,2,4.05073628208031e-07,0,4.05073628208031e-07,4937374
"6","2020/03/22",1,0,3,0,3,6.07610442312047e-07,2.02536814104016e-07,6.07610442312047e-07,4937374
"7","2020/03/23",0,0,3,0,3,6.07610442312047e-07,0,6.07610442312047e-07,4937374
"8","2020/03/24",0,0,3,0,3,6.07610442312047e-07,0,6.07610442312047e-07,4937374
"9","2020/03/25",0,0,3,0,3,6.07610442312047e-07,0,6.07610442312047e-07,4937374
"10","2020/03/26",0,0,3,0,3,6.07610442312047e-07,0,6.07610442312047e-07,4937374
"11","2020/03/27",0,0,3,0,3,6.07610442312047e-07,0,6.07610442312047e-07,4937374
"12","2020/03/28",0,0,3,0,3,6.07610442312047e-07,0,6.07610442312047e-07,4937374
"13","2020/03/29",0,0,3,0,2,6.07610442312047e-07,0,4.05073628208031e-07,4937374
"14","2020/03/30",0,0,3,0,1,6.07610442312047e-07,0,2.02536814104016e-07,4937374
"15","2020/03/31",0,0,3,0,1,6.07610442312047e-07,0,2.02536814104016e-07,4937374
"16","2020/04/01",0,0,3,0,1,6.07610442312047e-07,0,2.02536814104016e-07,4937374
"17","2020/04/02",3,0,6,0,4,1.21522088462409e-06,6.07610442312047e-07,8.10147256416062e-07,4937374
"18","2020/04/03",0,0,6,0,3,1.21522088462409e-06,0,6.07610442312047e-07,4937374
"19","2020/04/04",1,0,7,0,4,1.41775769872811e-06,2.02536814104016e-07,8.10147256416062e-07,4937374
"20","2020/04/05",3,1,10,1,7,2.02536814104016e-06,6.07610442312047e-07,1.41775769872811e-06,4937374
"21","2020/04/06",3,2,13,3,10,2.6329785833522e-06,6.07610442312047e-07,2.02536814104016e-06,4937374
"22","2020/04/07",1,0,14,3,11,2.83551539745622e-06,2.02536814104016e-07,2.22790495514417e-06,4937374
"23","2020/04/08",0,0,14,3,11,2.83551539745622e-06,0,2.22790495514417e-06,4937374
"24","2020/04/09",17,1,31,4,28,6.27864123722448e-06,3.44312583976827e-06,5.67103079491244e-06,4937374
"25","2020/04/10",0,0,31,4,28,6.27864123722448e-06,0,5.67103079491244e-06,4937374
"26","2020/04/11",6,0,37,4,34,7.49386212184858e-06,1.21522088462409e-06,6.88625167953653e-06,4937374
"27","2020/04/12",11,1,48,5,45,9.72176707699275e-06,2.22790495514417e-06,9.1141566346807e-06,4937374
"28","2020/04/13",2,0,50,5,47,1.01268407052008e-05,4.05073628208031e-07,9.51923026288873e-06,4937374
"29","2020/04/14",9,1,59,6,53,1.19496720321369e-05,1.82283132693614e-06,1.07344511475128e-05,4937374
"30","2020/04/15",0,0,59,6,53,1.19496720321369e-05,0,1.07344511475128e-05,4937374
"31","2020/04/16",0,0,59,6,52,1.19496720321369e-05,0,1.05319143334088e-05,4937374
"32","2020/04/17",14,0,73,6,63,1.47851874295931e-05,2.83551539745622e-06,1.2759819288553e-05,4937374
"33","2020/04/18",3,1,76,7,63,1.53927978719052e-05,6.07610442312047e-07,1.2759819288553e-05,4937374
"34","2020/04/19",5,0,81,7,67,1.64054819424253e-05,1.01268407052008e-06,1.3569966544969e-05,4937374
"35","2020/04/20",10,1,91,8,77,1.84308500834654e-05,2.02536814104016e-06,1.55953346860092e-05,4937374
"36","2020/04/21",8,0,99,8,68,2.00511445962975e-05,1.62029451283212e-06,1.37725033590731e-05,4937374
"37","2020/04/22",2,0,101,8,70,2.04562182245056e-05,4.05073628208031e-07,1.41775769872811e-05,4937374
"38","2020/04/23",0,0,101,8,64,2.04562182245056e-05,0,1.2962356102657e-05,4937374
"39","2020/04/24",0,0,101,8,53,2.04562182245056e-05,0,1.07344511475128e-05,4937374
"40","2020/04/25",16,0,117,8,67,2.36968072501698e-05,3.24058902566425e-06,1.3569966544969e-05,4937374
"41","2020/04/26",3,3,120,11,61,2.43044176924819e-05,6.07610442312047e-07,1.2354745660345e-05,4937374
"42","2020/04/27",4,1,124,12,65,2.51145649488979e-05,8.10147256416062e-07,1.3164892916761e-05,4937374
"43","2020/04/28",9,4,133,16,74,2.69373962758341e-05,1.82283132693614e-06,1.49877242436972e-05,4937374
"44","2020/04/29",8,0,141,16,68,2.85576907886662e-05,1.62029451283212e-06,1.37725033590731e-05,4937374
"45","2020/04/30",0,0,141,16,65,2.85576907886662e-05,0,1.3164892916761e-05,4937374
"46","2020/05/01",0,0,141,16,60,2.85576907886662e-05,0,1.21522088462409e-05,4937374
"47","2020/05/02",11,2,152,18,61,3.07855957438104e-05,2.22790495514417e-06,1.2354745660345e-05,4937374
"48","2020/05/03",2,0,154,18,55,3.11906693720184e-05,4.05073628208031e-07,1.11395247757209e-05,4937374
"49","2020/05/04",4,0,158,18,57,3.20008166284345e-05,8.10147256416062e-07,1.15445984039289e-05,4937374
"50","2020/05/05",8,0,166,18,65,3.36211111412666e-05,1.62029451283212e-06,1.3164892916761e-05,4937374
