"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,108116622
"2","2020/01/01",0,0,0,0,0,0,0,108116622
"3","2020/01/02",0,0,0,0,0,0,0,108116622
"4","2020/01/03",0,0,0,0,0,0,0,108116622
"5","2020/01/04",0,0,0,0,0,0,0,108116622
"6","2020/01/05",0,0,0,0,0,0,0,108116622
"7","2020/01/06",0,0,0,0,0,0,0,108116622
"8","2020/01/07",0,0,0,0,0,0,0,108116622
"9","2020/01/08",0,0,0,0,0,0,0,108116622
"10","2020/01/09",0,0,0,0,0,0,0,108116622
"11","2020/01/10",0,0,0,0,0,0,0,108116622
"12","2020/01/11",0,0,0,0,0,0,0,108116622
"13","2020/01/12",0,0,0,0,0,0,0,108116622
"14","2020/01/13",0,0,0,0,0,0,0,108116622
"15","2020/01/14",0,0,0,0,0,0,0,108116622
"16","2020/01/15",0,0,0,0,0,0,0,108116622
"17","2020/01/16",0,0,0,0,0,0,0,108116622
"18","2020/01/17",0,0,0,0,0,0,0,108116622
"19","2020/01/18",0,0,0,0,0,0,0,108116622
"20","2020/01/19",0,0,0,0,0,0,0,108116622
"21","2020/01/20",0,0,0,0,0,0,0,108116622
"22","2020/01/21",0,0,0,0,0,0,0,108116622
"23","2020/01/22",0,0,0,0,0,0,0,108116622
"24","2020/01/23",0,0,0,0,0,0,0,108116622
"25","2020/01/24",0,0,0,0,0,0,0,108116622
"26","2020/01/25",0,0,0,0,0,0,0,108116622
"27","2020/01/26",0,0,0,0,0,0,0,108116622
"28","2020/01/27",0,0,0,0,0,0,0,108116622
"29","2020/01/28",0,0,0,0,0,0,0,108116622
"30","2020/01/29",0,0,0,0,0,0,0,108116622
"31","2020/01/30",1,0,1,0,9.24927158749003e-09,9.24927158749003e-09,9.24927158749003e-09,108116622
"32","2020/01/31",0,0,1,0,9.24927158749003e-09,0,9.24927158749003e-09,108116622
"33","2020/02/01",0,0,1,0,9.24927158749003e-09,0,9.24927158749003e-09,108116622
"34","2020/02/02",1,1,2,1,1.84985431749801e-08,9.24927158749003e-09,1.84985431749801e-08,108116622
"35","2020/02/03",0,0,2,1,1.84985431749801e-08,0,1.84985431749801e-08,108116622
"36","2020/02/04",0,0,2,1,1.84985431749801e-08,0,1.84985431749801e-08,108116622
"37","2020/02/05",0,0,2,1,1.84985431749801e-08,0,1.84985431749801e-08,108116622
"38","2020/02/06",1,0,3,1,2.77478147624701e-08,9.24927158749003e-09,2.77478147624701e-08,108116622
