"","date","cases","deaths","cum_cases","cum_deaths","cases_active","p_cases","p_cases_daily","p_cases_active","population"
"1","2020/03/13",2,0,2,0,2,1.88129056532781e-05,1.88129056532781e-05,1.88129056532781e-05,106310
"2","2020/03/20",2,0,4,0,4,3.76258113065563e-05,1.88129056532781e-05,3.76258113065563e-05,106310
"3","2020/03/24",8,0,12,0,12,0.000112877433919669,7.52516226131126e-05,0.000112877433919669,106310
"4","2020/03/25",5,0,17,0,17,0.000159909698052864,4.70322641331954e-05,0.000159909698052864,106310
"5","2020/03/26",2,0,19,0,19,0.000178722603706142,1.88129056532781e-05,0.000178722603706142,106310
"6","2020/03/27",9,0,28,0,28,0.000263380679145894,8.46580754397517e-05,0.000263380679145894,106310
"7","2020/03/28",0,0,28,0,28,0.000263380679145894,0,0.000263380679145894,106310
"8","2020/03/29",0,0,28,0,28,0.000263380679145894,0,0.000263380679145894,106310
"9","2020/03/30",22,0,50,0,50,0.000470322641331954,0.00020694196218606,0.000470322641331954,106310
"10","2020/04/01",5,0,55,0,55,0.000517354905465149,4.70322641331954e-05,0.000517354905465149,106310
"11","2020/04/02",0,0,55,0,55,0.000517354905465149,0,0.000517354905465149,106310
"12","2020/04/03",5,0,60,0,60,0.000564387169598344,4.70322641331954e-05,0.000564387169598344,106310
"13","2020/04/04",2,0,62,0,60,0.000583200075251623,1.88129056532781e-05,0.000564387169598344,106310
"14","2020/04/05",2,0,64,0,60,0.000602012980904901,1.88129056532781e-05,0.000564387169598344,106310
"15","2020/04/06",0,0,64,0,52,0.000602012980904901,0,0.000489135546985232,106310
"16","2020/04/07",7,0,71,0,54,0.000667858150691374,6.58451697864735e-05,0.00050794845263851,106310
"17","2020/04/08",3,0,74,0,55,0.000696077509171292,2.82193584799172e-05,0.000517354905465149,106310
"18","2020/04/09",3,0,77,0,49,0.000724296867651209,2.82193584799172e-05,0.000460916188505315,106310
"19","2020/04/10",5,0,82,0,54,0.000771329131784404,4.70322641331954e-05,0.00050794845263851,106310
"20","2020/04/11",4,0,86,0,58,0.00080895494309096,3.76258113065563e-05,0.000545574263945066,106310
"21","2020/04/12",6,0,92,0,42,0.000865393660050795,5.64387169598344e-05,0.000395071018718841,106310
"22","2020/04/13",0,0,92,0,37,0.000865393660050795,0,0.000348038754585646,106310
"23","2020/04/14",0,0,92,0,37,0.000865393660050795,0,0.000348038754585646,106310
"24","2020/04/15",0,0,92,0,32,0.000865393660050795,0,0.00030100649045245,106310
"25","2020/04/16",1,1,93,1,31,0.000874800112877434,9.40645282663907e-06,0.000291600037625811,106310
"26","2020/04/17",2,0,95,1,31,0.000893613018530712,1.88129056532781e-05,0.000291600037625811,106310
