"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","p_cases_active","population"
"1","2019/12/31",0,0,0,0,0,0,0,1641164
"2","2020/01/01",0,0,0,0,0,0,0,1641164
"3","2020/01/02",0,0,0,0,0,0,0,1641164
"4","2020/01/03",0,0,0,0,0,0,0,1641164
"5","2020/01/04",0,0,0,0,0,0,0,1641164
"6","2020/01/05",0,0,0,0,0,0,0,1641164
"7","2020/01/06",0,0,0,0,0,0,0,1641164
"8","2020/01/07",0,0,0,0,0,0,0,1641164
"9","2020/01/08",0,0,0,0,0,0,0,1641164
"10","2020/01/09",0,0,0,0,0,0,0,1641164
"11","2020/01/10",0,0,0,0,0,0,0,1641164
"12","2020/01/11",0,0,0,0,0,0,0,1641164
"13","2020/01/12",0,0,0,0,0,0,0,1641164
"14","2020/01/13",0,0,0,0,0,0,0,1641164
"15","2020/01/14",0,0,0,0,0,0,0,1641164
"16","2020/01/15",0,0,0,0,0,0,0,1641164
"17","2020/01/16",0,0,0,0,0,0,0,1641164
"18","2020/01/17",0,0,0,0,0,0,0,1641164
"19","2020/01/18",0,0,0,0,0,0,0,1641164
"20","2020/01/19",0,0,0,0,0,0,0,1641164
"21","2020/01/20",0,0,0,0,0,0,0,1641164
"22","2020/01/21",0,0,0,0,0,0,0,1641164
"23","2020/01/22",0,0,0,0,0,0,0,1641164
"24","2020/01/23",0,0,0,0,0,0,0,1641164
"25","2020/01/24",0,0,0,0,0,0,0,1641164
"26","2020/01/25",0,0,0,0,0,0,0,1641164
"27","2020/01/26",0,0,0,0,0,0,0,1641164
"28","2020/01/27",0,0,0,0,0,0,0,1641164
"29","2020/01/28",0,0,0,0,0,0,0,1641164
"30","2020/01/29",0,0,0,0,0,0,0,1641164
"31","2020/01/30",0,0,0,0,0,0,0,1641164
"32","2020/01/31",0,0,0,0,0,0,0,1641164
"33","2020/02/01",0,0,0,0,0,0,0,1641164
"34","2020/02/02",0,0,0,0,0,0,0,1641164
"35","2020/02/03",0,0,0,0,0,0,0,1641164
"36","2020/02/04",0,0,0,0,0,0,0,1641164
"37","2020/02/05",0,0,0,0,0,0,0,1641164
"38","2020/02/06",0,0,0,0,0,0,0,1641164
"39","2020/02/07",0,0,0,0,0,0,0,1641164
"40","2020/02/08",0,0,0,0,0,0,0,1641164
"41","2020/02/09",0,0,0,0,0,0,0,1641164
"42","2020/02/10",0,0,0,0,0,0,0,1641164
"43","2020/02/11",0,0,0,0,0,0,0,1641164
"44","2020/02/12",0,0,0,0,0,0,0,1641164
"45","2020/02/13",0,0,0,0,0,0,0,1641164
"46","2020/02/14",0,0,0,0,0,0,0,1641164
"47","2020/02/15",0,0,0,0,0,0,0,1641164
"48","2020/02/16",0,0,0,0,0,0,0,1641164
"49","2020/02/17",0,0,0,0,0,0,0,1641164
"50","2020/02/18",0,0,0,0,0,0,0,1641164
"51","2020/02/19",0,0,0,0,0,0,0,1641164
"52","2020/02/20",0,0,0,0,0,0,0,1641164
"53","2020/02/21",0,0,0,0,0,0,0,1641164
"54","2020/02/22",0,0,0,0,0,0,0,1641164
"55","2020/02/23",0,0,0,0,0,0,0,1641164
"56","2020/02/24",1,0,1,0,6.09323626401749e-07,6.09323626401749e-07,6.09323626401749e-07,1641164
"57","2020/02/25",1,0,2,0,1.2186472528035e-06,6.09323626401749e-07,1.2186472528035e-06,1641164
"58","2020/02/26",21,0,23,0,1.40144434072402e-05,1.27957961544367e-05,1.40144434072402e-05,1641164
"59","2020/02/27",10,0,33,0,2.01076796712577e-05,6.09323626401749e-06,2.01076796712577e-05,1641164
"60","2020/02/28",0,0,33,0,2.01076796712577e-05,0,2.01076796712577e-05,1641164
"61","2020/02/29",5,0,38,0,2.31542978032665e-05,3.04661813200875e-06,2.31542978032665e-05,1641164
"62","2020/03/01",3,0,41,0,2.49822686824717e-05,1.82797087920525e-06,2.49822686824717e-05,1641164
"63","2020/03/02",6,0,47,0,2.86382104408822e-05,3.65594175841049e-06,2.86382104408822e-05,1641164
"64","2020/03/04",2,0,49,0,2.98568576936857e-05,1.2186472528035e-06,2.98568576936857e-05,1641164
"65","2020/03/05",3,0,52,0,3.16848285728909e-05,1.82797087920525e-06,3.16848285728909e-05,1641164
"66","2020/03/06",0,0,52,0,3.16848285728909e-05,0,3.16848285728909e-05,1641164
"67","2020/03/07",4,0,56,0,3.41221230784979e-05,2.437294505607e-06,3.41221230784979e-05,1641164
"68","2020/03/08",7,0,63,0,3.83873884633102e-05,4.26526538481224e-06,3.77780648369084e-05,1641164
"69","2020/03/09",16,0,79,0,4.81365664857382e-05,9.74917802242798e-06,4.69179192329347e-05,1641164
"70","2020/03/10",30,0,109,0,6.64162752777906e-05,1.82797087920525e-05,5.24018318705504e-05,1641164
