"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","GB","GBENG",56286961,0.054673721340388,0.0618166357452072,0.00547445255474453,0.0056,567,0.054673721340388,0.0618166357452072,0.00547445255474453,0.0056,66796807,NA,NA,NA,NA,100,0.0607226953891232,0.0660563170353295,731,0.0048416291565985,0.00495266385192316,731,NA,NA,NA,NA
"2","GB","GBNIR",1893667,0.01,0.01,0,0,100,0.01,0.01,0,0,66796807,NA,NA,NA,NA,100,0.0607226953891232,0.0660563170353295,731,0.0048416291565985,0.00495266385192316,731,NA,NA,NA,NA
"3","GB","GBSCT",5463300,0.140625,0.129166666666667,0,0,64,0.140625,0.129166666666667,0,0,66796807,NA,NA,NA,NA,100,0.0607226953891232,0.0660563170353295,731,0.0048416291565985,0.00495266385192316,731,NA,NA,NA,NA
"4","GB","GBWLS",3152879,NA,NA,NA,NA,26,NA,NA,NA,NA,66796807,NA,NA,NA,NA,100,0.0607226953891232,0.0660563170353295,731,0.0048416291565985,0.00495266385192316,731,NA,NA,NA,NA
