"date","region","regionname","sample_size","reach","cases_est","cases_low","cases_high","recentcases_est","recentcases_low","recentcases_high","fatalities_est","fatalities_low","fatalities_high","p_cases","p_cases_low","p_cases_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_stillsick","p_stillsick_low","p_stillsick_high","population"
"2020/03/15","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/16","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/17","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/18","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/19","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/20","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/21","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/22","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/23","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/24","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/25","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/26","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/27","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/28","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
"2020/03/29","ESCO","Provincia:Córdoba",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782979
