"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"5","BR","BRBA",15203934,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"7","BR","BRDF",2914830,0.0100671140939597,0.00333333333333333,0.00340136054421769,0.00117647058823529,298,0.0100671140939597,0.00333333333333333,0.00340136054421769,0.00117647058823529,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
"10","BR","BRGO",6610681,0.00847457627118644,0.00333333333333333,0,0,236,0.00847457627118644,0.00333333333333333,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.0236657566257876,0.0235613262605314,0.00280857990517628,0.00305383374311308,8705,0.0224091788814711,0.0220900981127829,0.00262128102010931,0.00285017934317566
