"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"5","BR","BRBA",15203934,NA,NA,NA,NA,20,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"6","BR","BRCE",8904459,NA,NA,NA,NA,10,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"7","BR","BRDF",2914830,0.0207852193995381,0.0165079365079365,0.00233100233100233,0.001,433,0.0207852193995381,0.0165079365079365,0.00233100233100233,0.001,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
"10","BR","BRGO",6610681,0.00847457627118644,0.00333333333333333,0,0,236,0.00847457627118644,0.00333333333333333,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.0312654563171429,0.0340333516674173,0.00385771091408541,0.00349470886919611,14577,0.0301833381627075,0.0327019650803304,0.00369983893641838,0.00335169229464253
