"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"5","BR","BRBA",15203934,NA,NA,NA,NA,20,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"6","BR","BRCE",8904459,NA,NA,NA,NA,10,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"7","BR","BRDF",2914830,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"10","BR","BRGO",6610681,0.01,0.01,0,0,200,0.01,0.01,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"12","BR","BRMG",20869101,0.0133928571428571,0.0316666666666667,0,0,224,0.0133928571428571,0.0316666666666667,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
"13","BR","BRMS",2651235,NA,NA,NA,NA,10,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034271274547622,0.0357669625187088,0.00263296096178972,0.00211513663655211,2336,0.0280790051870335,0.0285614010965868,0.00207930926529439,0.00167037159668212
