"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"5","BR","BRBA",15203934,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"7","BR","BRDF",2914830,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"10","BR","BRGO",6610681,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
"12","BR","BRMG",20869101,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.0045045045045045,0.000625,0,0,222,0.00078392373277778,0.000452389320790511,0.000414402431258483,0.000258508183308863,584,0.00180869908181417,0.000499932212582702,0.000300261811234434,0.000187306177484338
