"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"19","BR","BRPR",11163018,0.0360576923076923,0.0717142857142857,0.00240384615384615,0.00285714285714286,416,0.0717142857142857,0.0360576923076923,0.00285714285714286,0.00240384615384615,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"20","BR","BRRJ",16550024,0.134782608695652,0.102627450980392,0.00869565217391304,0.004,230,0.102627450980392,0.134782608695652,0.004,0.00869565217391304,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"24","BR","BRRS",11247972,0.0136186770428016,0.00944444444444444,0,0,514,0.00944444444444444,0.0136186770428016,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"25","BR","BRSC",6819190,0,0,0,0,180,0,0,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"27","BR","BRSP",44396484,0.011302152218348,0.0228116271487407,0.00323761261261261,0.00512391435004743,8317,0.0228116271487407,0.011302152218348,0.00512391435004743,0.00323761261261261,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.00482315112540193,0.0015,0,0,622,0.034140162146514,0.0350216429771202,0.00429003272629562,0.00365732726054278,11812,0.0333447520384223,0.0326736042524226,0.00347437265574484,0.00407542758267684
