"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"5","BR","BRBA",15203934,NA,NA,NA,NA,20,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"7","BR","BRDF",2914830,0.02,0.02,0,0,100,0.02,0.02,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"10","BR","BRGO",6610681,0.01,0.01,0,0,200,0.01,0.01,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"12","BR","BRMG",20869101,0,0,0,0,262,0,0,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"13","BR","BRMS",2651235,NA,NA,NA,NA,10,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"15","BR","BRPA",8175113,0.256,0.265,0.02,0.0125,250,0.256,0.265,0.02,0.0125,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"17","BR","BRPE",9345173,0.2,0.2,0.02,0.02,100,0.2,0.2,0.02,0.02,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"19","BR","BRPR",11163018,0.0459770114942529,0.0971428571428571,0,0,174,0.0459770114942529,0.0971428571428571,0,0,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"20","BR","BRRJ",16550024,0.133333333333333,0.112222222222222,0.00952380952380952,0.00666666666666667,210,0.133333333333333,0.112222222222222,0.00952380952380952,0.00666666666666667,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,0,0,622,0.035357023609712,0.0371683791356403,0.00278121652177638,0.00225004919613996,2176,0.0285692935578032,0.0292392398138504,0.00216294751657806,0.00174985956068641
