"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","UA","UA05",1604270,0.00588657573582197,0.00504761904761905,NA,NA,6965,80,0.00588657573582197,0.00504761904761905,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"2","UA","UA07",1042855,0.0209753539590981,0.0199801264679313,NA,NA,3814,41,0.0209753539590981,0.0199801264679313,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"3","UA","UA09",2263676,0,0,NA,NA,501,9,0,0,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"4","UA","UA12",3258705,0.00566600397614314,0.00530446691951117,NA,NA,10060,113,0.00566600397614314,0.00530446691951117,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"5","UA","UA14",4387702,0.00411240575736806,0.00272727272727273,NA,NA,1459,22,0.00411240575736806,0.00272727272727273,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"6","UA","UA18",1249225,0.00948797644364469,0.0057258064516129,NA,NA,6113,62,0.00948797644364469,0.0057258064516129,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"7","UA","UA21",1259497,0.0210526315789474,0.0166666666666667,NA,NA,1425,13,0.0210526315789474,0.0166666666666667,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"8","UA","UA23",1755663,0.00188058298072402,0.00379939209726444,NA,NA,4254,47,0.00188058298072402,0.00379939209726444,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"9","UA","UA26",1382721,0.0183540556542333,0.0168089430894309,NA,NA,3378,41,0.0183540556542333,0.0168089430894309,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"10","UA","UA30",2900920,NA,NA,NA,NA,0,0,NA,NA,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"11","UA","UA32",1731673,0.00424273002476837,0.00896247445395979,NA,NA,43604,453,0.00424273002476837,0.00896247445395979,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
"12","UA","UA35",974724,0.00128998968008256,0.00189189189189189,NA,NA,3876,37,0.00128998968008256,0.00189189189189189,NA,NA,45307223,0.006089844985764,0.00633505598621878,NA,NA,12644,129,0.00571719407816329,0.00613132092923745,142912,0,0,0,0.00574748412210697,0.00614788104945443,0,0
