"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"2","IT","IT21","ITVC",170911,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"3","IT","IT21","ITAT",214638,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"4","IT","IT21","ITTO",2259523,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"5","IT","IT21","ITCN",587089,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"6","IT","IT21","ITVB",158349,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"7","IT","IT21","ITNO",369018,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"8","IT","IT21","ITBI",175585,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"9","IT","IT23","ITAO",125666,NA,NA,0,125666,NA,NA,0,0,0,0,NA,NA,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"10","IT","IT25","ITBS",1265954,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"11","IT","IT25","ITBG",1114590,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"12","IT","IT25","ITPV",545888,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"13","IT","IT25","ITCO",599204,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"14","IT","IT25","ITCR",358955,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"15","IT","IT25","ITMI",3250315,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"16","IT","IT25","ITVA",890768,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"17","IT","IT25","ITMB",873935,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"18","IT","IT25","ITLC",337380,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"19","IT","IT25","ITSO",181095,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"20","IT","IT25","ITMN",412292,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"21","IT","IT25","ITLO",230198,NA,NA,0,10060574,0.0588235294117647,0.0533333333333333,170,0,0,0,0.0588235294117647,0.0533333333333333,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"22","IT","IT32","ITBZ",531178,NA,NA,0,1072276,0,0,15,0,0,0,0,0,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"23","IT","IT32","ITTN",541098,NA,NA,0,1072276,0,0,15,0,0,0,0,0,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"24","IT","IT34","ITRO",234937,NA,NA,0,4905854,0.0181818181818182,0.0111111111111111,110,0,0,0,0.0181818181818182,0.0111111111111111,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"25","IT","IT34","ITVE",853338,NA,NA,0,4905854,0.0181818181818182,0.0111111111111111,110,0,0,0,0.0181818181818182,0.0111111111111111,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
"26","IT","IT34","ITPD",937908,NA,NA,0,4905854,0.0181818181818182,0.0111111111111111,110,0,0,0,0.0181818181818182,0.0111111111111111,60453010,0.019672131147541,0.017,610,0.0302268505607883,0.0271142112389849,552,0.0246860770305982,0.0218046855455419
