"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0392857142857143,0.0378181818181818,0,0,280,5,0,0,0,0,0,0,0.0392857142857143,0.0378181818181818,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,0,1022800,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,0,581078,0.1,0.153333333333333,0,0,130,3,0,0,0,0,0,0,0.1,0.153333333333333,0,0,47026208,0,0,0,0,4,4,0.041254130264907,0.0437052601180515,4197,0.00120098611869337,0.00138744498572916,4197,0.041214849969487,0.043663645968927,0.00119984259465748,0.00138612392409076
