"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"7","ES","ESAN","ESMA",1661785,0,0,0,0,20,1,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0385674931129477,0.031969696969697,0.0028328611898017,0.00317460317460317,363,8,0,0,0,0,20,20,0.0365535248041775,0.0303002610966057,0.0026849311015614,0.00300882755190849,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"12","ES","ESAS","ESO",1022800,0.1,0.1,0,0,50,1,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"13","ES","ESCB","ESS",581078,0.1,0.153333333333333,0,0,130,3,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,0,2399548,0.0315315315315315,0.0228571428571429,0,0,222,4,0,0,0,0,0,0,0.0315315315315315,0.0228571428571429,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"25","ES","ESCM","ESTO",694844,0.0764705882352941,0.0777777777777778,0,0,170,3,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.0363636363636364,0.065,0,0,110,2,0.0764705882352941,0.0777777777777778,0,0,170,170,0.0607142857142857,0.0727579365079365,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,0,2153389,0.0625,0.100897435897436,0,0,128,4,0,0,0,0,0,0,0.0625,0.100897435897436,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,0,2153389,0.0625,0.100897435897436,0,0,128,4,0,0,0,0,0,0,0.0625,0.100897435897436,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"31","ES","ESCT","ESB",5664579,0,0,NA,NA,10,1,7675217,0.0543478260869565,0.0490956072351421,0,0,92,5,0,0,0,0,10,0,0.0490196078431373,0.0442823124081674,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,0,7675217,0.0543478260869565,0.0490956072351421,0,0,92,5,0,0,0,0,10,0,0.0490196078431373,0.0442823124081674,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,0,7675217,0.0543478260869565,0.0490956072351421,0,0,92,5,0,0,0,0,10,0,0.0490196078431373,0.0442823124081674,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,0,7675217,0.0543478260869565,0.0490956072351421,0,0,92,5,0,0,0,0,10,0,0.0490196078431373,0.0442823124081674,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,0,1067710,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"37","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"38","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"39","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,0,2699499,0.03,0.03,0,0,200,2,0,0,0,0,0,0,0.03,0.03,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"41","ES","ESIB","ESPM",1149460,0.0307692307692308,0.0433333333333333,0,0,130,2,1149460,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"42","ES","ESMC","ESMU",1493898,0.0666666666666667,0.0666666666666667,0,0,30,1,1493898,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"43","ES","ESMD","ESM",6663394,0.0952021156025689,0.09833716871767,0.00855365474339036,0.00916666666666667,2647,43,6663394,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"44","ES","ESML","ESML",86487,NA,NA,NA,NA,0,0,86487,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"45","ES","ESNC","ESNA",654214,0,0,0,0,18,1,654214,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"46","ES","ESPV","ESSS",723576,0.0333333333333333,0.0333333333333333,0,0,60,1,2207776,0.021875,0.012,0.0163934426229508,0.0116666666666667,320,5,0.0128551609160299,0.0128551609160299,0,0,90,90,0.0198950353230309,0.0121877182498602,0.0127948820471811,0.00910569105691057,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"47","ES","ESPV","ESVI",331549,NA,NA,NA,NA,0,0,2207776,0.021875,0.012,0.0163934426229508,0.0116666666666667,320,5,0.0128551609160299,0.0128551609160299,0,0,90,90,0.0198950353230309,0.0121877182498602,0.0127948820471811,0.00910569105691057,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"48","ES","ESPV","ESBI",1152651,0,0,0,0,30,1,2207776,0.021875,0.012,0.0163934426229508,0.0116666666666667,320,5,0.0128551609160299,0.0128551609160299,0,0,90,90,0.0198950353230309,0.0121877182498602,0.0127948820471811,0.00910569105691057,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"49","ES","ESRI","ESLO",316798,0.0612903225806452,0.0862857142857143,0.0354838709677419,0.0628571428571429,310,5,316798,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"50","ES","ESVC","ESA",1858683,0,0,0,0,204,2,5003769,0.00857142857142857,0.00684782608695652,0,0,350,4,0.0199946678786253,0.0210462393003901,0,0,320,320,0.014027304061433,0.0136291577709845,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"51","ES","ESVC","ESCS",579962,NA,NA,NA,NA,0,0,5003769,0.00857142857142857,0.00684782608695652,0,0,350,4,0.0199946678786253,0.0210462393003901,0,0,320,320,0.014027304061433,0.0136291577709845,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
"52","ES","ESVC","ESV",2565124,0.0344827586206897,0.0362962962962963,0,0,116,3,5003769,0.00857142857142857,0.00684782608695652,0,0,350,4,0.0199946678786253,0.0210462393003901,0,0,320,320,0.014027304061433,0.0136291577709845,0,0,47026208,0.11,0,100,1,0.0377088537384694,1865,0.00149945437255894,1865,0.0413877924795142,0.00142314626199614
