"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"7","ES","ESAN","ESMA",1661785,0,0,0,0,20,1,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,20,20,0.0418250950570342,0.0297718631178707,0.00793093882080321,0.00586637696903857,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0,200,2,0.0407053243320054,2088,0.00260725873125194,2088,0.0441401736036832,0.00237935149949915
