"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"4","ES","ESAN","ESH",521870,0.05,0.05,0,0,20,1,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0545454545454545,0.0435555555555556,0.0121212121212121,0.00888888888888889,165,5,0.05,0.05,0,0,20,20,0.0540540540540541,0.0442522522522523,0.0108108108108108,0.00792792792792793,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"12","ES","ESAS","ESO",1022800,0.008,0.005,0,0,125,2,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
"13","ES","ESCB","ESS",581078,0.0333333333333333,0.0333333333333333,0,0,150,1,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.055,0,200,2,0.0421569415493791,1075,0.00488946115118046,1075,0.0441715389533981,0.00412248685295607
