"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0242276422764228,0.0278605417776867,NA,NA,6150,82,0,0,0,0,0,0,0.0242276422764228,0.0278605417776867,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0136363636363636,0.0225773575773576,NA,NA,1100,18,0,0,0,0,0,0,0.0136363636363636,0.0225773575773576,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0136363636363636,0.0225773575773576,NA,NA,1100,18,0,0,0,0,0,0,0.0136363636363636,0.0225773575773576,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.0136363636363636,0.0225773575773576,NA,NA,1100,18,0,0,0,0,0,0,0.0136363636363636,0.0225773575773576,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"12","ES","ESAS","ESO",1022800,0.00786627335299902,0.0107142857142857,NA,NA,1017,14,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"13","ES","ESCB","ESS",581078,0.0100719424460432,0.0123076923076923,NA,NA,695,9,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,29,0,0,0,0,0,0,0.0424628450106157,0.0461494252873563,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0424628450106157,0.0461494252873563,NA,NA,1884,29,0,0,0,0,0,0,0.0424628450106157,0.0461494252873563,NA,NA,47026208,0.0592404386199519,NA,7478,85,0.0331420124125367,24690,0,0,0.0392090365103684,0
